 ,File Name,NGRDI,NGRDIveg,TGI,TGIveg
1,R-001_Plot-001.tif,0.0835,0.1130,1507.0102,1636.7996
2,R-001_Plot-002.tif,0.2049,0.2078,1315.6628,1316.9740
3,R-001_Plot-003.tif,0.2867,0.2867,1174.9418,1175.0242
4,R-001_Plot-004.tif,0.0740,0.1037,1342.1102,1421.8092
5,R-001_Plot-005.tif,0.3306,0.3307,856.5716,856.6591
6,R-001_Plot-006.tif,0.3257,0.3257,1386.1965,1386.1965
7,R-001_Plot-007.tif,0.2839,0.2839,1300.5341,1300.5341
8,R-001_Plot-008.tif,0.1866,0.1884,1227.8189,1227.9840
9,R-001_Plot-009.tif,-0.0245,0.0333,704.6484,981.6416
10,R-001_Plot-010.tif,0.2524,0.2525,1100.7740,1100.7720
11,R-001_Plot-011.tif,0.0489,0.0738,860.9375,941.4765
12,R-001_Plot-012.tif,-0.0047,0.0472,709.0519,988.5501
13,R-001_Plot-013.tif,-0.0209,0.0597,554.8140,894.9280
14,R-001_Plot-014.tif,0.1302,0.1456,1100.6386,1145.8546
15,R-001_Plot-015.tif,0.2496,0.2496,866.3547,866.3430
16,R-002_Plot-016.tif,0.2624,0.2625,1501.8843,1502.2783
17,R-002_Plot-017.tif,0.2715,0.2715,871.5614,871.5614
18,R-002_Plot-018.tif,0.1857,0.1880,1006.2840,1010.7669
19,R-002_Plot-019.tif,0.1474,0.1503,1061.5288,1064.0743
20,R-002_Plot-020.tif,-0.0370,0.0312,588.9266,952.2907
21,R-002_Plot-021.tif,0.0287,0.0641,996.4544,1190.6082
22,R-002_Plot-022.tif,-0.0154,0.0528,723.8761,1132.6014
23,R-002_Plot-023.tif,0.2112,0.2117,969.3962,971.0020
24,R-002_Plot-024.tif,0.0360,0.0647,1030.3962,1158.5733
25,R-002_Plot-025.tif,-0.0485,0.0386,710.5876,1185.2749
26,R-002_Plot-026.tif,0.3931,0.3931,1418.9003,1418.9003
27,R-002_Plot-027.tif,0.3394,0.3394,1048.4651,1048.4651
28,R-002_Plot-028.tif,0.2388,0.2405,1463.2173,1461.6536
29,R-002_Plot-029.tif,0.2530,0.2538,1783.2517,1783.9871
30,R-002_Plot-030.tif,0.0404,0.0771,1294.8200,1400.2825
31,R-003_Plot-031.tif,0.2831,0.2831,1093.4129,1093.4129
32,R-003_Plot-032.tif,0.0411,0.0703,1163.3464,1266.6948
33,R-003_Plot-033.tif,-0.0263,0.0653,973.7528,1499.9578
34,R-003_Plot-034.tif,0.2646,0.2662,1672.9808,1675.4062
35,R-003_Plot-035.tif,0.0297,0.0661,1119.5949,1218.5445
36,R-003_Plot-036.tif,0.2997,0.2997,1035.8220,1035.8647
37,R-003_Plot-037.tif,0.2387,0.2387,1486.1971,1486.1971
38,R-003_Plot-038.tif,0.1622,0.1639,1235.2562,1235.8798
39,R-003_Plot-039.tif,0.2486,0.2486,1166.6226,1166.8943
40,R-003_Plot-040.tif,-0.0229,0.0283,724.8762,995.5242
41,R-003_Plot-041.tif,0.3068,0.3068,1307.9798,1307.9798
42,R-003_Plot-042.tif,0.2746,0.2746,1026.2086,1026.2086
43,R-003_Plot-043.tif,0.1674,0.1702,1118.1203,1119.6316
44,R-003_Plot-044.tif,-0.0380,0.0349,474.6289,860.0062
45,R-003_Plot-045.tif,0.0383,0.0788,1008.0643,1202.6798
46,R-004_Plot-046.tif,-0.0109,0.0545,703.6364,1069.1575
47,R-004_Plot-047.tif,0.2817,0.2817,580.1614,580.1614
48,R-004_Plot-048.tif,0.0841,0.1061,960.9851,1013.1989
49,R-004_Plot-049.tif,0.2539,0.2543,651.0373,651.8106
50,R-004_Plot-050.tif,0.3009,0.3009,1273.7835,1273.7835
51,R-004_Plot-051.tif,0.1475,0.1557,1096.3999,1091.1964
52,R-004_Plot-052.tif,0.0381,0.0828,964.0396,1130.3660
53,R-004_Plot-053.tif,0.1888,0.1896,1465.2221,1467.9276
54,R-004_Plot-054.tif,0.1689,0.1700,1225.4949,1228.6061
55,R-004_Plot-055.tif,0.1854,0.1899,1276.2288,1279.2130
56,R-004_Plot-056.tif,-0.0562,0.0365,698.0622,1137.0339
57,R-004_Plot-057.tif,0.0917,0.1137,1464.1476,1553.8632
58,R-004_Plot-058.tif,0.3361,0.3367,1143.5730,1142.7463
59,R-004_Plot-059.tif,-0.0215,0.0526,1023.8636,1314.5313
60,R-004_Plot-060.tif,0.3116,0.3116,1508.0677,1508.0677
