Image Name,Intensity,Hue,Saturation,Lightness,a*,b*,u*,v*,GA,GGA,CSI
R-001_Plot-001.tif,0.22837938,81.5026,0.19519764,27.474812,-8.609359,15.49801,-3.750173,15.921288,0.808681185722928,0.561895039322444,30.517112399476346
R-001_Plot-002.tif,0.1265903,106.45651,0.19118744,15.174085,-9.534029,11.043601,-4.969001,9.142846,0.9878251663641864,0.9386721113127646,4.975886090484584
R-001_Plot-003.tif,0.085608624,114.33415,0.21413153,9.787477,-78.1209,36.096226,-3.988234,6.15716,0.9999243799153055,0.9964080459770115,0.35165998638735235
R-001_Plot-004.tif,0.19308968,75.34898,0.22982806,23.163338,-7.1236544,14.867093,-2.2228854,14.004175,0.7942755595886267,0.48200241984271025,39.315466273147045
R-001_Plot-005.tif,0.06749113,131.28102,0.23542601,-9.273827,-6.29747,4.895392,-2.7473917,3.469378,0.9995084694494858,0.9986766485178463,0.08322299981085957
R-001_Plot-006.tif,0.11065641,131.35133,0.23279768,13.409554,-11.352234,36.970512,-6.418517,7.705779,0.9998487598306111,0.9998487598306111,0.0
R-001_Plot-007.tif,0.09693947,123.25807,0.20153779,11.5086,-10.378496,36.877388,-5.191849,7.037144,0.9998109497882638,0.9998109497882638,0.0
R-001_Plot-008.tif,0.122266375,104.65079,0.19158494,14.455069,-8.932232,10.622742,-4.45728,8.565251,0.9894131881427707,0.9252117362371446,6.488841332925706
R-001_Plot-009.tif,0.26713172,45.321453,0.16465986,30.398878,-2.380738,13.841203,3.1471803,14.187568,0.3118572292800968,0.08193436176648518,73.72696411251214
R-001_Plot-010.tif,0.09242821,118.32196,0.17021036,10.484771,-8.9816885,35.920143,-4.1326127,6.1035457,0.9998109497882638,0.9958408953418028,0.39708051280112494
R-001_Plot-011.tif,0.19604206,75.124,0.14579964,22.49996,-5.390849,11.070842,-1.5122274,10.673008,0.776126739261948,0.4716424682395644,39.231256394017635
R-001_Plot-012.tif,0.252141,51.84695,0.14551508,28.668285,-3.3509505,12.496777,1.3850156,12.832704,0.4505066545674531,0.18530701754385964,58.866974402014264
R-001_Plot-013.tif,0.2598082,41.621746,0.15300107,29.303799,-1.715683,12.762529,3.4967215,12.919789,0.3478901996370236,0.17161978221415608,50.66840560808608
R-001_Plot-014.tif,0.17035066,101.05851,0.13236362,19.933071,-8.043356,10.437504,-4.301838,9.937235,0.915494555353902,0.796771022383545,12.96824020154463
R-001_Plot-015.tif,0.08803963,127.07665,0.16355819,9.350316,-76.59305,34.059242,-3.3572958,4.633831,0.9997731397459165,0.9950468844525105,0.47273277361773436
R-002_Plot-016.tif,0.13583572,126.272804,0.17992371,16.699419,-11.773436,10.48193,-7.262168,9.531597,0.9996218995765275,0.9948578342407743,0.4765867312202089
R-002_Plot-017.tif,0.07718107,126.235916,0.18358225,-8.033344,-7.1292114,5.8459535,-3.0624774,4.157601,0.9992816091954023,0.9976935874168179,0.15891634189716064
R-002_Plot-018.tif,0.12661932,117.3075,0.11618239,14.489268,-8.319753,8.522086,-4.445254,7.17095,0.9889216575922565,0.9364413188142771,5.306824698910342
R-002_Plot-019.tif,0.13802885,102.46855,0.15323848,16.001535,-7.857225,9.865659,-3.9174252,8.445927,0.9801119177253479,0.8646400483968542,11.781498341177388
R-002_Plot-020.tif,0.27895835,40.025616,0.16214424,31.536098,-1.4028213,13.922087,4.4707627,14.312611,0.2478448275862069,0.061290078644888085,75.27078565980167
R-002_Plot-021.tif,0.24215133,67.87896,0.15561044,28.046915,-5.4461884,13.235313,-0.8457615,13.681627,0.6742286751361162,0.3723911070780399,44.7678331090175
R-002_Plot-022.tif,0.2773738,46.94835,0.15459037,31.550146,-2.792434,13.788451,2.6736293,14.4307575,0.3626361161524501,0.16927555958862675,53.320821603586694
R-002_Plot-023.tif,0.083167516,111.54522,0.19300473,8.974143,-76.6351,34.93157,-3.1138911,5.1963005,0.9979960677555959,0.9716802782819117,2.636863042242846
R-002_Plot-024.tif,0.21334875,70.249245,0.17502707,24.859121,-5.674258,13.062383,-1.1872349,12.856259,0.7085601935874168,0.3623336358136721,48.86339381003202
R-002_Plot-025.tif,0.298623,39.15422,0.19042444,33.99915,-0.9348754,16.254093,6.1568503,16.783154,0.14511494252873564,0.03331064730792498,77.04533611255863
R-002_Plot-026.tif,0.094761014,132.49263,0.2866227,11.529567,-11.677219,36.675896,-6.138395,7.0322757,0.9998865698729582,0.9998865698729582,0.0
R-002_Plot-027.tif,0.07731294,126.384575,0.22133338,8.427657,-77.4877,34.322044,-3.774773,4.8616495,0.9981473079249849,0.9940260133091349,0.4128944278192366
R-002_Plot-028.tif,0.11522237,101.50961,0.2578646,14.143751,-10.105484,39.899853,-4.9930873,9.623198,0.9934588626739262,0.9036978221415608,9.035204567078976
R-002_Plot-029.tif,0.14513615,114.02296,0.19298899,18.445866,-12.708513,13.1099205,-7.806717,12.002815,0.9970886267392619,0.9823805202661827,1.475105229229071
R-002_Plot-030.tif,0.2250653,67.81798,0.2177934,26.757359,-6.275974,15.723909,-1.00242,15.5452175,0.6820175438596491,0.35242740471869327,48.32575673578002
R-003_Plot-031.tif,0.0847761,120.21574,0.17851382,9.497705,-77.94127,35.35898,-3.9688687,5.6236415,0.9995462794918331,0.9989035087719298,0.06430624905432553
R-003_Plot-032.tif,0.21127622,69.63676,0.20175517,24.90662,-6.0542603,14.278656,-1.2252164,13.887796,0.7375226860254084,0.38914095583787056,47.23674766738439
R-003_Plot-033.tif,0.30440494,44.78696,0.20334971,35.086834,-2.4127116,17.650389,4.8340893,18.50275,0.29091046581972174,0.12337416817906836,57.59033012737198
R-003_Plot-034.tif,0.14253032,117.309395,0.17158717,17.888216,-12.335676,12.1864805,-7.5847754,11.142747,0.9941016333938294,0.9768602540834845,1.7343678685531756
R-003_Plot-035.tif,0.22748457,65.277596,0.19501263,26.679049,-5.4981728,14.566627,-0.47659504,14.482323,0.6572897761645493,0.32210375075620085,50.995167970547634
