Image Name,Intensity,Hue,Saturation,Lightness,a*,b*,u*,v*,GA,GGA,CSI
R-001_Plot-001.tif,0.17337507,132.43192,0.26048017,23.05954,-17.55826,14.021527,-13.034257,14.78886,0.9991681790683605,0.9901693889897156,0.9006281692272776
R-001_Plot-002.tif,0.12163714,123.58781,0.21118426,15.465448,-12.863996,11.680244,-7.634806,10.020685,0.9984875983061101,0.9875983061101028,1.0905786125416597
R-001_Plot-003.tif,0.10580224,116.81642,0.27657074,14.248236,-14.208551,41.220673,-7.9730353,10.93164,1.0,0.9999621899576527,0.0037810042347263817
R-001_Plot-004.tif,0.13697214,105.17122,0.22504014,17.138979,-11.200667,13.090554,-6.24802,11.336616,0.9581820931639443,0.8573049001814882,10.527977270933627
R-001_Plot-005.tif,0.0954018,116.896194,0.23754996,11.881223,-11.444193,38.422874,-5.7242703,8.228632,1.0,0.9990169388989716,0.09830611010284152
R-001_Plot-006.tif,0.11935192,133.26714,0.3237205,15.9082365,-15.280906,11.999271,-9.633792,10.653607,1.0,1.0,0.0
R-001_Plot-007.tif,0.11815258,125.86287,0.26327854,15.625012,-14.486982,12.686324,-8.783546,10.88322,0.996634906231095,0.9866530550514216,1.0015554459577372
R-001_Plot-008.tif,0.11588844,115.10695,0.21112299,14.523392,-11.741866,39.46126,-6.476512,9.662348,0.9919086509376891,0.9715290381125227,2.0545856522070656
R-001_Plot-009.tif,0.23012112,65.750946,0.18927544,26.947586,-5.5447025,14.405415,-0.57844007,14.424883,0.6287431941923775,0.4064957652752571,35.347886222863664
R-001_Plot-010.tif,0.10166138,118.53757,0.2169537,12.675417,-11.63069,38.603973,-6.0771,8.544767,1.0,0.9919842710223835,0.8015728977616488
R-001_Plot-011.tif,0.17388631,98.318665,0.16494828,20.82096,-9.035901,12.091298,-4.8851175,11.546007,0.9100877192982456,0.769850272232305,15.40922309929372
R-001_Plot-012.tif,0.21256106,104.10292,0.16054106,26.158413,-11.889659,14.354471,-7.6575966,15.148114,0.9054370840895342,0.7890577737447066,12.853384557564613
R-001_Plot-013.tif,0.2307599,57.41568,0.22239673,27.11907,-4.604034,15.772585,0.9735499,15.413281,0.5336887477313974,0.28830157289776165,45.97945448104853
