 ,File Name,NGRDI,NGRDIveg,TGI,TGIveg
1,R-001_Plot-001.tif,-0.0101,0.0506,487.5769,916.7237
2,R-001_Plot-002.tif,0.0206,0.0819,698.4698,1085.1681
3,R-001_Plot-003.tif,0.1607,0.1953,1380.0006,1552.8734
4,R-001_Plot-004.tif,0.0028,0.0608,667.9250,1104.8557
5,R-001_Plot-005.tif,0.1907,0.2080,1414.2871,1492.8580
6,R-001_Plot-006.tif,0.0906,0.1243,1102.0038,1288.0339
7,R-001_Plot-007.tif,0.1413,0.1672,1274.4751,1398.7956
8,R-001_Plot-008.tif,0.0419,0.0807,854.9391,1109.9262
9,R-001_Plot-009.tif,-0.0120,0.0388,569.0391,946.9899
10,R-001_Plot-010.tif,0.0774,0.1096,1089.5624,1281.0252
11,R-001_Plot-011.tif,0.0034,0.0441,637.1369,941.2129
12,R-001_Plot-012.tif,-0.0004,0.0343,619.1466,910.2798
13,R-001_Plot-013.tif,-0.0070,0.0337,569.9370,918.4267
14,R-001_Plot-014.tif,0.0180,0.0550,741.0108,1013.6807
15,R-001_Plot-015.tif,0.1120,0.1286,1205.6196,1301.2380
16,R-002_Plot-016.tif,0.0478,0.0823,908.2355,1134.0133
17,R-002_Plot-017.tif,0.1255,0.1558,1226.6484,1376.4329
18,R-002_Plot-018.tif,0.0291,0.0593,802.7789,1010.4586
19,R-002_Plot-019.tif,0.0375,0.0659,914.6827,1130.8159
20,R-002_Plot-020.tif,-0.0083,0.0301,588.1574,897.0666
21,R-002_Plot-021.tif,-0.0046,0.0389,604.7835,943.0727
22,R-002_Plot-022.tif,-0.0258,0.0368,401.6863,886.9723
23,R-002_Plot-023.tif,0.1558,0.1663,1126.4432,1171.0834
24,R-002_Plot-024.tif,-0.0230,0.0397,448.7061,946.6684
25,R-002_Plot-025.tif,-0.0323,0.0406,343.6100,891.7289
26,R-002_Plot-026.tif,0.1224,0.1532,1058.7033,1194.1338
27,R-002_Plot-027.tif,0.1235,0.1461,1107.3055,1215.4923
28,R-002_Plot-028.tif,0.0778,0.1134,1048.7622,1257.8271
29,R-002_Plot-029.tif,0.0196,0.0680,690.3033,991.4910
30,R-002_Plot-030.tif,-0.0119,0.0401,546.7463,917.3968
31,R-003_Plot-031.tif,0.1844,0.2008,1441.5314,1523.6623
32,R-003_Plot-032.tif,-0.0007,0.0456,617.4568,1006.9440
33,R-003_Plot-033.tif,-0.0101,0.0401,481.5107,872.0854
34,R-003_Plot-034.tif,0.0512,0.0825,911.8809,1115.2977
35,R-003_Plot-035.tif,0.0038,0.0408,663.3706,953.5375
36,R-003_Plot-036.tif,0.1106,0.1341,1277.7720,1420.6389
37,R-003_Plot-037.tif,0.0686,0.0999,1028.4893,1221.2791
38,R-003_Plot-038.tif,0.0285,0.0633,855.5769,1106.3666
39,R-003_Plot-039.tif,0.1198,0.1440,1309.4079,1442.6493
40,R-003_Plot-040.tif,-0.0009,0.0337,733.5757,1044.9109
41,R-003_Plot-041.tif,0.1692,0.1829,1420.5654,1491.7262
42,R-003_Plot-042.tif,0.1178,0.1278,1377.7519,1441.2761
43,R-003_Plot-043.tif,0.0497,0.0676,1059.7336,1199.3227
44,R-003_Plot-044.tif,-0.0119,0.0277,581.5785,934.5496
45,R-003_Plot-045.tif,-0.0009,0.0368,702.0587,1013.2231
46,R-004_Plot-046.tif,-0.0144,0.0412,549.3759,968.4454
47,R-004_Plot-047.tif,0.2075,0.2214,1316.6419,1369.1095
48,R-004_Plot-048.tif,0.0121,0.0521,781.4004,1076.6024
49,R-004_Plot-049.tif,0.1873,0.2026,1482.0580,1550.6104
50,R-004_Plot-050.tif,0.1252,0.1452,1278.9137,1378.9156
51,R-004_Plot-051.tif,0.0437,0.0754,977.7724,1175.6946
52,R-004_Plot-052.tif,0.0111,0.0482,792.8312,1056.2644
53,R-004_Plot-053.tif,0.0214,0.0673,794.5969,1107.2248
54,R-004_Plot-054.tif,0.0801,0.1194,1061.5645,1293.9314
55,R-004_Plot-055.tif,0.0418,0.0863,854.0999,1123.4313
56,R-004_Plot-056.tif,-0.0114,0.0440,438.5294,820.2839
57,R-004_Plot-057.tif,0.0111,0.0596,584.3994,911.5344
58,R-004_Plot-058.tif,0.1075,0.1322,1048.3673,1180.7056
59,R-004_Plot-059.tif,-0.0084,0.0527,452.4321,914.9935
60,R-004_Plot-060.tif,0.1756,0.2017,1267.8892,1387.7977
