Image Name,Intensity,Hue,Saturation,Lightness,a*,b*,u*,v*,GA,GGA,CSI
R-001_Plot-001.tif,0.29882693,46.971096,0.09658325,33.3753,-2.8740525,11.067428,1.5538572,12.198068,0.3104866308979709,0.14510793167148733,53.26435432926216
R-001_Plot-002.tif,0.27171648,62.5277,0.10701859,30.750233,-4.3194003,11.341153,-0.17153752,12.306108,0.4805388119788332,0.28808335725272866,40.04992935608743
R-001_Plot-003.tif,0.20940506,106.50977,0.12109828,25.010733,-9.995297,11.924793,-6.265832,12.596257,0.8457530193636705,0.7275194483083468,13.979680633511727
R-001_Plot-004.tif,0.2901034,54.594574,0.111741185,32.741962,-3.7540672,11.972364,0.8058606,13.12001,0.4038845097995923,0.1921592222148624,52.42223518049457
R-001_Plot-005.tif,0.19208844,113.00056,0.118208826,23.090736,-10.544373,11.458173,-6.8011394,11.843807,0.920762403126449,0.8108877407579136,11.933009210134552
R-001_Plot-006.tif,0.24216144,90.87724,0.11326462,28.161196,-7.598871,11.759631,-3.851351,12.75172,0.7725247105753167,0.5657562576818058,26.76528660675795
R-001_Plot-007.tif,0.2084564,104.58091,0.11680424,24.6872,-9.289355,11.461335,-5.634261,12.035888,0.8616244581336984,0.7227944477563607,16.112589315076686
R-001_Plot-008.tif,0.25997972,76.0901,0.107292354,29.710167,-5.664267,11.412809,-1.7573488,12.41596,0.6429662258138115,0.39699572394809857,38.255586684103754
R-001_Plot-009.tif,0.29666016,48.20842,0.10941231,33.303555,-3.0273707,11.829617,1.6723193,12.94831,0.3014855784445769,0.10179542661161525,66.23539104696225
R-001_Plot-010.tif,0.24309711,88.41421,0.116788805,28.250574,-7.376974,11.894105,-3.5531929,12.854185,0.7581270745475555,0.5448194269648863,28.13613373588716
R-001_Plot-011.tif,0.29956147,56.883575,0.09835732,33.69883,-3.9517243,11.491947,0.38402754,12.834893,0.43636152878055245,0.18748206045351173,57.035153631108244
R-001_Plot-012.tif,0.31012928,55.454002,0.095103264,34.811573,-3.858325,11.55049,0.5446747,13.033093,0.4078404097944404,0.13431476452275287,67.06683268819533
R-001_Plot-013.tif,0.326125,50.65605,0.09319973,36.46101,-3.4595804,11.71808,1.1565671,13.354232,0.3261041560869341,0.10600892009450001,67.49231246649927
R-001_Plot-014.tif,0.29840183,65.21014,0.09851515,33.743786,-4.780155,11.717587,-0.55814105,13.197336,0.5383924694383726,0.2536891067393816,52.880264650800385
R-001_Plot-015.tif,0.23502545,99.674324,0.10797161,27.55029,-8.696316,11.642702,-5.106747,12.696768,0.8830359968499997,0.6901702324965225,21.841212027762783
R-002_Plot-016.tif,0.2720716,78.20572,0.10483307,31.139296,-6.0291023,11.707941,-2.09078,12.985715,0.674193916377794,0.4008835456639656,40.5388366869622
R-002_Plot-017.tif,0.22476692,96.908936,0.121174276,26.451189,-8.601289,11.924183,-4.8490305,12.705672,0.8271970884576038,0.6297204006682711,23.872991158316193
R-002_Plot-018.tif,0.28092983,71.62414,0.10103381,31.933296,-5.287472,11.530842,-1.2652333,12.827172,0.6282447579725184,0.3190663340030764,49.213052722831726
R-002_Plot-019.tif,0.27438033,75.44204,0.11004323,31.416342,-5.9233584,12.034593,-1.8413986,13.319315,0.6790550734877422,0.3807802138761932,43.924988010112145
R-002_Plot-020.tif,0.30907613,50.678986,0.10142422,34.663544,-3.3851922,11.776642,1.2349082,13.1544075,0.3343581874250219,0.0984135921043916,70.56641775028753
R-002_Plot-021.tif,0.30147406,52.01738,0.10337216,33.86541,-3.4971266,11.720074,1.0511934,13.004038,0.3562462740941909,0.12192819765516327,65.77418305210803
R-002_Plot-022.tif,0.30514702,40.061676,0.10093492,33.935555,-1.9387006,11.255265,2.8335109,12.300831,0.18975072310171998,0.06469828442736968,65.90353735164067
R-002_Plot-023.tif,0.18027209,111.887085,0.102722645,21.122974,-8.765003,9.865185,-5.2851257,9.86846,0.9387957872424985,0.8213993950232938,12.504997765704735
R-002_Plot-024.tif,0.2874192,42.388645,0.10843587,32.084854,-2.1535304,11.280873,2.5027666,12.099327,0.2232084372907053,0.07813178482847953,64.99604326035349
R-002_Plot-025.tif,0.29352054,36.96928,0.105084896,32.587757,-1.4302982,11.0696745,3.344452,11.849582,0.16326827257806922,0.055770830113414736,65.84098720910576
R-002_Plot-026.tif,0.20481159,99.773125,0.10859215,23.845018,-7.8073726,10.533759,-4.300114,10.86903,0.8235043018112502,0.6586904683049613,20.013718585779145
R-002_Plot-027.tif,0.20181549,101.145294,0.11221248,23.593401,-8.154666,10.707634,-4.59601,11.010225,0.86699160245229,0.712017840189,17.87488619554629
R-002_Plot-028.tif,0.23040529,86.74008,0.12233597,26.757359,-7.041587,11.702473,-3.196238,12.34376,0.7472235101896624,0.5351412716286532,28.38270419344512
R-002_Plot-029.tif,0.271871,64.52235,0.101982236,30.742966,-4.418974,11.091944,-0.38893375,12.088164,0.5125742421231592,0.2895369205066496,43.513173953621944
R-002_Plot-030.tif,0.2940558,47.820965,0.107269526,32.974766,-2.9809484,11.613969,1.6330756,12.685469,0.30708271694891554,0.11143678287812885,63.71115118905672
R-003_Plot-031.tif,0.20494874,116.02722,0.10577017,24.610323,-10.869878,11.447161,-7.2997675,12.23098,0.9218847747528942,0.8304114871976036,9.922420899055359
R-003_Plot-032.tif,0.3073493,53.779324,0.09929997,34.51464,-3.6828196,11.676974,0.81331265,13.086107,0.3916948179550021,0.1611192069064494,58.86613773763053
R-003_Plot-033.tif,0.31271783,47.149456,0.090646505,34.86073,-2.9498448,11.0904665,1.5059909,12.43308,0.30117278635196104,0.12009928389010326,60.12279683538504
R-003_Plot-034.tif,0.27285656,80.67119,0.1003651,31.224886,-6.201951,11.53747,-2.3635721,12.867794,0.6979293163468827,0.4304055993464485,38.331061718500784
R-003_Plot-035.tif,0.30861267,57.299187,0.09857905,34.725327,-4.064954,11.783559,0.37809438,13.2842455,0.4435483870967742,0.17269435428672364,61.065272851720486
R-003_Plot-036.tif,0.23731291,96.82523,0.119743645,27.948484,-8.839483,12.329247,-5.055217,13.401436,0.8462406070374541,0.6510436216172455,23.06636951676904
R-003_Plot-037.tif,0.26393455,86.48174,0.10523051,30.450449,-7.0662847,11.822496,-3.2725756,13.140501,0.7408775106165316,0.5046992412031824,31.878180404856685
R-003_Plot-038.tif,0.28075412,70.503555,0.10993624,32.029854,-5.4217,12.069389,-1.21998,13.37211,0.6099372207870585,0.32834337947936676,46.167676231387404
R-003_Plot-039.tif,0.22509186,97.73154,0.12713605,26.644152,-9.015851,12.3437195,-5.1798935,13.16746,0.8517457478674939,0.6683005453622133,21.537554248385774
R-003_Plot-040.tif,0.31920838,55.640995,0.109041035,36.01882,-4.1483893,12.742003,0.690008,14.422864,0.4156436525284641,0.1249770005814253,69.93169513809268
R-003_Plot-041.tif,0.21330023,112.055145,0.10909665,25.514326,-10.536129,11.683676,-6.9611993,12.582475,0.9285969250697342,0.8063430556475533,13.165439828804102
R-003_Plot-042.tif,0.23497303,100.90865,0.120474994,27.88262,-9.653919,12.561271,-5.889582,13.7136345,0.9267956106069638,0.7491793807452548,19.164552338070212
