Image Name,Intensity,Hue,Saturation,Lightness,a*,b*,u*,v*,GA,GGA,CSI
R-001_Plot-001.tif,0.2774882,32.455986,0.11193365,30.69204,-0.56666315,10.769059,4.2064257,11.150319,0.060845421827736196,0.011727863519610224,80.7251504430131
R-001_Plot-002.tif,0.26276103,34.01967,0.10459912,29.023561,-0.9159044,10.032512,3.3850813,10.279851,0.10666026362853546,0.025531194571401235,76.06306819161966
R-001_Plot-003.tif,0.24021912,50.45293,0.10703182,26.852684,-2.8770976,10.018167,0.9622495,10.243483,0.38373701912815644,0.16695737931745086,56.49171932987466
R-001_Plot-004.tif,0.2651004,33.220226,0.108505785,29.29606,-0.77025807,10.289273,3.6811125,10.533408,0.08373812310024803,0.012848395192569532,84.65645668080245
R-001_Plot-005.tif,0.22978151,46.437527,0.10344732,25.50511,-2.29386,9.395662,1.3617774,9.384601,0.3460768511772022,0.14379604483598654,58.44967834547291
R-001_Plot-006.tif,0.2477716,42.114334,0.11205298,27.58375,-1.9661314,10.2575445,2.1474972,10.433555,0.24632929279547813,0.07418692455454726,69.88302783130911
R-001_Plot-007.tif,0.23250781,48.198475,0.101474345,25.85245,-2.5361378,9.451754,1.1155492,9.526406,0.3707800666799143,0.1638864969493571,55.79953949066079
R-001_Plot-008.tif,0.26323876,37.57631,0.11322439,29.249578,-1.3802142,10.636614,3.0744855,10.945096,0.151234976779787,0.03416241637411406,77.4110347344729
R-001_Plot-009.tif,0.26979506,33.201244,0.11267328,29.86165,-0.6857125,10.633138,3.956037,10.921296,0.05631545634526359,0.006850146828288181,87.83611592119449
R-001_Plot-010.tif,0.25372368,43.559868,0.119781315,28.371876,-2.1444085,10.890046,2.2118456,11.158794,0.2493523363729365,0.061586923082584476,75.30124482552519
R-001_Plot-011.tif,0.27533224,34.644432,0.10948151,30.501905,-0.9859913,10.676322,3.6371822,11.104974,0.06690990851751268,0.007516209990211448,88.76667124982812
R-001_Plot-012.tif,0.2738624,39.205334,0.09233886,30.332405,-1.8015937,9.882261,2.3003874,10.466089,0.15249718487116645,0.027908414475282063,81.69906251131141
R-001_Plot-013.tif,0.2755302,40.235302,0.09685898,30.582537,-1.9105517,10.197462,2.3049848,10.816976,0.1294076085756552,0.014634990027452105,88.69078086788375
R-001_Plot-014.tif,0.2619383,41.964256,0.10573083,29.156328,-2.0350614,10.36846,2.1696646,10.789583,0.17568795860840639,0.03017707712349032,82.82348012776876
R-001_Plot-015.tif,0.2514813,49.55562,0.10521734,28.12045,-2.8191352,10.230493,1.1445438,10.628193,0.3416609628108601,0.08936654081384822,73.84350261188001
