Image Name,Intensity,Hue,Saturation,Lightness,a*,b*,u*,v*,GA,GGA,CSI
R-001_Plot-001.tif,0.24344335,146.93494,0.28211474,31.125,-19.842415,12.106254,-17.563416,15.439934,0.9987522686025408,0.9914171203871749,0.7344311943971188
R-001_Plot-002.tif,0.19205438,124.437645,0.13509154,23.633875,-12.783617,11.853733,-9.025618,12.6023245,0.9268375680580763,0.8787431941923775,5.189083343532012
R-001_Plot-003.tif,0.19576998,116.497345,0.17499292,25.412733,-15.900368,15.801762,-11.384424,16.65491,0.9676724137931034,0.9278206291591047,4.118313601375371
R-001_Plot-004.tif,0.17998202,123.30209,0.16794848,22.9761,-14.6692,13.479936,-10.355997,13.967422,0.9594676346037507,0.904340592861464,5.745586380832284
R-001_Plot-005.tif,0.14184372,112.15121,0.16740263,17.31158,-10.708857,11.421775,-6.2235227,10.238689,0.9347776769509982,0.8385889292196007,10.290013347894678
R-001_Plot-006.tif,0.14088823,134.25848,0.23883373,17.73544,-13.478751,10.591658,-8.925097,10.12256,0.9782592256503327,0.9154567453115547,6.419819889460057
R-001_Plot-007.tif,0.14701317,115.13024,0.16279912,18.162514,-11.487172,11.836836,-6.9560933,10.889464,0.8634301270417423,0.7760889292196007,10.115606936416185
R-001_Plot-008.tif,0.16708268,106.21329,0.17259562,20.513906,-10.901652,12.695941,-6.522691,12.151607,0.8406306715063521,0.7923094373865699,5.748212117123191
R-001_Plot-009.tif,0.26881948,70.2453,0.16362423,31.430462,-6.4696875,14.938854,-1.4379401,16.038921,0.6425060496067756,0.49364791288566245,23.168363443770968
R-001_Plot-010.tif,0.16627246,96.2053,0.19973165,20.25,-9.6457,13.193159,-5.1419625,12.261413,0.8247504537205081,0.7506427707199032,8.985467381836525
R-001_Plot-011.tif,0.20345278,94.07634,0.14746177,24.152676,-8.614686,12.393303,-4.5896873,12.58207,0.844751966122202,0.7246672716273442,14.215379106615341
R-001_Plot-012.tif,0.19936949,119.71621,0.13491464,25.029606,-14.056812,13.629468,-10.018126,14.574047,0.8991984271022384,0.8475120992135511,5.748044739719125
R-001_Plot-013.tif,0.22712938,84.1425,0.19382304,27.441181,-9.103202,15.532248,-4.2997413,16.016535,0.8182093163944344,0.6234119782214156,23.807763401109064
R-001_Plot-014.tif,0.1503752,126.52024,0.18964386,18.986023,-13.400895,11.796128,-8.841074,11.354224,0.9456291591046582,0.8833560193587416,6.585365853658538
R-001_Plot-015.tif,0.14136559,111.61153,0.14304894,16.743908,-9.278005,10.175509,-5.179122,9.042096,0.8778735632183908,0.8225196612220206,6.305452666034974
R-002_Plot-016.tif,0.120333016,136.92935,0.30097747,15.336622,-13.846613,10.236183,-8.688137,9.157997,1.0,1.0,0.0
R-002_Plot-017.tif,0.13052838,113.39212,0.22327775,16.832525,-12.959733,13.374074,-7.664084,11.610432,1.0,0.9995462794918331,0.045372050816694376
R-002_Plot-018.tif,0.14079931,124.87015,0.14729422,16.891338,-10.574996,9.792574,-6.4322824,8.971758,0.9986766485178463,0.9831745311554749,1.552265929655846
R-002_Plot-019.tif,0.15419984,112.67183,0.18615001,19.4974,-12.638707,13.272623,-7.8838577,12.4646225,0.9955006049606776,0.978599516031458,1.6977477306392188
R-002_Plot-020.tif,0.24035068,96.60014,0.1436429,28.826881,-10.164126,14.026209,-6.038002,15.264896,0.867816091954023,0.7491681790683605,13.672011153712097
R-002_Plot-021.tif,0.18325312,136.36354,0.251383,23.764847,-16.834972,12.672494,-12.83327,13.840263,1.0,0.999697519661222,0.03024803387779995
R-002_Plot-022.tif,0.21556015,127.08499,0.16803211,27.356878,-16.003872,14.054663,-12.265708,15.802581,0.9855565638233514,0.9632864488808227,2.259648584362771
R-002_Plot-023.tif,0.12167549,124.10864,0.1716429,14.676011,-10.826342,9.874744,-6.198138,8.379497,1.0,1.0,0.0
R-002_Plot-024.tif,0.20954381,100.816154,0.1794036,25.942904,-11.93627,15.054807,-7.4858465,15.657096,0.9514897156684815,0.842294313369631,11.476256705742093
R-002_Plot-025.tif,0.25081596,93.18518,0.20993418,31.331442,-13.035247,18.58938,-8.055157,20.169802,0.896249243799153,0.7364640048396854,17.828214647316905
R-002_Plot-026.tif,0.12554784,138.38687,0.32579505,16.308672,-14.833792,10.674405,-9.665231,9.881162,1.0,1.0,0.0
R-002_Plot-027.tif,0.14075331,127.91452,0.19550735,17.567179,-12.680484,10.994818,-8.102075,10.261061,0.9999621899576527,0.9997353297035693,0.02268688320036172
R-002_Plot-028.tif,0.17781486,124.80979,0.20740962,23.512205,-16.817911,15.003097,-12.1746435,15.576758,0.9997353297035693,0.9991303690260133,0.060512083506679255
R-002_Plot-029.tif,0.19601898,146.45096,0.313976,25.412733,-18.291933,11.21503,-15.016675,13.221452,1.0,1.0,0.0
R-002_Plot-030.tif,0.2051692,135.90833,0.20033908,25.752499,-15.463468,11.935929,-12.055047,13.541175,0.9997353297035693,0.992059891107078,0.7677470594909417
R-003_Plot-031.tif,0.15744384,125.31222,0.1948657,20.225817,-14.372754,12.852023,-9.7225485,12.623387,1.0,1.0,0.0
R-003_Plot-032.tif,0.20789088,122.58787,0.1647169,26.809406,-16.47783,15.238683,-12.346763,16.701817,0.9761418632788869,0.9367437991530551,4.036100244025253
R-003_Plot-033.tif,0.24953675,138.2145,0.22656763,31.898716,-19.286072,14.145319,-16.48332,17.41676,0.9875983061101028,0.968050514216576,1.9793261868300076
R-003_Plot-034.tif,0.17484087,143.21617,0.31225365,22.818684,-17.363516,11.434764,-13.444909,12.65711,1.0,0.9997353297035693,0.02646702964307357
R-003_Plot-035.tif,0.18463145,135.22581,0.19413024,22.94472,-13.99498,10.973333,-10.36729,11.877736,0.9949334543254689,0.9811327888687236,1.3870943224139227
R-003_Plot-036.tif,0.14012037,126.17595,0.22639173,18.271011,-14.62862,12.77048,-9.55033,11.945666,1.0,1.0,0.0
R-003_Plot-037.tif,0.13239901,135.62094,0.29049134,17.15343,-14.728787,11.149103,-9.713013,10.471846,1.0,1.0,0.0
R-003_Plot-038.tif,0.14965531,132.47664,0.17661774,18.080688,-11.410978,9.486462,-7.459745,9.174574,1.0,0.9942906836055656,0.5709316394434394
R-003_Plot-039.tif,0.14230599,106.49202,0.23333436,18.162514,-12.250302,13.991411,-7.1472735,12.424381,0.9997731397459165,0.9948200241984271,0.4954239467513841
R-003_Plot-040.tif,0.2728496,71.33818,0.19158089,32.378353,-7.4571185,16.902674,-1.952039,18.117367,0.6733968542044767,0.4522459165154265,32.84110050533408
R-003_Plot-041.tif,0.12325481,130.79512,0.24008733,15.481478,-12.848772,10.570969,-7.859652,9.317215,1.0,1.0,0.0
R-003_Plot-042.tif,0.12224382,127.77451,0.18440801,14.692875,-10.899033,9.468417,-6.3498745,8.131143,1.0,1.0,0.0
R-003_Plot-043.tif,0.14725035,113.71226,0.19921792,18.855816,-13.109606,13.589868,-8.133256,12.519735,0.9980716878402904,0.9856699939503932,1.2425654430427746
R-003_Plot-044.tif,0.28925806,64.89436,0.17098898,33.750202,-6.0887537,16.041754,-0.5381561,17.438042,0.6008771929824561,0.40014367816091956,33.40674553234331
R-003_Plot-045.tif,0.16279528,135.93596,0.26456356,21.169004,-16.073862,12.1426525,-11.669758,12.598038,1.0,0.9979960677555959,0.2003932244404094
R-004_Plot-046.tif,0.19750802,122.118675,0.15258116,25.104925,-15.007601,14.0351095,-10.8925,15.0527115,0.9684286146400484,0.9233968542044767,4.649982430796859
R-004_Plot-047.tif,0.119812466,116.792145,0.17796928,14.642227,-10.940118,10.899096,-6.0617256,9.023442,0.9991681790683605,0.9967483363581368,0.2421857261787572
R-004_Plot-048.tif,0.15946294,114.23225,0.18347871,20.310316,-13.234632,13.634189,-8.487906,13.064626,0.9954627949183303,0.9562537810042347,3.9387724096019454
R-004_Plot-049.tif,0.12414768,119.68928,0.2003671,15.986024,-13.197165,12.532929,-7.854693,10.786253,1.0,0.9994706594071385,0.05293405928614714
R-004_Plot-050.tif,0.1305477,135.36926,0.2736923,16.639912,-13.923955,10.651373,-9.017447,9.873287,1.0,1.0,0.0
R-004_Plot-051.tif,0.15442541,121.82865,0.13094038,18.685081,-10.968136,10.495023,-6.904147,10.025541,0.9944419237749547,0.9619252873563219,3.2698376487586014
R-004_Plot-052.tif,0.20464383,108.329285,0.12550002,24.600693,-10.451819,12.126749,-6.652164,12.734257,0.9245689655172413,0.8555656382335148,7.46329693698114
R-004_Plot-053.tif,0.1439213,142.41316,0.32017928,18.565887,-15.399023,10.289516,-10.860149,10.370638,1.0,1.0,0.0
R-004_Plot-054.tif,0.14401998,116.12583,0.20269555,18.685081,-13.808635,13.75147,-8.69638,12.653228,0.9990925589836661,0.9947444041137327,0.43521041477444716
R-004_Plot-055.tif,0.15388046,123.38279,0.18987131,19.822052,-14.296689,13.06536,-9.521064,12.635984,1.0,0.992211131276467,0.7788868723533016
R-004_Plot-056.tif,0.27933064,87.8575,0.14483082,33.119976,-9.465641,15.190234,-4.994218,17.105667,0.8068284936479129,0.6339987900786449,21.420872580720744
R-004_Plot-057.tif,0.1832617,142.79301,0.32146156,24.23131,-18.632982,12.303041,-14.770667,13.897729,1.0,1.0,0.0
R-004_Plot-058.tif,0.15270181,127.20605,0.18905199,19.230778,-13.386565,11.671319,-8.907497,11.337709,1.0,1.0,0.0
R-004_Plot-059.tif,0.2305472,109.559204,0.15226692,28.708038,-13.805727,15.320669,-9.700428,16.887003,0.9094449485783425,0.8024425287356322,11.765684114247712
R-004_Plot-060.tif,0.1771186,138.18472,0.27119893,23.05954,-16.890247,12.329832,-12.821375,13.381387,1.0,1.0,0.0
