"","dens","Intensity","Hue","Saturation","Lightness","a.","b.","u.","v.","GA","GGA","CSI","NGRDI","NGRDIveg","TGI","TGIveg"
"dens",1,-0.265398252230014,0.0163322001372317,0.362030436375302,-0.223216038655226,-0.0462745670554897,0.0142906751200777,0.0285813502401554,-0.0415110086821305,0.315079738334568,0.202110976698242,-0.189181318256267,0.125894042724494,0.106160775767155,0.13406014279311,0.118408450994929
"Intensity",-0.265398252230014,1,-0.0550152820227841,-0.0945262572936927,0.992178057741097,-0.23928869130314,0.295193109196999,-0.196276743539872,0.68235621005835,-0.0414565359380927,-0.126035009724924,0.153264795776605,-0.144373437065852,-0.13537281708471,0.589497082522923,0.614226173937205
"Hue",0.0163322001372317,-0.0550152820227841,1,-0.748485690469575,-0.084582575062702,-0.829619338705196,-0.8695193109197,-0.913531536537927,-0.62267296471242,0.740215896374524,0.939983328702418,-0.945151430953043,0.951430953042512,0.952194390122319,-0.064684634620728,-0.11914420672409
"Saturation",0.362030436375302,-0.0945262572936927,-0.748485690469575,1,-0.0266474012763243,0.507029730480689,0.743095304251181,0.687302028341206,0.530814115031953,-0.496839355971204,-0.63123089747152,0.621061405946096,-0.617060294526257,-0.623320690817181,0.316143373159211,0.353598221728258
"Lightness",-0.223216038655226,0.992178057741097,-0.084582575062702,-0.0266474012763243,1,-0.248245967677457,0.347722189334643,-0.18194701100873,0.731594815645821,-0.0333722352023913,-0.14012809659698,0.170637842792396,-0.153215610675341,-0.144701011504124,0.664517832662457,0.690414994278238
"a.",-0.0462745670554897,-0.23928869130314,-0.829619338705196,0.507029730480689,-0.248245967677457,1,0.473631564323423,0.961044734648514,0.154765212559044,-0.771752872440031,-0.842400666851904,0.83023061961656,-0.859349819394276,-0.855443949012105,-0.435120866907474,-0.384328980272298
"b.",0.0142906751200777,0.295193109196999,-0.8695193109197,0.743095304251181,0.347722189334643,0.473631564323423,1,0.62367324256738,0.866407335370937,-0.516789619244361,-0.781383717699361,0.800166712975827,-0.781272575715477,-0.787813112233742,0.478466240622395,0.519533203667686
"u.",0.0285813502401554,-0.196276743539872,-0.913531536537927,0.687302028341206,-0.18194701100873,0.961044734648514,0.62367324256738,1,0.308641289247013,-0.766806985444735,-0.890136148930259,0.882800777993887,-0.90175048624618,-0.899651287267806,-0.241511530980828,-0.189552653514865
"v.",-0.0415110086821305,0.68235621005835,-0.62267296471242,0.530814115031953,0.731594815645821,0.154765212559044,0.866407335370937,0.308641289247013,1,-0.313952680673264,-0.575604334537372,0.604667963323145,-0.569380383439845,-0.571083232664625,0.711697693803835,0.752208946929703
"GA",0.315079738334568,-0.0414565359380927,0.740215896374524,-0.496839355971204,-0.0333722352023913,-0.771752872440031,-0.516789619244361,-0.766806985444735,-0.313952680673264,1,0.845135386791574,-0.781477931138645,0.75905472436784,0.741837783767262,0.152016560400339,0.0924436294008274
"GGA",0.202110976698242,-0.126035009724924,0.939983328702418,-0.63123089747152,-0.14012809659698,-0.842400666851904,-0.781383717699361,-0.890136148930259,-0.575604334537372,0.845135386791574,1,-0.989608224506808,0.955821061405946,0.951110740724473,-0.00861350375104196,-0.0669074742984162
"CSI",-0.189181318256267,0.153264795776605,-0.945151430953043,0.621061405946096,0.170637842792396,0.83023061961656,0.800166712975827,0.882800777993887,0.604667963323145,-0.781477931138645,-0.989608224506808,1,-0.970991942206168,-0.968588060499983,0.0303417616004446,0.0867463184217838
"NGRDI",0.125894042724494,-0.144373437065852,0.951430953042512,-0.617060294526257,-0.153215610675341,-0.859349819394276,-0.781272575715477,-0.90175048624618,-0.569380383439845,0.75905472436784,0.955821061405946,-0.970991942206168,1,0.998374525999739,0.03073075854404,-0.0233398166157266
"NGRDIveg",0.106160775767155,-0.13537281708471,0.952194390122319,-0.623320690817181,-0.144701011504124,-0.855443949012105,-0.787813112233742,-0.899651287267806,-0.571083232664625,0.741837783767262,0.951110740724473,-0.968588060499983,0.998374525999739,1,0.0304811125496567,-0.0229233526467336
"TGI",0.13406014279311,0.589497082522923,-0.064684634620728,0.316143373159211,0.664517832662457,-0.435120866907474,0.478466240622395,-0.241511530980828,0.711697693803835,0.152016560400339,-0.00861350375104196,0.0303417616004446,0.03073075854404,0.0304811125496567,1,0.994109474854126
"TGIveg",0.118408450994929,0.614226173937205,-0.11914420672409,0.353598221728258,0.690414994278238,-0.384328980272298,0.519533203667686,-0.189552653514865,0.752208946929703,0.0924436294008274,-0.0669074742984162,0.0867463184217838,-0.0233398166157266,-0.0229233526467336,0.994109474854126,1
