"","dens","Intensity","Hue","Saturation","Lightness","a.","b.","u.","v.","GA","GGA","CSI","NGRDI","NGRDIveg","TGI","TGIveg"
"dens",1,-0.664856647253139,0.452538045469127,0.179654201509548,-0.633902324532721,-0.351142302950481,-0.0707728672613372,-0.358627894680045,-0.178293184831446,0.628109196944367,0.57537779430211,0.0755364256346964,0.290597247447679,0.258066872671574,0.506978712593233,0.340254169525659
"Intensity",-0.664856647253139,1,-0.142595165323701,-0.537260350097249,0.995595937800134,-0.052014448457905,-0.135315365379272,-0.0424006668519033,0.168657960544596,-0.366323978883023,-0.345684157912742,0.104584606835232,0.137658909675685,-0.58259320637795,-0.280800222283968,-0.380383439844401
"Hue",0.452538045469127,-0.142595165323701,1,-0.316976938038344,-0.0904708317791085,-0.956654626285079,-0.254459572103362,-0.889969435954432,-0.0772992497916088,0.921200333425952,0.837466483360667,0.0717421505973882,0.898728727420403,-0.00617206832812717,0.814837454848569,0.253570436232287
"Saturation",0.179654201509548,-0.537260350097249,-0.316976938038344,1,-0.518178913344163,0.549263684356766,0.851958877465963,0.663184217838289,0.600055570991942,-0.268963601000278,-0.209283263194179,-0.312253403723256,-0.669037861982532,0.636028861002546,0.191219783273131,0.645790497360378
"Lightness",-0.633902324532721,0.995595937800134,-0.0904708317791085,-0.518178913344163,1,-0.0927770599847799,-0.0973061587501346,-0.0705205685059513,0.218924964246805,-0.325622751111601,-0.30895551418489,0.099640172837802,0.169561230706185,-0.571202277072033,-0.209227691430186,-0.329123772243102
"a.",-0.351142302950481,-0.052014448457905,-0.956654626285079,0.549263684356766,-0.0927770599847799,1,0.45212559044179,0.968991386496249,0.222950819672131,-0.874409558210614,-0.789119048687556,-0.12998055015282,-0.983619314634617,0.173596372255973,-0.660405668241178,-0.0511253125868297
"b.",-0.0707728672613372,-0.135315365379272,-0.254459572103362,0.851958877465963,-0.0973061587501346,0.45212559044179,1,0.62039455404279,0.911919977771603,-0.360322311753265,-0.277969963488391,-0.360044456793554,-0.569030914884674,0.501800275920574,0.279966657404835,0.610891914420672
"u.",-0.358627894680045,-0.0424006668519033,-0.889969435954432,0.663184217838289,-0.0705205685059513,0.968991386496249,0.62039455404279,1,0.413781606001667,-0.858571825507085,-0.758082218497979,-0.191608780216727,-0.986398057260287,0.257725555863689,-0.498360655737705,0.107974437343707
"v.",-0.178293184831446,0.168657960544596,-0.0772992497916088,0.600055570991942,0.218924964246805,0.222950819672131,0.911919977771603,0.413781606001667,1,-0.290803000833565,-0.226371580621744,-0.284301194776327,-0.326974644762572,0.281385151121509,0.393553764934704,0.562434009447069
"GA",0.628109196944367,-0.366323978883023,0.921200333425952,-0.268963601000278,-0.325622751111601,-0.874409558210614,-0.360322311753265,-0.858571825507085,-0.290803000833565,1,0.919045832901042,0.030175048624618,0.824814173577585,0.102979013907131,0.707974437343707,0.231286468463462
"GGA",0.57537779430211,-0.345684157912742,0.837466483360667,-0.209283263194179,-0.30895551418489,-0.789119048687556,-0.277969963488391,-0.758082218497979,-0.226371580621744,0.919045832901042,1,-0.278081107016375,0.742059633791103,0.311944003346226,0.669862043160549,0.152488920394271
"CSI",0.0755364256346964,0.104584606835232,0.0717421505973882,-0.312253403723256,0.099640172837802,-0.12998055015282,-0.360044456793554,-0.191608780216727,-0.284301194776327,0.030175048624618,-0.278081107016375,1,0.157471344596711,-0.685544418175495,-0.0855793275909975,-0.00605723812170047
"NGRDI",0.290597247447679,0.137658909675685,0.898728727420403,-0.669037861982532,0.169561230706185,-0.983619314634617,-0.569030914884674,-0.986398057260287,-0.326974644762572,0.824814173577585,0.742059633791103,0.157471344596711,1,-0.258466365376934,0.53035081753535,-0.0961722822744339
"NGRDIveg",0.258066872671574,-0.58259320637795,-0.00617206832812717,0.636028861002546,-0.571202277072033,0.173596372255973,0.501800275920574,0.257725555863689,0.281385151121509,0.102979013907131,0.311944003346226,-0.685544418175495,-0.258466365376934,1,0.280690098381856,0.421062949682369
"TGI",0.506978712593233,-0.280800222283968,0.814837454848569,0.191219783273131,-0.209227691430186,-0.660405668241178,0.279966657404835,-0.498360655737705,0.393553764934704,0.707974437343707,0.669862043160549,-0.0855793275909975,0.53035081753535,0.280690098381856,1,0.637065851625452
"TGIveg",0.340254169525659,-0.380383439844401,0.253570436232287,0.645790497360378,-0.329123772243102,-0.0511253125868297,0.610891914420672,0.107974437343707,0.562434009447069,0.231286468463462,0.152488920394271,-0.00605723812170047,-0.0961722822744339,0.421062949682369,0.637065851625452,1
