"","dens","Intensity","Hue","Saturation","Lightness","a.","b.","u.","v.","GA","GGA","CSI","NGRDI","NGRDIveg","TGI","TGIveg"
"dens",1,-0.932976932839358,0.947948116298487,0.585237171584134,-0.923462645615569,-0.942504049586077,-0.0415110086821305,-0.947948116298487,-0.315755869319812,0.935698966195563,0.952711674671846,-0.94930913297659,0.957188172249933,0.954792994613667,0.926852357787896,0.920047274397383
"Intensity",-0.932976932839358,1,-0.903695470964157,-0.605168102250625,0.997402020129877,0.880522367324257,0.194331758821895,0.893803834398444,0.499138649624896,-0.89547096415671,-0.927924423450959,0.965101417060295,-0.913193288061295,-0.964669270187853,-0.858849680466796,-0.857404834676299
"Hue",0.947948116298487,-0.903695470964157,1,0.56321200333426,-0.887842287419489,-0.989774937482634,0.0112253403723256,-0.990608502361767,-0.235176437899417,0.986940816893582,0.983717699360934,-0.939094192831342,0.991024787570171,0.932770191287728,0.97254792998055,0.928535704362323
"Saturation",0.585237171584134,-0.605168102250625,0.56321200333426,1,-0.576529265535848,-0.625507085301473,0.516810225062518,-0.57582661850514,0.157099194220617,0.58638510697416,0.554598499583218,-0.516921367046402,0.581027009900246,0.569376329043964,0.684856904695749,0.743262017227008
"Lightness",-0.923462645615569,0.997402020129877,-0.887842287419489,-0.576529265535848,1,0.861612414815226,0.23643006990431,0.878450659304827,0.539157254251174,-0.878950805180756,-0.915378096477565,0.960557940603127,-0.898728726032512,-0.959319773628107,-0.837244196304698,-0.836160546906853
"a.",-0.942504049586077,0.880522367324257,-0.989774937482634,-0.625507085301473,0.861612414815226,1,-0.120255626562934,0.993664906918589,0.145040288969158,-0.984495693248125,-0.973603778827452,0.920311197554877,-0.98591197217937,-0.921127583222264,-0.99294248402334,-0.958210614059461
"b.",-0.0415110086821305,0.194331758821895,0.0112253403723256,0.516810225062518,0.23643006990431,-0.120255626562934,1,-0.048791330925257,0.899138649624896,0.047179772158933,-0.0455126424006669,0.184995832175604,0.00347338002092447,-0.133209219727527,0.204556821339261,0.248958043901084
"u.",-0.947948116298487,0.893803834398444,-0.990608502361767,-0.57582661850514,0.878450659304827,0.993664906918589,-0.048791330925257,1,0.205779383161989,-0.987941094748542,-0.985106974159489,0.940761322589608,-0.992275204377703,-0.93796629560334,-0.981550430675188,-0.940150041678244
"v.",-0.315755869319812,0.499138649624896,-0.235176437899417,0.157099194220617,0.539157254251174,0.145040288969158,0.899138649624896,0.205779383161989,1,-0.198388441233676,-0.299805501528202,0.449902750764101,-0.256335445544226,-0.421329036030141,-0.0748541261461517,-0.0600166712975827
"GA",0.935698966195563,-0.89547096415671,0.986940816893582,0.58638510697416,-0.878950805180756,-0.984495693248125,0.047179772158933,-0.987941094748542,-0.198388441233676,1,0.985996110030564,-0.933203667685468,0.98441147201033,0.925740167801898,0.974159488746874,0.922256182272854
"GGA",0.952711674671846,-0.927924423450959,0.983717699360934,0.554598499583218,-0.915378096477565,-0.973603778827452,-0.0455126424006669,-0.985106974159489,-0.299805501528202,0.985996110030564,1,-0.973325923867741,0.987217963067237,0.964169110414158,0.956432342317311,0.918977493748264
"CSI",-0.94930913297659,0.965101417060295,-0.939094192831342,-0.516921367046402,0.960557940603127,0.920311197554877,0.184995832175604,0.940761322589608,0.449902750764101,-0.933203667685468,-0.973325923867741,1,-0.950261199644601,-0.988871445903889,-0.893637121422618,-0.881578216171159
"NGRDI",0.957188172249933,-0.913193288061295,0.991024787570171,0.581027009900246,-0.898728726032512,-0.98591197217937,0.00347338002092447,-0.992275204377703,-0.256335445544226,0.98441147201033,0.987217963067237,-0.950261199644601,1,0.953635391141469,0.971490498332491,0.930004447362569
"NGRDIveg",0.954792994613667,-0.964669270187853,0.932770191287728,0.569376329043964,-0.959319773628107,-0.921127583222264,-0.133209219727527,-0.93796629560334,-0.421329036030141,0.925740167801898,0.964169110414158,-0.988871445903889,0.953635391141469,1,0.901232338890827,0.900954472349885
"TGI",0.926852357787896,-0.858849680466796,0.97254792998055,0.684856904695749,-0.837244196304698,-0.99294248402334,0.204556821339261,-0.981550430675188,-0.0748541261461517,0.974159488746874,0.956432342317311,-0.893637121422618,0.971490498332491,0.901232338890827,1,0.971547652125591
"TGIveg",0.920047274397383,-0.857404834676299,0.928535704362323,0.743262017227008,-0.836160546906853,-0.958210614059461,0.248958043901084,-0.940150041678244,-0.0600166712975827,0.922256182272854,0.918977493748264,-0.881578216171159,0.930004447362569,0.900954472349885,0.971547652125591,1
