"","dens","Intensity","Hue","Saturation","Lightness","a.","b.","u.","v.","GA","GGA","CSI","NGRDI","NGRDIveg","TGI","TGIveg"
"dens",1,-0.295340619148272,0.014971183459129,0.203471993376344,-0.232396826438995,-0.0428720253602331,0.0224567751886935,-0.0102076250857698,-0.0510381254288489,0.462065162215845,0.163322001372317,-0.100034725840544,0.15991945967706,0.131338109436905,0.189861826595318,0.138823701166469
"Intensity",-0.295340619148272,1,-0.182328424562378,-0.0231175326479578,0.987954820251223,-0.0495137538205057,0.280911364267852,0.0574604056682412,0.621894970825229,-0.358377327035288,-0.241400388996944,0.219060850236177,-0.269408168935816,-0.254515143095304,0.430897471519867,0.461906085023618
"Hue",0.014971183459129,-0.182328424562378,1,-0.879133092525702,-0.225843648863819,-0.804445679355377,-0.90025006946374,-0.935648791330925,-0.703139761044735,0.741872742428453,0.952931369824952,-0.963767713253682,0.937704918032787,0.942261739372048,-0.208335648791331,-0.264406779661017
"Saturation",0.203471993376344,-0.0231175326479578,-0.879133092525702,1,0.059378429825539,0.581994998610725,0.9098082800778,0.771825507085302,0.675076410113921,-0.497638232842456,-0.784051125312587,0.814781883856627,-0.723089747151987,-0.736426785218116,0.425507085301473,0.463184217838289
"Lightness",-0.232396826438995,0.987954820251223,-0.225843648863819,0.059378429825539,1,-0.0711040720278682,0.361160894184537,0.0697147779280661,0.700787729822143,-0.34029369680551,-0.262993373092525,0.246127342720929,-0.274552300002878,-0.263688020142426,0.540546548350976,0.568721432694961
"a.",-0.0428720253602331,-0.0495137538205057,-0.804445679355377,0.581994998610725,-0.0711040720278682,1,0.512920255626563,0.935204223395388,0.258016115587663,-0.743539872186719,-0.84106696304529,0.835954431786608,-0.874465129202556,-0.873409280355654,-0.327368713531537,-0.269574881911642
"b.",0.0224567751886935,0.280911364267852,-0.90025006946374,0.9098082800778,0.361160894184537,0.512920255626563,1,0.714420672409003,0.884467907752153,-0.575215337593776,-0.81989441511531,0.843400944706863,-0.755876632397888,-0.765545984995832,0.556654626285079,0.603723256460128
"u.",-0.0102076250857698,0.0574604056682412,-0.935648791330925,0.771825507085302,0.0697147779280661,0.935204223395388,0.714420672409003,1,0.474631842178383,-0.779216449013615,-0.935482078355099,0.937760489024729,-0.947874409558211,-0.950819672131148,-0.0617949430397333,-0.00433453737149208
"v.",-0.0510381254288489,0.621894970825229,-0.703139761044735,0.675076410113921,0.700787729822143,0.258016115587663,0.884467907752153,0.474631842178383,1,-0.497749374826341,-0.654292859127536,0.666462906362879,-0.592220061128091,-0.597165879410948,0.73325923867741,0.776549041400389
"GA",0.462065162215845,-0.358377327035288,0.741872742428453,-0.497638232842456,-0.34029369680551,-0.743539872186719,-0.575215337593776,-0.779216449013615,-0.497749374826341,1,0.871853292581273,-0.83073075854404,0.847402056126702,0.82845234787441,0.0473464851347597,-0.0305084745762712
"GGA",0.163322001372317,-0.241400388996944,0.952931369824952,-0.784051125312587,-0.262993373092525,-0.84106696304529,-0.81989441511531,-0.935482078355099,-0.654292859127536,0.871853292581273,1,-0.994498471797722,0.955487635454293,0.95315365379272,-0.118366212836899,-0.179438732981384
"CSI",-0.100034725840544,0.219060850236177,-0.963767713253682,0.814781883856627,0.246127342720929,0.835954431786608,0.843400944706863,0.937760489024729,0.666462906362879,-0.83073075854404,-0.994498471797722,1,-0.951931091969992,-0.952264517921645,0.1450958599611,0.201333703806613
"NGRDI",0.15991945967706,-0.269408168935816,0.937704918032787,-0.723089747151987,-0.274552300002878,-0.874465129202556,-0.755876632397888,-0.947874409558211,-0.592220061128091,0.847402056126702,0.955487635454293,-0.951931091969992,1,0.997165879410948,-0.0141706029452626,-0.0796888024451237
"NGRDIveg",0.131338109436905,-0.254515143095304,0.942261739372048,-0.736426785218116,-0.263688020142426,-0.873409280355654,-0.765545984995832,-0.950819672131148,-0.597165879410948,0.82845234787441,0.95315365379272,-0.952264517921645,0.997165879410948,1,-0.0242845234787441,-0.0890247290914143
"TGI",0.189861826595318,0.430897471519867,-0.208335648791331,0.425507085301473,0.540546548350976,-0.327368713531537,0.556654626285079,-0.0617949430397333,0.73325923867741,0.0473464851347597,-0.118366212836899,0.1450958599611,-0.0141706029452626,-0.0242845234787441,1,0.992609058071687
"TGIveg",0.138823701166469,0.461906085023618,-0.264406779661017,0.463184217838289,0.568721432694961,-0.269574881911642,0.603723256460128,-0.00433453737149208,0.776549041400389,-0.0305084745762712,-0.179438732981384,0.201333703806613,-0.0796888024451237,-0.0890247290914143,0.992609058071687,1
