"","dens","Intensity","Hue","Saturation","Lightness","a.","b.","u.","v.","GA","GGA","CSI","NGRDI","NGRDIveg","TGI","TGIveg"
"dens",1,-0.951350657993744,0.907798124294459,0.443010928722409,-0.945252347612472,-0.746517647939297,0.204152501715396,-0.666898172270292,-0.894187957513433,0.921183224005021,0.937766547883359,-0.942085340707606,0.920727782736435,0.918686257719281,0.385848228242098,0.0217762668496422
"Intensity",-0.951350657993744,1,-0.912531258682968,-0.3939427618783,0.997026869706072,0.733592664629064,-0.127924423450959,0.583217560433454,0.95565434843012,-0.867599456561967,-0.887937981392543,0.892829384122572,-0.917921644901362,-0.907752153375938,-0.264851347596555,0.139094192831342
"Hue",0.907798124294459,-0.912531258682968,1,0.366935259794387,-0.908221957059603,-0.757877188107808,0.0776882467352042,-0.718755209780495,-0.871631008613504,0.914812917908458,0.94473311326031,-0.950472521423973,0.957877188107808,0.949541539316477,0.398221728257849,0.0390664073353709
"Saturation",0.443010928722409,-0.3939427618783,0.366935259794387,1,-0.363888966213442,-0.304973603778827,0.575937760489025,-0.207335370936371,-0.20705751597666,0.39385308279212,0.392286532147325,-0.408115635551483,0.463517643789942,0.489580439010836,0.401944984717977,0.407335370936371
"Lightness",-0.945252347612472,0.997026869706072,-0.908221957059603,-0.363888966213442,1,0.719330906943615,-0.115479729962054,0.570535441605116,0.96710105903015,-0.859258851623791,-0.880599088585084,0.885766724952589,-0.905443330255896,-0.895606991370774,-0.234988468789484,0.174581122076898
"a.",-0.746517647939297,0.733592664629064,-0.757877188107808,-0.304973603778827,0.719330906943615,1,-0.351597666018338,0.807891080855793,0.637954987496527,-0.861430305049948,-0.812081469651348,0.787437495671794,-0.836954709641567,-0.830841900527925,-0.67657682689636,-0.338983050847458
"b.",0.204152501715396,-0.127924423450959,0.0776882467352042,0.575937760489025,-0.115479729962054,-0.351597666018338,1,-0.0861906085023618,-0.0357321478188386,0.293784999031841,0.219122509740318,-0.205725410947431,0.229341483745485,0.240511253125868,0.279299805501528,0.32492358988608
"u.",-0.666898172270292,0.583217560433454,-0.718755209780495,-0.207335370936371,0.570535441605116,0.807891080855793,-0.0861906085023618,1,0.500138927479856,-0.803879346575209,-0.776931840584457,0.763424153999465,-0.749319255348708,-0.739761044734649,-0.817838288413448,-0.51814392886913
"v.",-0.894187957513433,0.95565434843012,-0.871631008613504,-0.20705751597666,0.96710105903015,0.637954987496527,-0.0357321478188386,0.500138927479856,1,-0.808047692191438,-0.837728195049562,0.844024490631125,-0.848902472909142,-0.835843289802723,-0.0706863017504863,0.33853848291192
"GA",0.921183224005021,-0.867599456561967,0.914812917908458,0.39385308279212,-0.859258851623791,-0.861430305049948,0.293784999031841,-0.803879346575209,-0.808047692191438,1,0.983812479469129,-0.969048391472313,0.937183039382222,0.927123431961722,0.55886399125325,0.198913452806462
"GGA",0.937766547883359,-0.887937981392543,0.94473311326031,0.392286532147325,-0.880599088585084,-0.812081469651348,0.219122509740318,-0.776931840584457,-0.837728195049562,0.983812479469129,1,-0.993468443211439,0.951790825341725,0.94701158723935,0.50548778813034,0.152602184059577
"CSI",-0.942085340707606,0.892829384122572,-0.950472521423973,-0.408115635551483,0.885766724952589,0.787437495671794,-0.205725410947431,0.763424153999465,0.844024490631125,-0.969048391472313,-0.993468443211439,1,-0.953640948450183,-0.953752121328296,-0.480989457154315,-0.139077270518906
"NGRDI",0.920727782736435,-0.917921644901362,0.957877188107808,0.463517643789942,-0.905443330255896,-0.836954709641567,0.229341483745485,-0.749319255348708,-0.848902472909142,0.937183039382222,0.951790825341725,-0.953640948450183,1,0.99294248402334,0.487802167268686,0.124868018894137
"NGRDIveg",0.918686257719281,-0.907752153375938,0.949541539316477,0.489580439010836,-0.895606991370774,-0.830841900527925,0.240511253125868,-0.739761044734649,-0.835843289802723,0.927123431961722,0.94701158723935,-0.953752121328296,0.99294248402334,1,0.491025284801334,0.154265073631564
"TGI",0.385848228242098,-0.264851347596555,0.398221728257849,0.401944984717977,-0.234988468789484,-0.67657682689636,0.279299805501528,-0.817838288413448,-0.0706863017504863,0.55886399125325,0.50548778813034,-0.480989457154315,0.487802167268686,0.491025284801334,1,0.862350652959156
"TGIveg",0.0217762668496422,0.139094192831342,0.0390664073353709,0.407335370936371,0.174581122076898,-0.338983050847458,0.32492358988608,-0.51814392886913,0.33853848291192,0.198913452806462,0.152602184059577,-0.139077270518906,0.124868018894137,0.154265073631564,0.862350652959156,1
