"","OOB","X35","X70","X140","X280","X560","date","alt","PC","mtry"
"199",0.880952380952381,1,0.8,0.8,0.888888888888889,1,"2022-05-26","30m",0,4
"200",0.857142857142857,0.833333333333333,1,0.7,0.777777777777778,1,"2022-05-26","30m",3,1
"201",0.785714285714286,0.833333333333333,0.6,0.7,0.888888888888889,1,"2022-05-26","15-30-50m",0,6
"202",0.80952380952381,0.666666666666667,0.8,0.7,0.888888888888889,1,"2022-05-26","15-30-50m",5,2
"203",0.0952380952380952,0.125,0,0.1,0.125,0.111111111111111,"2022-03-22","50m",0,4
"204",0.142857142857143,0,0.142857142857143,0.2,0.25,0.111111111111111,"2022-03-22","50m",2,1
"205",0.357142857142857,0.125,0.285714285714286,0.25,0.555555555555556,0.5,"2022-04-19","50m",0,4
"206",0.404761904761905,0.125,0.428571428571429,0.25,0.666666666666667,0.5,"2022-04-19","50m",3,1
"207",0.333333333333333,0,0,0.333333333333333,0.777777777777778,0.5,"2022-04-05","50m",0,4
"208",0.380952380952381,0,0,0.166666666666667,0.888888888888889,0.7,"2022-04-05","50m",3,1
"209",0.666666666666667,0.222222222222222,0.6,1,0.888888888888889,0.714285714285714,"2022-05-03","50m",0,4
"210",0.619047619047619,0.222222222222222,0.6,1,0.777777777777778,0.571428571428571,"2022-05-03","50m",3,1
"211",0.357142857142857,0.833333333333333,0.714285714285714,0.2,0.2,0.111111111111111,"2022-02-14","15m",0,4
"212",0.571428571428571,0.666666666666667,0.857142857142857,0.6,0.6,0.222222222222222,"2022-02-14","15m",3,1
"213",0.5,0.444444444444444,1,0.636363636363636,0.714285714285714,0,"2022-02-14","30m",0,4
"214",0.571428571428571,0.777777777777778,1,0.454545454545455,0.714285714285714,0.2,"2022-02-14","30m",2,1
"215",0.333333333333333,0.444444444444444,1,0.0909090909090909,0.428571428571429,0.1,"2022-02-14","15-30m",0,5
"216",0.476190476190476,0.777777777777778,1,0.363636363636364,0.571428571428571,0,"2022-02-14","15-30m",4,2
"217",0.476190476190476,1,0.714285714285714,0.333333333333333,0.5,0.181818181818182,"2022-01-19","30m",0,4
"218",0.642857142857143,1,0.857142857142857,0.444444444444444,0.9,0.272727272727273,"2022-01-19","30m",4,2
"219",0.619047619047619,0.777777777777778,0.857142857142857,0.857142857142857,0.5,0.222222222222222,"2022-01-19","15m",0,4
"220",0.642857142857143,0.777777777777778,0.857142857142857,1,0.5,0.222222222222222,"2022-01-19","15m",4,2
"221",0.595238095238095,0.555555555555556,1,1,0.4,0.222222222222222,"2022-01-19","15-30m",0,5
"222",0.714285714285714,0.777777777777778,1,1,0.6,0.333333333333333,"2022-01-19","15-30m",6,2
"223",0.595238095238095,0.9,0.9,0.4,0.5,0,"2022-02-03","15m",0,4
"224",0.666666666666667,0.9,0.8,0.5,0.833333333333333,0.166666666666667,"2022-02-03","15m",3,1
"225",0.547619047619048,0.5,0.6,0.833333333333333,0.857142857142857,0.181818181818182,"2022-02-03","30m",0,4
"226",0.69047619047619,0.875,0.9,1,0.571428571428571,0.272727272727273,"2022-02-03","30m",4,2
"227",0.547619047619048,1,0.7,0.333333333333333,0.714285714285714,0.0909090909090909,"2022-02-03","15-30m",0,5
"228",0.523809523809524,0.875,0.5,0.833333333333333,0.571428571428571,0.0909090909090909,"2022-02-03","15-30m",6,2
"229",0.214285714285714,0.2,0.444444444444444,0.222222222222222,0.111111111111111,0,"2022-03-09","15m",0,4
"230",0.357142857142857,0.3,0.555555555555556,0.333333333333333,0.222222222222222,0.4,"2022-03-09","15m",2,1
"231",0.214285714285714,0.25,0.375,0.166666666666667,0.2,0.1,"2022-03-09","30m",0,4
"232",0.333333333333333,0.375,0.375,0.333333333333333,0.4,0.2,"2022-03-09","30m",2,1
"233",0.238095238095238,0.25,0.375,0.166666666666667,0.2,0.2,"2022-03-09","15-30m",0,5
"234",0.333333333333333,0.25,0.375,0.666666666666667,0.3,0.2,"2022-03-09","15-30m",3,1
"235",0.738095238095238,0.833333333333333,0.9,0.555555555555556,0.857142857142857,0.6,"2022-06-02","50m",0,4
"236",0.714285714285714,0.833333333333333,0.7,0.555555555555556,1,0.6,"2022-06-02","50m",2,1
"237",0.761904761904762,0.7,0.833333333333333,0.7,1,0.7,"2022-05-26","15m",0,4
"238",0.785714285714286,0.8,1,0.6,0.833333333333333,0.8,"2022-05-26","15m",3,1
"239",0.69047619047619,0.333333333333333,0.333333333333333,1,1,0.888888888888889,"2022-05-26","50m",0,4
"240",0.785714285714286,0.333333333333333,0.666666666666667,1,1,1,"2022-05-26","50m",3,1
"241",0.833333333333333,0.636363636363636,1,0.727272727272727,1,1,"2022-05-26","30m",0,4
"242",0.714285714285714,0.454545454545455,1,0.545454545454545,1,0.833333333333333,"2022-05-26","30m",3,1
"243",0.69047619047619,0.363636363636364,1,0.454545454545455,1,1,"2022-05-26","15-30-50m",0,6
"244",0.738095238095238,0.636363636363636,0.875,0.545454545454545,1,0.833333333333333,"2022-05-26","15-30-50m",5,2
"245",0.142857142857143,0,0.142857142857143,0,0.375,0.2,"2022-03-22","50m",0,4
"246",0.166666666666667,0.1,0.142857142857143,0.142857142857143,0.25,0.2,"2022-03-22","50m",2,1
"247",0.30952380952381,0,0.2,0.1,0.444444444444444,0.777777777777778,"2022-04-19","50m",0,4
"248",0.357142857142857,0,0.6,0.2,0.666666666666667,0.444444444444444,"2022-04-19","50m",3,1
"249",0.261904761904762,0,0,0,1,0.444444444444444,"2022-04-05","50m",0,4
"250",0.285714285714286,0,0.125,0,1,0.444444444444444,"2022-04-05","50m",3,1
