"","OOB","X35","X70","X140","X280","X560","date","alt","PC","mtry"
"1",0.571428571428571,0.857142857142857,0.722222222222222,0.578947368421053,0.571428571428571,0.210526315789474,"2022-02-03","15-30m",0,4
"2",0.535714285714286,0.857142857142857,0.666666666666667,0.578947368421053,0.642857142857143,0.0526315789473684,"2022-02-03","15-30m",3,1
"3",0.714285714285714,1,1,0.6,0.833333333333333,0.125,"2022-02-03","30m",0,4
"4",0.714285714285714,0.888888888888889,0.888888888888889,0.6,1,0.25,"2022-02-03","30m",4,2
"5",0.404761904761905,0.625,1,0.333333333333333,0.125,0.1,"2022-02-03","15m",0,4
"6",0.476190476190476,0.75,1,0.333333333333333,0.375,0.1,"2022-02-03","15m",3,1
"7",0.619047619047619,0.333333333333333,0.777777777777778,0.75,0.555555555555556,0.714285714285714,"2022-05-03","50m",0,4
"8",0.523809523809524,0.222222222222222,0.666666666666667,0.75,0.333333333333333,0.714285714285714,"2022-05-03","50m",3,1
"9",0.607142857142857,0.736842105263158,0.526315789473684,0.6,0.666666666666667,0.461538461538462,"2022-01-19","15-30m",0,4
"10",0.69047619047619,0.684210526315789,0.842105263157895,0.666666666666667,0.666666666666667,0.538461538461538,"2022-01-19","15-30m",4,2
"11",0.642857142857143,0.625,0.777777777777778,0.875,0.625,0.333333333333333,"2022-01-19","30m",0,4
"12",0.642857142857143,0.75,0.666666666666667,0.75,0.75,0.333333333333333,"2022-01-19","30m",4,2
"13",0.523809523809524,0.555555555555556,1,0.4,0.5,0.285714285714286,"2022-01-19","15m",0,4
"14",0.547619047619048,0.444444444444444,0.833333333333333,0.4,0.7,0.428571428571429,"2022-01-19","15m",4,2
"15",0.285714285714286,0.277777777777778,0.444444444444444,0.166666666666667,0.3125,0.214285714285714,"2022-03-09","15-30m",0,4
"16",0.333333333333333,0.444444444444444,0.5,0.166666666666667,0.25,0.285714285714286,"2022-03-09","15-30m",3,1
"17",0.261904761904762,0.285714285714286,0.444444444444444,0.222222222222222,0.285714285714286,0.1,"2022-03-09","15m",0,4
"18",0.380952380952381,1,0.333333333333333,0.222222222222222,0.428571428571429,0.1,"2022-03-09","15m",3,1
"19",0.19047619047619,0.5,0.2,0,0.3,0.111111111111111,"2022-03-09","30m",0,4
"20",0.333333333333333,1,0.3,0,0.5,0.222222222222222,"2022-03-09","30m",2,1
"21",0.738095238095238,0.875,0.555555555555556,0.625,0.857142857142857,0.8,"2022-06-02","50m",0,4
"22",0.619047619047619,0.625,0.333333333333333,0.625,1,0.6,"2022-06-02","50m",2,1
"23",0.119047619047619,0.142857142857143,0,0.111111111111111,0.125,0.2,"2022-03-22","50m",0,4
"24",0.19047619047619,0.428571428571429,0.125,0.333333333333333,0,0.1,"2022-03-22","50m",3,1
"25",0.238095238095238,0,0.1,0.142857142857143,0.5,0.571428571428571,"2022-04-19","50m",0,4
"26",0.30952380952381,0.1,0.2,0.428571428571429,0.5,0.428571428571429,"2022-04-19","50m",3,1
"27",0.19047619047619,0,0,0,0.714285714285714,0.375,"2022-04-05","50m",0,4
"28",0.30952380952381,0,0.222222222222222,0.222222222222222,0.714285714285714,0.5,"2022-04-05","50m",3,1
"29",0.753968253968254,0.454545454545455,0.76,0.724137931034483,0.925925925925926,0.869565217391304,"2022-05-26","15-30-50m",0,4
"30",0.777777777777778,0.545454545454545,0.92,0.655172413793103,0.814814814814815,0.956521739130435,"2022-05-26","15-30-50m",3,1
"31",0.714285714285714,0.333333333333333,0.5,0.833333333333333,1,0.9,"2022-05-26","50m",0,4
"32",0.904761904761905,0.666666666666667,0.916666666666667,0.833333333333333,1,1,"2022-05-26","50m",3,1
"33",0.880952380952381,0.875,0.777777777777778,0.875,0.888888888888889,1,"2022-05-26","15m",0,4
"34",0.928571428571429,0.875,0.888888888888889,0.875,1,1,"2022-05-26","15m",3,1
"35",0.928571428571429,0.818181818181818,1,1,1,0.875,"2022-05-26","30m",0,4
"36",0.904761904761905,0.636363636363636,1,1,1,1,"2022-05-26","30m",3,1
"37",0.392857142857143,0.5,0.846153846153846,0.333333333333333,0.352941176470588,0.1,"2022-02-14","15-30m",0,4
"38",0.392857142857143,0.4375,0.615384615384615,0.444444444444444,0.352941176470588,0.2,"2022-02-14","15-30m",4,2
"39",0.428571428571429,0.777777777777778,0.6,0.125,0.222222222222222,0.333333333333333,"2022-02-14","15m",0,4
