"","OOB","X35","X70","X140","X280","X560","date","alt","PC","mtry"
"130",0.6875,0.727272727272727,1,0.636363636363636,0.888888888888889,0.222222222222222,"2022-02-03","30m",4,2
"131",0.416666666666667,0.6,1,0.3,0.2,0,"2022-02-03","15m",0,4
"132",0.520833333333333,0.5,0.666666666666667,0.7,0.6,0.111111111111111,"2022-02-03","15m",3,1
"133",0.625,0.3,0.636363636363636,0.888888888888889,0.636363636363636,0.714285714285714,"2022-05-03","50m",0,4
"134",0.604166666666667,0.4,0.727272727272727,0.777777777777778,0.454545454545455,0.714285714285714,"2022-05-03","50m",3,1
"135",0.583333333333333,0.833333333333333,0.578947368421053,0.5,0.789473684210526,0.272727272727273,"2022-01-19","15-30m",0,4
"136",0.614583333333333,0.722222222222222,0.789473684210526,0.5,0.736842105263158,0.363636363636364,"2022-01-19","15-30m",4,2
"137",0.479166666666667,0.75,0.888888888888889,0.4,0.3,0.181818181818182,"2022-01-19","30m",0,4
"138",0.541666666666667,0.75,0.888888888888889,0.3,0.6,0.272727272727273,"2022-01-19","30m",4,2
"139",0.520833333333333,0.75,0.666666666666667,0.6,0.6,0.0909090909090909,"2022-01-19","15m",0,4
"140",0.6875,0.875,0.777777777777778,0.7,0.8,0.363636363636364,"2022-01-19","15m",4,2
"141",0.333333333333333,0.368421052631579,0.555555555555556,0.2,0.3,0.263157894736842,"2022-03-09","15-30m",0,4
"142",0.416666666666667,0.473684210526316,0.722222222222222,0.2,0.4,0.315789473684211,"2022-03-09","15-30m",3,1
"143",0.270833333333333,0.4,0.272727272727273,0.2,0.333333333333333,0.181818181818182,"2022-03-09","15m",0,4
"144",0.291666666666667,0.2,0.272727272727273,0.2,0.666666666666667,0.272727272727273,"2022-03-09","15m",2,1
"145",0.270833333333333,0.375,0.333333333333333,0,0.333333333333333,0.3,"2022-03-09","30m",0,4
"146",0.291666666666667,0.25,0.555555555555556,0.111111111111111,0.333333333333333,0.2,"2022-03-09","30m",2,1
"147",0.75,0.444444444444444,0.888888888888889,0.7,0.9,0.8,"2022-06-02","50m",0,4
"148",0.75,0.666666666666667,0.777777777777778,0.5,1,0.8,"2022-06-02","50m",2,1
"149",0.145833333333333,0.111111111111111,0.1,0,0.333333333333333,0.2,"2022-03-22","50m",0,4
