date,alt,PC,mtry,OOB,X35,X70,X140,X280,X560,Accuracy_test,AccuracyPValue_test,Kappa_test
26/05/2022,15-30-50m,0,4,0.743055556,0.740740741,0.848484848,0.642857143,0.92,0.580645161,0.305555556,0.562514688,0.145299145
19/01/2022,15-30m,0,4,0.708333333,0.842105263,0.789473684,0.681818182,0.789473684,0.411764706,0.541666667,0.008934271,0.422319475
19/01/2022,15-30m,0,4,0.520833333,0.666666667,0.545454545,0.625,0.55,0.176470588,0.375,0.405533926,0.207048458
19/01/2022,15-30m,0,4,0.625,0.789473684,0.631578947,0.736842105,0.722222222,0.285714286,0.375,0.121318284,0.225806452
19/01/2022,15-30m,0,4,0.583333333,0.833333333,0.578947368,0.5,0.789473684,0.272727273,0.333333333,0.233795831,0.146666667
19/01/2022,15-30m,0,4,0.635416667,0.8,0.842105263,0.4375,0.636363636,0.421052632,0.541666667,0.028441128,0.437100213
19/01/2022,15-30m,0,4,0.666666667,0.947368421,0.681818182,0.8125,0.764705882,0.227272727,0.458333333,0.140060596,0.329032258
19/01/2022,15-30m,0,4,0.65625,0.714285714,0.947368421,0.684210526,0.75,0.238095238,0.416666667,0.25383488,0.261538462
19/01/2022,15-30m,0,4,0.677083333,0.75,0.736842105,0.714285714,0.789473684,0.352941176,0.416666667,0.13187863,0.282051282
19/01/2022,15-30m,0,4,0.583333333,0.8,0.75,0.476190476,0.611111111,0.333333333,0.375,0.405533926,0.201773836
19/01/2022,15-30m,0,4,0.5625,0.666666667,0.7,0.5,0.631578947,0.315789474,0.25,0.577844798,0.080851064
03/02/2022,15-30m,0,4,0.5625,0.714285714,0.888888889,0.578947368,0.444444444,0.2,0.583333333,0.000523093,0.472527473
03/02/2022,15-30m,0,4,0.552083333,0.736842105,0.789473684,0.631578947,0.380952381,0.222222222,0.583333333,0.000523093,0.477124183
03/02/2022,15-30m,0,4,0.520833333,0.55,0.625,0.666666667,0.52173913,0.263157895,0.416666667,0.25383488,0.282051282
03/02/2022,15-30m,0,4,0.59375,0.75,0.9,0.5,0.611111111,0.166666667,0.541666667,0.002094047,0.418502203
03/02/2022,15-30m,0,4,0.489583333,0.571428571,0.75,0.5,0.473684211,0.111111111,0.416666667,0.054664922,0.263157895
03/02/2022,15-30m,0,4,0.53125,0.65,0.8,0.647058824,0.5,0.095238095,0.416666667,0.13187863,0.278969957
03/02/2022,15-30m,0,4,0.635416667,0.772727273,0.95,0.857142857,0.588235294,0.130434783,0.333333333,0.849923814,0.156043956
03/02/2022,15-30m,0,4,0.604166667,0.5,0.85,1,0.526315789,0.25,0.5,0.146172159,0.35857461
03/02/2022,15-30m,0,4,0.541666667,0.578947368,0.777777778,0.555555556,0.631578947,0.227272727,0.5,0.00719965,0.364238411
03/02/2022,15-30m,0,4,0.625,0.8,0.818181818,0.764705882,0.421052632,0.277777778,0.625,0.000709078,0.525274725
14/02/2022,15-30m,0,4,0.520833333,0.55,0.789473684,0.45,0.5,0.294117647,0.541666667,0.008934271,0.428571429
14/02/2022,15-30m,0,4,0.520833333,0.555555556,0.684210526,0.5,0.631578947,0.25,0.541666667,0.002094047,0.431034483
14/02/2022,15-30m,0,4,0.4375,0.611111111,0.65,0.368421053,0.421052632,0.15,0.583333333,0.000523093,0.477124183
14/02/2022,15-30m,0,4,0.479166667,0.65,0.65,0.5625,0.4,0.15,0.5,0.067658779,0.379310345
14/02/2022,15-30m,0,4,0.447916667,0.409090909,0.764705882,0.473684211,0.555555556,0.1,0.458333333,0.06193796,0.352697095
14/02/2022,15-30m,0,4,0.510416667,0.578947368,0.571428571,0.526315789,0.75,0.19047619,0.583333333,0.010340674,0.470198675
14/02/2022,15-30m,0,4,0.4375,0.5,0.846153846,0.272727273,0.523809524,0.2,0.333333333,0.925842635,0.175965665
14/02/2022,15-30m,0,4,0.510416667,0.526315789,1,0.4,0.45,0.25,0.583333333,0.002719681,0.465478842
14/02/2022,15-30m,0,4,0.520833333,0.842105263,0.789473684,0.35,0.5,0.15,0.541666667,0.002094047,0.421052632
14/02/2022,15-30m,0,4,0.479166667,0.631578947,0.714285714,0.588235294,0.368421053,0.1,0.541666667,0.008934271,0.431034483
09/03/2022,15-30m,0,4,0.28125,0.260869565,0.625,0.117647059,0.210526316,0.238095238,0.625,0.003229781,0.51241535
09/03/2022,15-30m,0,4,0.25,0.210526316,0.529411765,0.166666667,0.25,0.136363636,0.625,0.000709078,0.527352298
09/03/2022,15-30m,0,4,0.270833333,0.444444444,0.4,0.210526316,0.210526316,0.1,0.708333333,3.08E-06,0.636363636
09/03/2022,15-30m,0,4,0.333333333,0.368421053,0.555555556,0.2,0.3,0.263157895,0.833333333,3.26E-09,0.79175705
09/03/2022,15-30m,0,4,0.291666667,0.368421053,0.409090909,0.277777778,0.210526316,0.166666667,0.666666667,2.02E-05,0.580786026
09/03/2022,15-30m,0,4,0.302083333,0.380952381,0.363636364,0.222222222,0.294117647,0.222222222,0.75,4.54E-06,0.680709534
09/03/2022,15-30m,0,4,0.28125,0.3,0.45,0.19047619,0.294117647,0.166666667,0.583333333,0.002719681,0.463087248
09/03/2022,15-30m,0,4,0.364583333,0.473684211,0.523809524,0.25,0.285714286,0.263157895,0.791666667,5.48E-06,0.724770642
09/03/2022,15-30m,0,4,0.28125,0.35,0.555555556,0.136363636,0.3125,0.1,0.791666667,5.48E-06,0.730941704
09/03/2022,15-30m,0,4,0.302083333,0.333333333,0.35,0.25,0.315789474,0.25,0.75,3.60E-05,0.681415929
19/01/2022,15m,0,4,0.5,0.6,0.444444444,0.777777778,0.6,0.1,0.333333333,0.351221383,0.150442478
19/01/2022,15m,0,4,0.541666667,0.875,0.545454545,0.5,0.666666667,0.2,0.25,0.818877354,0.084745763
19/01/2022,15m,0,4,0.645833333,0.833333333,0.833333333,0.636363636,1,0.090909091,0.333333333,0.927001953,0.219512195
19/01/2022,15m,0,4,0.520833333,0.75,0.666666667,0.6,0.6,0.090909091,0.416666667,0.368479286,0.25
19/01/2022,15m,0,4,0.520833333,0.555555556,0.875,0.454545455,0.666666667,0.181818182,0.333333333,0.606925322,0.119266055
19/01/2022,15m,0,4,0.604166667,0.75,0.583333333,0.666666667,0.555555556,0.333333333,0.583333333,0.387207031,0.411764706
19/01/2022,15m,0,4,0.541666667,1,0.625,0.545454545,0.555555556,0.090909091,0.25,0.818877354,0.060869565
19/01/2022,15m,0,4,0.625,0.777777778,1,0.777777778,0.416666667,0.222222222,0.5,0.054402232,0.384615385
19/01/2022,15m,0,4,0.583333333,0.857142857,0.666666667,0.6,0.727272727,0.181818182,0.25,0.932866946,0.136
19/01/2022,15m,0,4,0.5625,0.727272727,0.777777778,0.5,0.6,0.2,0.5,0.177722456,0.368421053
03/02/2022,15m,0,4,0.416666667,0.75,0.7,0.4,0.3,0,0.666666667,0.018758432,0.593220339
03/02/2022,15m,0,4,0.479166667,0.636363636,0.9,0.625,0.2,0,0.583333333,0.06644764,0.473684211
03/02/2022,15m,0,4,0.416666667,0.625,0.666666667,0.363636364,0.5,0.083333333,0.666666667,0.018758432,0.559633028
03/02/2022,15m,0,4,0.416666667,0.6,1,0.3,0.2,0,0.5,0.054402232,0.379310345
03/02/2022,15m,0,4,0.333333333,0.545454545,0.555555556,0.2,0.333333333,0,0.333333333,0.351221383,0.172413793
03/02/2022,15m,0,4,0.4375,0.777777778,0.666666667,0.363636364,0.375,0.090909091,0.5,0.177722456,0.368421053
03/02/2022,15m,0,4,0.479166667,0.636363636,0.666666667,0.4,0.272727273,0.25,0.666666667,0.631520714,0.472527473
03/02/2022,15m,0,4,0.458333333,0.666666667,1,0.3,0.333333333,0.090909091,0.5,0.054402232,0.362831858
03/02/2022,15m,0,4,0.458333333,0.666666667,0.7,0.444444444,0.2,0.142857143,0.75,0.020559498,0.663551402
03/02/2022,15m,0,4,0.354166667,0.545454545,0.555555556,0.3,0.2,0.125,0.583333333,0.06644764,0.469026549
14/02/2022,15m,0,4,0.291666667,0.4,0.4,0.375,0.2,0.1,0.666666667,0.018758432,0.571428571
14/02/2022,15m,0,4,0.270833333,0.714285714,0.4,0.090909091,0.25,0.083333333,0.416666667,0.608374247,0.269565217
14/02/2022,15m,0,4,0.416666667,0.727272727,0.583333333,0.2,0.428571429,0,0.75,0.020559498,0.643564356
14/02/2022,15m,0,4,0.416666667,0.727272727,0.875,0.222222222,0.181818182,0.111111111,0.666666667,0.018758432,0.578947368
14/02/2022,15m,0,4,0.416666667,0.9,0.4,0.375,0.333333333,0.090909091,0.666666667,0.018758432,0.575221239
14/02/2022,15m,0,4,0.375,0.7,0.666666667,0.111111111,0.3,0.1,0.75,0.000391662,0.684210526
14/02/2022,15m,0,4,0.333333333,0.555555556,0.454545455,0.222222222,0.3,0.111111111,0.666666667,0.00278151,0.575221239
14/02/2022,15m,0,4,0.354166667,0.875,0.75,0.090909091,0.222222222,0.083333333,0.5,0.177722456,0.339449541
14/02/2022,15m,0,4,0.333333333,0.857142857,0.3,0.333333333,0.272727273,0.090909091,0.333333333,0.808403993,0.179487179
14/02/2022,15m,0,4,0.291666667,0.5,0.555555556,0.222222222,0.1,0,0.583333333,0.06644764,0.482758621
09/03/2022,15m,0,4,0.229166667,0.2,0.333333333,0.3,0.222222222,0.1,0.5,0.054402232,0.368421053
09/03/2022,15m,0,4,0.333333333,0.363636364,0.444444444,0.222222222,0.4,0.222222222,0.75,0.000391662,0.689655172
09/03/2022,15m,0,4,0.229166667,0.222222222,0.272727273,0,0.4,0.222222222,0.583333333,0.014252782,0.495798319
09/03/2022,15m,0,4,0.270833333,0.4,0.272727273,0.2,0.333333333,0.181818182,0.75,0.072998047,0.647058824
09/03/2022,15m,0,4,0.3125,0.5,0.5,0.2,0.333333333,0.090909091,0.75,0.003855555,0.678571429
09/03/2022,15m,0,4,0.270833333,0.3,0.3,0.222222222,0.3,0.222222222,0.5,0.054402232,0.373913043
09/03/2022,15m,0,4,0.3125,0.333333333,0.4,0.5,0.2,0.181818182,0.75,0.003855555,0.678571429
09/03/2022,15m,0,4,0.3125,0.166666667,0.333333333,0.444444444,0.363636364,0.285714286,0.75,0.020559498,0.672727273
09/03/2022,15m,0,4,0.25,0.181818182,0.3,0.222222222,0.428571429,0.181818182,0.666666667,0.072628882,0.555555556
09/03/2022,15m,0,4,0.270833333,0.111111111,0.5,0.3,0.3,0.111111111,0.75,0.000391662,0.686956522
26/05/2022,15m,0,4,0.770833333,0.8,0.727272727,0.666666667,0.8,0.875,0.166666667,0.946048574,0.008264463
26/05/2022,15m,0,4,0.833333333,0.888888889,0.909090909,0.636363636,1,0.777777778,0.416666667,0.368479286,0.263157895
26/05/2022,15m,0,4,0.729166667,0.583333333,0.8,0.666666667,1,0.7,0.083333333,0.998447608,-0.109243697
26/05/2022,15m,0,4,0.791666667,0.5,0.9,0.777777778,1,0.9,0.083333333,0.998447608,-0.073170732
26/05/2022,15m,0,4,0.791666667,0.888888889,0.7,0.545454545,1,0.875,0.166666667,0.946048574,-0.016949153
26/05/2022,15m,0,4,0.6875,0.5,1,0.454545455,0.727272727,0.9,0.166666667,0.996826172,0.024390244
26/05/2022,15m,0,4,0.8125,0.7,0.7,0.777777778,1,0.9,0.083333333,0.968323648,-0.178571429
26/05/2022,15m,0,4,0.791666667,0.818181818,0.875,0.666666667,0.818181818,0.777777778,0.25,0.818877354,0.107438017
26/05/2022,15m,0,4,0.729166667,0.555555556,0.7,0.5,0.9,1,0.166666667,0.84161824,-0.052631579
26/05/2022,15m,0,4,0.791666667,0.5,0.777777778,0.875,1,0.818181818,0.166666667,0.946048574,-0.025641026
19/01/2022,30m,0,4,0.583333333,0.777777778,0.857142857,0.5,0.545454545,0.333333333,0.5,0.379768823,0.379310345
19/01/2022,30m,0,4,0.5,0.636363636,0.555555556,0.375,0.777777778,0.181818182,0.333333333,0.606925322,0.165217391
19/01/2022,30m,0,4,0.625,0.888888889,0.818181818,0.666666667,0.545454545,0.125,0.5,0.177722456,0.384615385
19/01/2022,30m,0,4,0.479166667,0.75,0.888888889,0.4,0.3,0.181818182,0.166666667,0.946048574,-0.061946903
19/01/2022,30m,0,4,0.541666667,0.6,0.777777778,0.625,0.6,0.181818182,0.5,0.177722456,0.368421053
19/01/2022,30m,0,4,0.5625,0.4,0.777777778,0.545454545,1,0.2,0.416666667,0.368479286,0.275862069
19/01/2022,30m,0,4,0.541666667,0.75,0.636363636,1,0.363636364,0.181818182,0.5,0.379768823,0.320754717
19/01/2022,30m,0,4,0.520833333,0.545454545,0.777777778,0.5,0.454545455,0.333333333,0.5,0.177722456,0.373913043
19/01/2022,30m,0,4,0.604166667,1,0.636363636,0.7,0.6,0.2,0.416666667,0.608374247,0.322580645
19/01/2022,30m,0,4,0.520833333,1,0.7,0.454545455,0.5,0,0.333333333,0.606925322,0.20661157
03/02/2022,30m,0,4,0.625,0.666666667,0.9,0.8,0.416666667,0.285714286,0.416666667,0.608374247,0.263157895
03/02/2022,30m,0,4,0.625,0.7,0.9,0.666666667,0.6,0.222222222,0.583333333,0.014252782,0.469026549
03/02/2022,30m,0,4,0.625,0.75,1,0.777777778,0.5,0.2,0.333333333,0.606925322,0.172413793
03/02/2022,30m,0,4,0.520833333,0.545454545,0.875,0.363636364,0.777777778,0.111111111,0.5,0.177722456,0.379310345
03/02/2022,30m,0,4,0.666666667,0.8,0.8,0.888888889,0.75,0.181818182,0.5,0.177722456,0.362831858
03/02/2022,30m,0,4,0.583333333,0.777777778,0.857142857,0.454545455,0.636363636,0.3,0.333333333,0.808403993,0.157894737
03/02/2022,30m,0,4,0.729166667,0.8,1,0.875,0.7,0.3,0.666666667,0.018758432,0.571428571
03/02/2022,30m,0,4,0.583333333,0.666666667,1,0.6,0.444444444,0.272727273,0.25,0.609324992,0.060869565
03/02/2022,30m,0,4,0.5625,0.818181818,0.9,0.375,0.363636364,0.25,0.333333333,0.606925322,0.179487179
03/02/2022,30m,0,4,0.5,0.625,0.555555556,0.6,0.5,0.272727273,0.166666667,0.946048574,-0.008403361
14/02/2022,30m,0,4,0.416666667,0.545454545,0.636363636,0.3,0.444444444,0,0.583333333,0.189264302,0.433962264
14/02/2022,30m,0,4,0.416666667,0.571428571,0.545454545,0.875,0.272727273,0,0.5,0.379768823,0.362831858
14/02/2022,30m,0,4,0.4375,0.75,0.5,0.545454545,0.333333333,0,0.916666667,4.70E-05,0.883495146
14/02/2022,30m,0,4,0.479166667,0.5,0.8,0.636363636,0.5,0,0.583333333,0.06644764,0.487179487
14/02/2022,30m,0,4,0.541666667,0.6,0.777777778,0.875,0.454545455,0.1,0.666666667,0.018758432,0.575221239
14/02/2022,30m,0,4,0.479166667,0.75,0.454545455,0.666666667,0.4,0.2,0.416666667,0.368479286,0.269565217
14/02/2022,30m,0,4,0.479166667,0.777777778,0.454545455,0.555555556,0.625,0.090909091,0.5,0.177722456,0.373913043
14/02/2022,30m,0,4,0.375,0.555555556,0.363636364,0.666666667,0.3,0,0.666666667,0.00278151,0.593220339
14/02/2022,30m,0,4,0.4375,0.5,0.545454545,0.444444444,0.363636364,0.333333333,0.333333333,0.606925322,0.213114754
14/02/2022,30m,0,4,0.520833333,0.666666667,0.8,0.6,0.4,0.111111111,0.833333333,3.76E-05,0.789473684
09/03/2022,30m,0,4,0.229166667,0.090909091,0.5,0,0.4,0.3,0.75,0.072998047,0.650485437
09/03/2022,30m,0,4,0.166666667,0.090909091,0.428571429,0,0.222222222,0.181818182,0.75,0.020559498,0.675675676
09/03/2022,30m,0,4,0.166666667,0.1,0.25,0,0.222222222,0.272727273,0.666666667,0.018758432,0.58974359
09/03/2022,30m,0,4,0.270833333,0.375,0.333333333,0,0.333333333,0.3,0.833333333,0.000543804,0.777777778
09/03/2022,30m,0,4,0.1875,0.090909091,0.166666667,0.111111111,0.375,0.25,0.75,0.003855555,0.650485437
09/03/2022,30m,0,4,0.208333333,0.333333333,0.3,0,0.222222222,0.2,0.75,0.000391662,0.686956522
09/03/2022,30m,0,4,0.25,0.25,0.272727273,0.125,0.3,0.272727273,0.916666667,4.70E-05,0.883495146
09/03/2022,30m,0,4,0.208333333,0.333333333,0.2,0.090909091,0.2,0.272727273,0.666666667,0.193847656,0.533980583
09/03/2022,30m,0,4,0.1875,0.2,0.222222222,0,0.3,0.222222222,0.75,0.000391662,0.681415929
09/03/2022,30m,0,4,0.229166667,0.1,0.333333333,0.142857143,0.272727273,0.272727273,0.916666667,0.0004874,0.883495146
26/05/2022,30m,0,4,0.854166667,0.8,1,0.888888889,0.8,0.8,0.25,0.609324992,0.060869565
26/05/2022,30m,0,4,0.895833333,0.888888889,1,1,0.75,0.875,0.333333333,0.606925322,0.193277311
26/05/2022,30m,0,4,0.75,0.75,0.666666667,0.8,0.777777778,0.777777778,0.25,0.818877354,0.076923077
26/05/2022,30m,0,4,0.875,0.888888889,1,0.857142857,0.818181818,0.818181818,0.25,0.932866946,0.12195122
26/05/2022,30m,0,4,0.666666667,0.5,0.666666667,0.583333333,1,0.7,0,1,-0.190082645
26/05/2022,30m,0,4,0.791666667,0.6,0.8,0.666666667,0.9,1,0.166666667,0.84161824,-0.016949153
26/05/2022,30m,0,4,0.9375,1,0.909090909,0.888888889,0.9,1,0.166666667,0.946048574,-0.034482759
26/05/2022,30m,0,4,0.833333333,0.9,1,0.555555556,0.9,0.777777778,0.166666667,0.84161824,-0.025641026
26/05/2022,30m,0,4,0.75,0.583333333,0.857142857,0.636363636,1,0.777777778,0.083333333,0.998447608,-0.1
26/05/2022,30m,0,4,0.8125,0.818181818,1,0.666666667,0.818181818,0.833333333,0.166666667,0.9995126,0.008264463
22/03/2022,50m,0,4,0.125,0.090909091,0,0.090909091,0.333333333,0.142857143,0.916666667,0.0004874,0.886792453
22/03/2022,50m,0,4,0.125,0.111111111,0.1,0.125,0.2,0.090909091,0.916666667,4.70E-05,0.891891892
22/03/2022,50m,0,4,0.125,0.111111111,0.1,0.111111111,0.181818182,0.111111111,0.75,0.000391662,0.681415929
22/03/2022,50m,0,4,0.145833333,0.111111111,0.1,0,0.333333333,0.2,0.916666667,2.21E-06,0.895652174
22/03/2022,50m,0,4,0.145833333,0.125,0,0.166666667,0.25,0.181818182,0.916666667,0.003173828,0.870967742
22/03/2022,50m,0,4,0.145833333,0.111111111,0,0.125,0.3,0.2,0.833333333,0.000543804,0.785714286
22/03/2022,50m,0,4,0.125,0.111111111,0,0.111111111,0.25,0.2,0.833333333,0.000543804,0.781818182
22/03/2022,50m,0,4,0.104166667,0.090909091,0,0.111111111,0.222222222,0.1,0.916666667,2.21E-06,0.891891892
22/03/2022,50m,0,4,0.166666667,0.1,0.222222222,0.111111111,0.2,0.2,0.916666667,2.21E-06,0.894736842
22/03/2022,50m,0,4,0.166666667,0.125,0.111111111,0.1,0.272727273,0.2,1,1.88E-06,1
05/04/2022,50m,0,4,0.145833333,0,0,0.083333333,0.444444444,0.222222222,0.666666667,0.018758432,0.559633028
05/04/2022,50m,0,4,0.229166667,0,0,0.125,0.875,0.3,0.916666667,4.70E-05,0.886792453
05/04/2022,50m,0,4,0.1875,0,0,0.083333333,0.75,0.2,0.833333333,0.000543804,0.781818182
05/04/2022,50m,0,4,0.208333333,0,0,0,0.5,0.625,0.833333333,0.000543804,0.789473684
05/04/2022,50m,0,4,0.229166667,0,0,0,0.555555556,0.666666667,0.666666667,0.00278151,0.575221239
05/04/2022,50m,0,4,0.166666667,0,0,0.125,0.555555556,0.222222222,0.75,0.003855555,0.660377358
05/04/2022,50m,0,4,0.145833333,0,0,0,0.333333333,0.5,0.666666667,0.018758432,0.571428571
05/04/2022,50m,0,4,0.229166667,0,0,0.1,0.666666667,0.444444444,0.833333333,3.76E-05,0.789473684
05/04/2022,50m,0,4,0.229166667,0,0,0.125,0.7,0.3,0.916666667,4.70E-05,0.884615385
05/04/2022,50m,0,4,0.1875,0,0,0,0.333333333,0.5,0.666666667,0.631520714,0.52
19/04/2022,50m,0,4,0.270833333,0,0.111111111,0,0.6,0.6,0.75,0.020559498,0.666666667
19/04/2022,50m,0,4,0.3125,0,0.125,0.1,0.6,0.583333333,0.833333333,0.000543804,0.773584906
19/04/2022,50m,0,4,0.270833333,0,0.111111111,0.222222222,0.4,0.6,0.5,0.054402232,0.368421053
19/04/2022,50m,0,4,0.333333333,0,0.222222222,0.111111111,0.6,0.636363636,0.75,0.000391662,0.684210526
19/04/2022,50m,0,4,0.291666667,0.111111111,0,0.1,0.6,0.666666667,0.666666667,0.00278151,0.586206897
19/04/2022,50m,0,4,0.1875,0,0.181818182,0.083333333,0.428571429,0.333333333,0.5,0.379768823,0.307692308
19/04/2022,50m,0,4,0.354166667,0,0.2,0.222222222,0.7,0.6,0.833333333,3.76E-05,0.787610619
19/04/2022,50m,0,4,0.145833333,0,0,0.1,0.5,0.3,0.5,0.612792969,0.409836066
19/04/2022,50m,0,4,0.375,0,0.2,0.25,0.6,0.888888889,0.916666667,4.70E-05,0.891891892
19/04/2022,50m,0,4,0.333333333,0.083333333,0,0,0.888888889,0.636363636,0.5,0.612792969,0.351351351
03/05/2022,50m,0,4,0.5625,0.363636364,0.636363636,0.363636364,1,0.625,0.25,0.932866946,0.027027027
03/05/2022,50m,0,4,0.625,0.363636364,0.666666667,0.7,0.625,0.8,0.25,0.818877354,0.044247788
03/05/2022,50m,0,4,0.5625,0.363636364,0.6,0.636363636,0.714285714,0.555555556,0.25,0.932866946,0.044247788
03/05/2022,50m,0,4,0.625,0.3,0.636363636,0.888888889,0.636363636,0.714285714,0.333333333,0.808403993,0.225806452
03/05/2022,50m,0,4,0.583333333,0.222222222,0.7,0.636363636,0.6,0.75,0.166666667,0.946048574,-0.034482759
03/05/2022,50m,0,4,0.541666667,0.333333333,0.5,0.714285714,0.625,0.666666667,0.333333333,0.808403993,0.142857143
03/05/2022,50m,0,4,0.583333333,0.363636364,0.714285714,0.5,0.636363636,0.727272727,0.333333333,0.808403993,0.085714286
03/05/2022,50m,0,4,0.645833333,0.363636364,0.5,0.75,1,0.7,0.416666667,0.368479286,0.275862069
03/05/2022,50m,0,4,0.583333333,0.3,0.75,0.7,0.636363636,0.555555556,0.5,0.177722456,0.351351351
03/05/2022,50m,0,4,0.645833333,0.363636364,0.8,0.125,1,0.9,0.416666667,0.368479286,0.269565217
26/05/2022,50m,0,4,0.8125,0.5,0.636363636,1,1,1,0.416666667,0.368479286,0.222222222
26/05/2022,50m,0,4,0.6875,0.363636364,0.6,0.777777778,1,0.818181818,0.166666667,0.985141386,-0.016949153
26/05/2022,50m,0,4,0.75,0.363636364,0.777777778,0.75,0.9,1,0.25,0.818877354,0.076923077
26/05/2022,50m,0,4,0.75,0.3,0.888888889,0.8,1,0.818181818,0.333333333,0.606925322,0.135135135
26/05/2022,50m,0,4,0.708333333,0.454545455,0.666666667,0.714285714,1,0.75,0.166666667,0.985141386,0.024390244
26/05/2022,50m,0,4,0.75,0.555555556,0.7,1,0.818181818,0.7,0.416666667,0.368479286,0.256637168
26/05/2022,50m,0,4,0.8125,0.75,0.727272727,0.888888889,0.888888889,0.818181818,0.416666667,0.368479286,0.25
26/05/2022,50m,0,4,0.833333333,0.5,0.818181818,1,1,0.833333333,0.333333333,0.808403993,0.2
26/05/2022,50m,0,4,0.75,0.444444444,0.6,0.8,1,0.9,0.25,0.609324992,0.027027027
26/05/2022,50m,0,4,0.6875,0.4,0.583333333,0.777777778,0.9,0.857142857,0.25,0.932866946,0.12195122
02/06/2022,50m,0,4,0.8125,0.454545455,0.8,1,0.9,1,0.25,0.818877354,0.027027027
02/06/2022,50m,0,4,0.770833333,0.454545455,0.777777778,0.875,0.8,1,0.25,0.818877354,0.107438017
02/06/2022,50m,0,4,0.833333333,0.545454545,1,0.888888889,1,0.777777778,0.25,0.609324992,0.107438017
02/06/2022,50m,0,4,0.75,0.444444444,0.888888889,0.7,0.9,0.8,0.25,0.609324992,0.068965517
02/06/2022,50m,0,4,0.8125,0.5,0.9,0.8,0.888888889,0.909090909,0.416666667,0.368479286,0.288135593
02/06/2022,50m,0,4,0.875,0.8,1,1,0.9,0.727272727,0.333333333,0.808403993,0.186440678
02/06/2022,50m,0,4,0.770833333,0.666666667,0.9,0.666666667,0.8,0.8,0.083333333,0.968323648,-0.109243697
02/06/2022,50m,0,4,0.791666667,0.5,0.888888889,0.7,0.9,1,0.166666667,0.84161824,-0.008403361
02/06/2022,50m,0,4,0.645833333,0.5,0.8,0.555555556,0.636363636,0.75,0.166666667,0.946048574,0.008264463
02/06/2022,50m,0,4,0.833333333,0.444444444,0.875,1,0.833333333,1,0.083333333,0.992292653,-0.1
