"","Variable","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Date","Altitude"
"45","TGIveg_15m",3.12734948898861,0.160371974863552,6.71853974887685,14.4858704907348,0.364291057612092,"2022-02-14","15-30m"
"46","Intensity_30m",3.52316967947887,0.0283765999065608,7.51501096670442,4.89419997329291,7.37307702975393,"2022-02-14","15-30m"
"47","Hue_30m",4.44300068451957,2.01694992363028,0.56739867111671,0.0764165655393698,0.402745136421412,"2022-02-14","15-30m"
"48","Saturation_30m",0.761339185096889,12.1179627905481,3.3234504734387,0.00284194274108027,0.903162342127981,"2022-02-14","15-30m"
"49","Lightness_30m",3.47569088421593,0.00522121181314538,7.49517975432236,5.7381434898443,6.48127374829882,"2022-02-14","15-30m"
"50","a._30m",3.93489427873189,3.54155813547684,0.0256733628134644,0.308372121112451,7.14155890416473,"2022-02-14","15-30m"
"51","b._30m",2.01502687592914,9.48101177168404,0.2725087045734,2.08910637790369,0.0986297167169193,"2022-02-14","15-30m"
"52","u._30m",3.72679616496406,4.49117697377612,0.0182070959583685,3.95991443419706e-05,6.63321654855746,"2022-02-14","15-30m"
"53","v._30m",2.6205763608431,6.76679082487468,0.154923677940226,5.29550788658686,0.461786118667999,"2022-02-14","15-30m"
"54","GA_30m",4.45345116867193,1.83206989251712,0.661865474137617,0.174304470994315,3.99215514702479,"2022-02-14","15-30m"
"55","GGA_30m",3.7186536604827,1.11138324964406,0.72736982596466,0.315502629738066,20.094685208799,"2022-02-14","15-30m"
"56","CSI_30m",4.23781141009664,0.221499376212967,1.13521355319734,4.37035923370448,12.5100051040706,"2022-02-14","15-30m"
"57","NGRDI_30m",3.91692608030501,4.34129095923563,0.0413437627525717,0.119963563682029,1.88397882915739,"2022-02-14","15-30m"
"58","NGRDIveg_30m",4.10061929212203,1.03086593293669,2.65243353057629,2.18048409829239,2.94615416568415,"2022-02-14","15-30m"
"59","TGI_30m",4.20874748333463,0.0208361504189958,1.17592498944781,1.59621498434976,17.8968948154897,"2022-02-14","15-30m"
"60","TGIveg_30m",0.0704756466118603,12.72685086874,1.22089322250325,4.23480065173498,2.61610617110448,"2022-02-14","15-30m"
"61","Intensity",0.0966711713449145,8.63110296166264,16.4808298626839,13.1731170215155,2.92444804694575,"2022-01-19","30m"
"62","Hue",10.6257520148881,7.02239895001854,0.739506391772267,1.11169808277594,0.0707885469631616,"2022-01-19","30m"
"63","Saturation",6.84289883106239,8.83060658710655,8.08816889717973,0.533127970918957,0.171589739967903,"2022-01-19","30m"
"64","Lightness",0.0832684570797708,6.81969821160869,16.9827688046141,15.935682523,2.55552266725194,"2022-01-19","30m"
"65","a.",11.7718546215518,2.59567240882797,3.42311097179527,0.902597691842298,4.63888299510762,"2022-01-19","30m"
"66","b.",7.70337802576817,7.11380210860666,0.974013161972069,11.640726939378,0.0611878294081778,"2022-01-19","30m"
"67","u.",13.2907196939536,0.697107992342917,2.58539245970098,0.0951056723405634,4.62729225452288,"2022-01-19","30m"
"68","v.",5.36619240747285,5.37832834374269,0.32554451871703,24.7649273589329,0.182412505885559,"2022-01-19","30m"
"69","GA",9.83736643310105,6.71884593639381,0.0174991752852979,1.63594344739616,66.8896398189957,"2022-01-19","30m"
"70","GGA",9.11952174902538,0.200770865979774,11.0757173603961,2.69716085074604,2.64433068858934,"2022-01-19","30m"
"71","CSI",2.13110220851264,3.86101651263242,16.9705388201804,12.157476604623,2.27389640900846,"2022-01-19","30m"
"72","NGRDI",13.7813845603032,0.159771127677016,1.66644319237421,0.786155890462199,2.95995746156667,"2022-01-19","30m"
"73","NGRDIveg",3.42400231794471,3.21663904741554,17.9099900259793,7.27671678550851,0.541666602941901,"2022-01-19","30m"
"74","TGI",2.71890852378748,19.9470827662437,0.020076782231793,7.02282819782916,6.24620733985077,"2022-01-19","30m"
"75","TGIveg",3.20697898420397,18.8071561797412,2.74039957511744,0.26673496273057,3.21217709299406,"2022-01-19","30m"
"76","Intensity",8.21883312419616,1.61208889552907,0.800810523092964,28.2493819830147,0.446001175185583,"2022-01-19","15m"
"77","Hue",11.3057448620979,3.35139397401599,0.22944627242479,0.345524751624205,0.0018576216153916,"2022-01-19","15m"
"78","Saturation",2.37738876215012,10.1131384067455,10.1114573926989,19.4613677633828,1.23972190002152,"2022-01-19","15m"
"79","Lightness",7.56756255730159,2.85094309401977,0.667199208661765,28.8527299633573,0.327243443216598,"2022-01-19","15m"
"80","a.",10.7033550333678,3.48294992100582,0.802348775517052,2.8123500371243,3.82980187567716,"2022-01-19","15m"
"81","b.",3.98800390457493,16.2073501373091,3.51953521650877,0.055357066585822,0.994941986949333,"2022-01-19","15m"
"82","u.",12.2409073406596,0.320218531340434,1.48535103737045,1.62980515119211,4.7007857851569,"2022-01-19","15m"
"83","v.",3.47179903187417,17.8959748271118,1.51074687304548,2.1454800387797,0.43986170806378,"2022-01-19","15m"
"84","GA",11.8957541086833,0.0391487185070837,1.49577299487292,0.711618494591177,22.3028997972637,"2022-01-19","15m"
"85","GGA",8.67459813117467,0.693411147419262,9.85779840134318,2.78435338720318,34.4646978385326,"2022-01-19","15m"
"86","CSI",0.000890149934277861,7.169930381536,27.7482145727532,7.3186233576635,0.170696730435482,"2022-01-19","15m"
"87","NGRDI",11.8510218139575,1.02950812555173,1.00637776336729,3.24903844237673,2.44447055258435,"2022-01-19","15m"
"88","NGRDIveg",0.100848852495476,1.58380800873951,38.1025627308595,1.58272111163155,26.4843607359648,"2022-01-19","15m"
"89","TGI",5.9604624971745,14.0790040566051,0.206093859843157,0.0180695662878429,1.90142420598325,"2022-01-19","15m"
"90","TGIveg",1.64282983035812,19.5711317745637,2.45628437764059,0.783578885185276,0.251234643349449,"2022-01-19","15m"
"91","Intensity_30m",0.0023338843757203,10.7796194027958,2.83308044189509,1.09533545302789,9.40323797819076,"2022-01-19","15-30m"
"92","Hue_30m",5.2684806437821,2.51299506194239,0.808747536093443,0.0097347890952321,4.25803771616957,"2022-01-19","15-30m"
"93","Saturation_30m",4.11608855698242,7.7044811854585,0.296638566220782,0.158914593021255,0.0591466454799854,"2022-01-19","15-30m"
"94","Lightness_30m",0.0042682845693622,9.54320546359135,2.74307521472205,1.35829050577508,11.8334498898737,"2022-01-19","15-30m"
"95","a._30m",6.3162947575046,0.365064756892481,0.216959913058956,0.0614295223052814,3.94778289259866,"2022-01-19","15-30m"
"96","b._30m",4.09939894953153,3.82266454037873,0.00627550449331998,1.47239380429325,7.07847614079699,"2022-01-19","15-30m"
"97","u._30m",7.04683605842279,0.0336598427065394,0.243520859890092,0.0274231171091568,0.654742426198414,"2022-01-19","15-30m"
"98","v._30m",2.56690211472383,1.52023236869278,0.221766771364927,2.85926485126726,17.7413921967849,"2022-01-19","15-30m"
"99","GA_30m",4.97795936783459,3.99514987139718,0.964082129891145,0.0073036052034306,0.000247433900504271,"2022-01-19","15-30m"
"100","GGA_30m",2.1357023350556,0.0496145996520839,9.44660563909977,9.40984650753354,0.552649043691867,"2022-01-19","15-30m"
"101","CSI_30m",0.0496301193237541,0.454791405391122,8.97548217167581,13.4406918315441,2.11688279762626,"2022-01-19","15-30m"
"102","NGRDI_30m",6.68711055385545,0.0266770501642642,0.786347146633785,0.272326454719845,2.3790280851523,"2022-01-19","15-30m"
"103","NGRDIveg_30m",0.219532510480804,0.427008886156214,10.6330315062212,13.120435262982,0.723819907207194,"2022-01-19","15-30m"
"104","TGI_30m",1.2870800179458,8.719149146152,0.808935218379829,0.781000236815884,11.029073013377,"2022-01-19","15-30m"
"105","TGIveg_30m",0.665878750634096,7.7862769977833,2.31373447244818,9.4750099649617,0.526811948108008,"2022-01-19","15-30m"
"106","Intensity_15m",3.96228234222056,0.919270455994711,3.25645150629533,0.00794647541340785,8.27473232963225,"2022-01-19","15-30m"
"107","Hue_15m",6.52581973664875,0.73135334129807,0.0408303076613146,2.75794104166711,0.0272978480539763,"2022-01-19","15-30m"
"108","Saturation_15m",1.19904832622361,0.228777378410965,9.15244658694103,5.67555715067912,7.41152965579963,"2022-01-19","15-30m"
"109","Lightness_15m",3.57905053641807,1.13252516513842,4.28177605411383,0.0454233800870051,8.1215747204017,"2022-01-19","15-30m"
"110","a._15m",6.16461361118426,1.12455276928493,0.0375438668864317,2.59950251019061,0.211650339765566,"2022-01-19","15-30m"
"111","b._15m",1.80460220678721,0.257842866897318,13.4775705891896,6.13886806413812,0.279249334281405,"2022-01-19","15-30m"
"112","u._15m",6.77642430167154,0.572135503066164,0.696680473565952,0.631740631684258,0.164973012218366,"2022-01-19","15-30m"
"113","v._15m",1.47635028917614,0.828787737787326,13.8726544452454,6.098017530909,0.131333171149238,"2022-01-19","15-30m"
"114","GA_15m",6.76685189438941,0.988548231279057,0.2926744713282,0.271254132443468,0.109160424753388,"2022-01-19","15-30m"
"115","GGA_15m",4.66866107777543,4.98932030554269,0.126642156909302,0.11078784686605,0.0903811477165447,"2022-01-19","15-30m"
"116","CSI_15m",0.0259607570388027,14.3766357251866,0.0953588996871396,0.9223088355989,0.827853613542291,"2022-01-19","15-30m"
"117","NGRDI_15m",6.69740547437039,0.631435073625659,0.179842147611255,1.15297712688973,0.333357787237335,"2022-01-19","15-30m"
"118","NGRDIveg_15m",0.0326480208318541,14.1568544183803,0.656892496782781,6.97776135401947e-05,0.0205485396433466,"2022-01-19","15-30m"
"119","TGI_15m",3.66474447676214,1.1118640124266,3.6291437028098,8.51954758205037,0.305183438537168,"2022-01-19","15-30m"
"120","TGIveg_15m",1.2120400434794,0.209506436526571,8.90520920288431,11.5186574141145,1.38639652211162,"2022-01-19","15-30m"
"121","Intensity",4.56043098408887,14.3734035387104,4.43305068154619,7.23424047072805,3.13111753488523,"2022-02-03","15m"
"122","Hue",9.84672556076389,4.25770199670469,0.412445304236148,0.00299090750691975,6.2612252100431,"2022-02-03","15m"
"123","Saturation",0.502874169509604,4.68288755063039,31.2479811905751,0.0195312684831242,6.65994481529433,"2022-02-03","15m"
"124","Lightness",4.14608814258796,16.0634701189629,3.72632022923338,7.28868577384617,2.49753545041695,"2022-02-03","15m"
"125","a.",8.96035697889459,6.52552677154231,0.457922025024674,2.14965355541256,0.92807332559638,"2022-02-03","15m"
"126","b.",3.31407693780543,4.8771407006764,20.7660712654352,5.61577213529458,4.44461927161939,"2022-02-03","15m"
"127","u.",10.0795590646141,2.20751312330668,1.78026507542912,4.55729540685738,0.35542354682613,"2022-02-03","15m"
"128","v.",2.95987998197301,16.4404716339667,7.14195376381954,7.96591519874951,1.55583202297788,"2022-02-03","15m"
"129","GA",11.1929360804997,0.45085558915918,0.000397807578389614,3.66524281028016,0.184631204839572,"2022-02-03","15m"
"130","GGA",10.5350964737132,0.0308137047099112,0.085233011722982,14.6565555657535,0.517128691786397,"2022-02-03","15m"
"131","CSI",6.73405432373535,8.6572782519031,0.156679599992676,28.1430405493053,0.467502046856432,"2022-02-03","15m"
"132","NGRDI",8.66141694625479,6.67392133149483,1.5408826483739,0.861189803579306,0.132638379007743,"2022-02-03","15m"
"133","NGRDIveg",8.14939430113748,4.32539343963903,3.30074773398756,9.81518420050509,13.5802168321184,"2022-02-03","15m"
"134","TGI",7.96076824607467,5.41448936429699,4.91785841811668,1.61358406418072,6.0416261322913,"2022-02-03","15m"
"135","TGIveg",2.39634180834737,5.01913288429654,20.0321912449283,6.41111828951757,53.2424855354407,"2022-02-03","15m"
"136","Intensity",7.24708111072607,2.53020200518827,8.26852873536215,17.5931960917357,7.82918740049854e-05,"2022-02-03","30m"
"137","Hue",10.6860385150122,3.49925774302345,1.88529187478073,0.439203617676926,0.334020824211619,"2022-02-03","30m"
"138","Saturation",1.54633328821531,21.6681743092718,12.1827117628044,2.94982546686218,1.67378941467128,"2022-02-03","30m"
"139","Lightness",7.04915535382639,1.83808261328106,9.09609604656402,19.1948627831717,0.000997260764912198,"2022-02-03","30m"
"140","a.",10.9203098303208,0.0957543645182208,5.50546078290983,0.4819941336882,0.298488544671862,"2022-02-03","30m"
"141","b.",6.04082975603965,16.5282087487427,0.667419813662348,3.20094907141195,2.01850038426463,"2022-02-03","30m"
"142","u.",11.5256907098247,0.24884007942974,3.51424916922149,0.0369043914568176,0.698078309652818,"2022-02-03","30m"
"143","v.",6.59475193676547,11.0747923676134,0.806398624643728,11.9914589654629,1.48569213048177,"2022-02-03","30m"
"144","GA",9.05469071315805,1.92131695492382,0.381974741596427,3.93256125802332,13.0012070111767,"2022-02-03","30m"
"145","GGA",6.42548094226469,0.000580813366117552,3.15946716915421,11.9462072712076,24.9682323327668,"2022-02-03","30m"
"146","CSI",1.11045167970687,8.13085862975611,21.9726345945565,10.6676004410232,1.73713237621226,"2022-02-03","30m"
"147","NGRDI",10.6292994509931,0.153974270513178,6.69157888115268,1.23449637853885,0.163004003133241,"2022-02-03","30m"
"148","NGRDIveg",2.76518234941771,0.17579670606136,23.0925310787404,13.6456727243617,16.7175272624222,"2022-02-03","30m"
"149","TGI",8.07932461148033,10.5233960265549,1.3281160922794,0.258657947899438,0.0303703424122565,"2022-02-03","30m"
"150","TGIveg",0.325379752248515,21.6107643677559,1.44754063257181,2.42640945747939,36.8728815112836,"2022-02-03","30m"
"151","Intensity_15m",1.74565825695077,12.7730274191975,0.496603887093783,0.0237052156424533,3.02648781064169,"2022-02-03","15-30m"
"152","Hue_15m",5.37368918830948,0.0693393049080381,3.60505075733693,0.363086279522729,1.10364655753572,"2022-02-03","15-30m"
"153","Saturation_15m",0.645080484861736,10.5072689717861,2.40875877480384,8.6518569149951,4.11583195966933,"2022-02-03","15-30m"
"154","Lightness_15m",1.55698137039844,13.114941754238,0.849980129829833,0.10021574873764,3.09940806880567,"2022-02-03","15-30m"
"155","a._15m",5.21624040655709,1.32759956542259,2.05563386296451,0.010797706609408,0.445783654121638,"2022-02-03","15-30m"
"156","b._15m",1.971740723342,0.0044364100070178,10.4197599621913,14.7305013910294,0.0831246925977316,"2022-02-03","15-30m"
"157","u._15m",5.75255476596739,0.492367271031682,0.316204959939846,0.805970165361178,0.190054316857096,"2022-02-03","15-30m"
"158","v._15m",1.42050477474067,3.53007230075717,10.7590777045255,10.3471951351168,0.489898368321533,"2022-02-03","15-30m"
"159","GA_15m",5.99331378458527,0.175810022400163,0.520472640956855,0.00184852222971197,2.62725892254672,"2022-02-03","15-30m"
"160","GGA_15m",5.53649692147773,0.45210280824083,0.0916187464473635,0.0169446644618467,6.05705642549886,"2022-02-03","15-30m"
"161","CSI_15m",2.97580204276671,5.60999504007362,3.5170907630875,0.216338759141365,3.14245142324445,"2022-02-03","15-30m"
"162","NGRDI_15m",5.14239505873781,1.87984321812392,1.30159357910531,0.139999350321041,1.16850041150827,"2022-02-03","15-30m"
"163","NGRDIveg_15m",3.69686591107668,6.72048032404991,0.111744100049012,1.21156543469967,0.119844852891737,"2022-02-03","15-30m"
"164","TGI_15m",4.1685575044267,0.000447803249975483,7.44676032359435,2.86902811313884,0.0071411276653595,"2022-02-03","15-30m"
"165","TGIveg_15m",1.23856170582256,0.225224176861255,12.9328370393257,9.98106257206418,4.25567775605903,"2022-02-03","15-30m"
"166","Intensity_30m",4.34497145136412,2.31110031507986,0.297193049026744,0.206279569385358,7.17249209026791,"2022-02-03","15-30m"
"167","Hue_30m",5.35070170276458,0.726384348873095,0.771427140409616,1.41215152879725,0.524485046080677,"2022-02-03","15-30m"
"168","Saturation_30m",0.111566540435678,14.7495313382032,3.57975939955932,1.87773540240073,0.248277572882931,"2022-02-03","15-30m"
"169","Lightness_30m",4.20144355473384,2.30928355965896,0.515119423428845,0.393760099793307,7.52984115761199,"2022-02-03","15-30m"
"170","a._30m",4.64075365868039,3.49639867733868,0.0312932243034441,0.504003252197363,1.96200835249104,"2022-02-03","15-30m"
"171","b._30m",1.77371549681914,6.02237272686625,7.13944851097994,4.431118980253,5.44902518386214,"2022-02-03","15-30m"
"172","u._30m",4.73612816568052,3.70724724602672,0.227849687786786,0.0120016930082305,3.63363474148282,"2022-02-03","15-30m"
"173","v._30m",2.38882444707986,1.67621558645642,7.83590851784512,5.44590161678229,8.2863928513968,"2022-02-03","15-30m"
"174","GA_30m",5.39684048153603,0.017739625283289,0.3426907889333,0.0271815396034745,4.99760152778771,"2022-02-03","15-30m"
"175","GGA_30m",3.61564381627863,0.00745526179006935,0.270418423010004,1.57616867933016,12.9057961613956,"2022-02-03","15-30m"
"176","CSI_30m",0.327129029962644,0.160161798831968,9.33011197636186,13.0393537868521,8.43435683552288,"2022-02-03","15-30m"
"177","NGRDI_30m",4.31447442290409,5.0983239382315,0.00562344241640112,0.13048673848136,1.17657732374811,"2022-02-03","15-30m"
"178","NGRDIveg_30m",1.47523710164775,2.04937122238808,2.56546673791094,7.72299038243739,6.82763179505613,"2022-02-03","15-30m"
"179","TGI_30m",4.45839541064392,0.00281508451992942,2.58742527918907,3.6246513977928,0.919205460784775,"2022-02-03","15-30m"
"180","TGIveg_30m",0.429731819447666,0.782642880104042,7.66707716758689,10.1260993598138,0.000507551663469027,"2022-02-03","15-30m"
"181","Intensity",7.84977122485855,1.62430840056967,4.12979401520315,0.659418877460688,0.130607668824955,"2022-03-09","15m"
"182","Hue",8.16094133464694,0.0106150462021294,3.50843030239064,2.09991559610344,3.43107807034084,"2022-03-09","15m"
"183","Saturation",3.50074257353218,12.0523856231078,62.1617486113471,3.67187044873149,0.448935970614505,"2022-03-09","15m"
"184","Lightness",7.5660269696598,2.71962506963323,5.77436142641415,0.823060370880011,0.316348824637789,"2022-03-09","15m"
"185","a.",8.07717297884673,0.629983856107451,3.23977340894287,0.441801734024684,2.75474147536696,"2022-03-09","15m"
"186","b.",0.0578901789668649,41.64715383904,0.0477868587388304,0.323081424592155,0.478609348213595,"2022-03-09","15m"
"187","u.",8.12725298092673,0.230453571320558,4.24706768409058,0.151284124296943,0.139800776951036,"2022-03-09","15m"
"188","v.",1.25937133950202,34.0312935936953,8.23516911071903,0.00611300731943815,0.541239040380643,"2022-03-09","15m"
"189","GA",7.76647090182582,0.421081440046547,4.97010720698135,30.9871056663328,0.95919871708328,"2022-03-09","15m"
"190","GGA",8.26289328684591,0.0366261368690187,1.05905517203461,1.66496221359128,0.102490166838117,"2022-03-09","15m"
"191","CSI",8.00709415527649,0.510804043228162,0.290813017535827,3.25210445589073,47.2155870617582,"2022-03-09","15m"
"192","NGRDI",8.1475113927756,0.0579490174109647,0.28804471969323,11.6074811347986,16.3504913406416,"2022-03-09","15m"
"193","NGRDIveg",7.95475536726471,0.465630217319761,0.339208010070224,29.2051268417185,0.0872699560411533,"2022-03-09","15m"
"194","TGI",7.81773288956391,2.29752088534463,1.69285646793073,0.0360369098977666,1.55554421623379,"2022-03-09","15m"
"195","TGIveg",7.44437242550759,3.26456926010466,0.0157839879075129,15.0706371943614,25.4880573660734,"2022-03-09","15m"
"196","Intensity",7.86605126818074,0.0817067793750383,4.00457847830324,2.52870804486753,0.274089582382135,"2022-03-09","30m"
"197","Hue",7.91857923674014,0.0069146715454324,3.40553531121392,0.583345253141229,0.806806882305963,"2022-03-09","30m"
"198","Saturation",3.27020824973196,19.8042309377596,48.6771293425001,2.55592594628483,0.936282835795246,"2022-03-09","30m"
"199","Lightness",7.77809502460278,0.252320260178706,5.93910866468048,2.42457654873257,0.364131988256889,"2022-03-09","30m"
"200","a.",7.903273127992,0.142592856025103,3.44752101125887,0.0266153025279796,7.17375469302093,"2022-03-09","30m"
"201","b.",0.409226202318781,47.1017776614749,0.111062898340909,0.359104107115527,0.0465012353519124,"2022-03-09","30m"
"202","u.",7.8648367763001,0.00636078255821896,4.52212732218766,2.66773667442058,3.52385927724442,"2022-03-09","30m"
"203","v.",3.03924552768194,26.9027483903446,20.6055938160588,0.103681019105444,0.0391724417072643,"2022-03-09","30m"
"204","GA",7.60343511519817,0.0866244919450999,4.36312827559427,26.5625625782673,0.0408157647203478,"2022-03-09","30m"
"205","GGA",7.95647306909497,0.0316783203906889,0.972529343065938,0.670780985972491,4.93124283740041,"2022-03-09","30m"
"206","CSI",7.91303354291107,0.0961506586954584,1.13914343031862,1.35180221535514,34.5360689225431,"2022-03-09","30m"
"207","NGRDI",7.88115363119852,0.0480914090991875,0.215426578176108,11.6220059882904,18.9352396407948,"2022-03-09","30m"
"208","NGRDIveg",7.67904423954937,0.090675582040462,0.235481548673344,31.5991706194363,1.10897328736715,"2022-03-09","30m"
"209","TGI",7.75892728315527,1.28256811642511,2.17013521218724,0.567819356059787,4.32839240140563,"2022-03-09","30m"
"210","TGIveg",7.15841770534427,4.06555908214242,0.191498767440345,16.3761653604228,22.9546682097038,"2022-03-09","30m"
"211","Intensity_15m",3.92836568270534,0.543996376298651,0.578316550872207,1.29998661315666,0.0972106911553543,"2022-03-09","15-30m"
"212","Hue_15m",3.97676752351007,0.0343718864579975,0.517745933869076,2.53105969790257,1.21626923769661,"2022-03-09","15-30m"
"213","Saturation_15m",1.6178132070374,11.3216127367798,0.439322632338219,38.6182229299316,0.00432010258823475,"2022-03-09","15-30m"
"214","Lightness_15m",3.81012812035995,1.07087100095301,1.03420344095953,1.84847784836843,0.0778042894396643,"2022-03-09","15-30m"
"215","a._15m",3.90113696724404,0.55329693932964,1.12434040693872,1.44301696936128,9.99410995442167e-05,"2022-03-09","15-30m"
"216","b._15m",0.068106424988086,27.5485589233132,11.9554414348948,1.23220621752209,0.327842088442697,"2022-03-09","15-30m"
"217","u._15m",3.94422914277335,0.27047882449913,0.704289595895897,2.39554958037727,0.633652713675331,"2022-03-09","15-30m"
"218","v._15m",0.762429477542478,20.9216037020079,12.0467815753702,1.72673580768498,0.143323267639976,"2022-03-09","15-30m"
"219","GA_15m",3.7290034346432,0.450687962780589,0.910919704520752,3.6955202265863,15.0125773584834,"2022-03-09","15-30m"
"220","GGA_15m",4.05276949342677,0.000773725635640892,0.0954441942920001,1.03146046816172,1.18312103475039,"2022-03-09","15-30m"
"221","CSI_15m",3.99129896311076,0.0619017574248913,0.163580855576799,0.643450538432428,5.06121043427777,"2022-03-09","15-30m"
"222","NGRDI_15m",3.99464808645281,0.0227056781143755,0.289235926583103,0.0335118717670041,3.79130176597251,"2022-03-09","15-30m"
"223","NGRDIveg_15m",3.95735546584356,0.180498602832051,7.40527900747188e-05,0.346635777901162,8.16359147707681,"2022-03-09","15-30m"
"224","TGI_15m",3.73776327966074,1.88125401548306,1.75806520884736,0.643163211224176,0.0366257337574744,"2022-03-09","15-30m"
