,cp,Accuracy_train,Kappa_train,AccuracySD_train,KappaSD_train,Accuracy_test,AccuracyPValue_test,Kappa_test,PC,date,alt,k,repetitions
217,0.001,0.453277778,0.318147755,0.091712467,0.113197031,0.416666667,0.157643676,0.256637168,0,03/05/2022,50m,5,20
218,0.001,0.353055556,0.193547903,0.108631493,0.13817288,0.333333333,0.351221383,0.142857143,3,03/05/2022,50m,5,20
219,0.001,0.326330409,0.156520112,0.082272302,0.103308953,0.208333333,0.871612155,-0.004405286,0,19/01/2022,15-30m,5,20
220,0.001,0.278285763,0.094585007,0.090765385,0.113541834,0.166666667,0.949356821,-0.061946903,4,19/01/2022,15-30m,5,20
221,0.001,0.392881313,0.233339066,0.115734787,0.147469612,0.416666667,0.368479286,0.288135593,0,19/01/2022,30m,5,20
222,0.001,0.289045455,0.108108405,0.096169641,0.119840983,0.333333333,0.606925322,0.127272727,4,19/01/2022,30m,5,20
223,0.001,0.449121212,0.306460686,0.11167939,0.138150841,0.333333333,0.606925322,0.172413793,0,19/01/2022,15m,5,20
224,0.001,0.35195202,0.185345889,0.101771299,0.122528322,0.25,0.818877354,0,4,19/01/2022,15m,5,20
225,0.001,0.622474397,0.527477592,0.088160002,0.110045613,0.666666667,2.02E-05,0.578021978,0,09/03/2022,15-30m,5,20
226,0.001,0.635053614,0.542813752,0.087185115,0.108930959,0.75,3.89E-07,0.684901532,3,09/03/2022,15-30m,5,20
227,0.001,0.640737374,0.533968731,0.075998604,0.095354955,0.25,0.995970465,0.12195122,0,09/03/2022,15m,5,20
228,0.001,0.593646465,0.472014218,0.068629572,0.086416273,0.25,0.995970465,0.12195122,2,09/03/2022,15m,5,20
229,0.001,0.525833333,0.401959712,0.080122723,0.097546735,0.5,0.379768823,0.327102804,0,09/03/2022,30m,5,20
230,0.001,0.493431818,0.367098885,0.064170515,0.076759596,0.666666667,0.072628882,0.538461538,2,09/03/2022,30m,5,20
231,0.001,0.269815657,0.077450062,0.087678284,0.107458938,0.25,0.818877354,0.107438017,0,02/06/2022,50m,5,20
232,0.001,0.154727273,-0.068804584,0.097123438,0.113933743,0.166666667,0.946048574,0.0625,2,02/06/2022,50m,5,20
233,0.001,0.606328283,0.493771486,0.098784596,0.125701068,0.416666667,0.806152344,0.34375,0,22/03/2022,50m,5,20
234,0.001,0.640505051,0.538082089,0.052061221,0.06387462,0.416666667,0.806152344,0.34375,3,22/03/2022,50m,5,20
235,0.001,0.555401515,0.443085894,0.162172342,0.200221381,0.833333333,0.000543804,0.785714286,0,19/04/2022,50m,5,20
236,0.001,0.523780303,0.401070062,0.136500586,0.166849296,0.166666667,0.946048574,-0.008403361,3,19/04/2022,50m,5,20
237,0.001,0.543117605,0.426778025,0.101041179,0.126423381,0.583333333,0.014252782,0.454545455,0,05/04/2022,50m,5,20
238,0.001,0.556006854,0.444926428,0.10584044,0.130419003,0.583333333,0.014252782,0.454545455,4,05/04/2022,50m,5,20
239,0.001,0.26974539,0.084789764,0.070893322,0.088889774,0.194444444,0.907845224,0.004766444,0,26/05/2022,15-30-50m,5,20
240,0.001,0.273842459,0.091007575,0.075229403,0.094709655,0.277777778,0.562939325,0.1094196,3,26/05/2022,15-30-50m,5,20
241,0.001,0.288800505,0.114260759,0.119928839,0.147884909,0.25,0.818877354,-0.048543689,0,26/05/2022,50m,5,20
242,0.001,0.302482323,0.120753673,0.105357032,0.128341678,0.166666667,0.946048574,-0.071428571,3,26/05/2022,50m,5,20
243,0.001,0.146239899,-0.070033378,0.086659658,0.110375456,0.333333333,0.351221383,0.225806452,0,26/05/2022,15m,5,20
244,0.001,0.245724387,0.06787543,0.096262776,0.117645087,0.416666667,0.157643676,0.236363636,3,26/05/2022,15m,5,20
245,0.001,0.219991703,0.020870545,0.125481474,0.157284016,0.166666667,0.946048574,-0.052631579,0,26/05/2022,30m,5,20
246,0.001,0.23210101,0.028526924,0.10978851,0.134592649,0.25,0.818877354,0.1,3,26/05/2022,30m,5,20
247,0.001,0.445339865,0.305860916,0.100447347,0.12495444,0.25,0.743562119,0.101871102,0,14/02/2022,15-30m,5,20
248,0.001,0.452834169,0.315896778,0.102457132,0.127306751,0.416666667,0.13187863,0.259911894,3,14/02/2022,15-30m,5,20
249,0.001,0.490694444,0.36143392,0.139470374,0.172353461,0.833333333,3.76E-05,0.787610619,0,14/02/2022,15m,5,20
250,0.001,0.436194444,0.293162023,0.117761454,0.146483687,0.583333333,0.014252782,0.473684211,3,14/02/2022,15m,5,20
251,0.001,0.496329365,0.3598063,0.131354182,0.165179122,0.583333333,0.06644764,0.487179487,0,14/02/2022,30m,5,20
252,0.001,0.351537879,0.171680918,0.110926428,0.135679265,0.166666667,0.946048574,0.047619048,3,14/02/2022,30m,5,20
253,0.001,0.32047796,0.150806364,0.106820487,0.13392804,0.375,0.121318284,0.205298013,0,03/02/2022,15-30m,5,20
254,0.001,0.297024712,0.119287258,0.086378143,0.105779148,0.333333333,0.233795831,0.179487179,4,03/02/2022,15-30m,5,20
255,0.001,0.557143939,0.430713247,0.080547022,0.097034076,0.166666667,0.985141386,0.076923077,0,03/02/2022,30m,5,20
256,0.001,0.332320707,0.15634345,0.11866401,0.140204168,0.333333333,0.808403993,0.225806452,4,03/02/2022,30m,5,20
257,0.001,0.422419192,0.27245848,0.122893629,0.151868032,0.583333333,0.06644764,0.487179487,0,03/02/2022,15m,5,20
258,0.001,0.422179293,0.271372066,0.130855769,0.160256528,0.666666667,0.018758432,0.582608696,3,03/02/2022,15m,5,20
259,0.001,0.382242424,0.231182429,0.107212619,0.135071265,0.416666667,0.157643676,0.263157895,0,03/05/2022,50m,5,20
260,0.001,0.368800144,0.209628764,0.114340402,0.144378593,0.25,0.609324992,0.052631579,3,03/05/2022,50m,5,20
261,0.001,0.275667846,0.095131289,0.086251003,0.109531214,0.416666667,0.054664922,0.254988914,0,19/01/2022,15-30m,5,20
262,0.001,0.278469655,0.09959396,0.093566314,0.114846383,0.208333333,0.753351559,0.051975052,4,19/01/2022,15-30m,5,20
263,0.001,0.43059596,0.279350129,0.12513656,0.153295917,0.083333333,0.998447608,-0.073170732,0,19/01/2022,30m,5,20
264,0.001,0.411151515,0.256965409,0.116616086,0.144599981,0.083333333,0.998447608,-0.064516129,4,19/01/2022,30m,5,20
265,0.001,0.472752525,0.33213486,0.139445183,0.17031542,0.333333333,0.606925322,0.2,0,19/01/2022,15m,5,20
266,0.001,0.445151515,0.294676764,0.120265649,0.145170912,0.25,0.818877354,0.1,4,19/01/2022,15m,5,20
267,0.001,0.648655388,0.56016928,0.089104074,0.111131391,0.666666667,0.000157148,0.578947368,0,09/03/2022,15-30m,5,20
268,0.001,0.650638262,0.561510513,0.087801705,0.110245937,0.791666667,5.73E-07,0.731543624,3,09/03/2022,15-30m,5,20
269,0.001,0.566636364,0.443982588,0.072233836,0.086732909,0.333333333,0.606925322,0.135135135,0,09/03/2022,15m,5,20
270,0.001,0.561315657,0.439260624,0.074714451,0.087611555,0.5,0.177722456,0.351351351,2,09/03/2022,15m,5,20
271,0.001,0.588664502,0.465798075,0.095570094,0.118303668,0.333333333,0.808403993,0.238095238,0,09/03/2022,30m,5,20
272,0.001,0.527373016,0.391068584,0.077768238,0.094724021,0.666666667,0.072628882,0.559633028,2,09/03/2022,30m,5,20
273,0.001,0.229274531,0.035684959,0.096002265,0.116476781,0.333333333,0.606925322,0.119266055,0,02/06/2022,50m,5,20
274,0.001,0.290819625,0.103413549,0.122063093,0.152779098,0.083333333,0.992292653,-0.03125,2,02/06/2022,50m,5,20
275,0.001,0.655704545,0.56203614,0.064163274,0.076826546,0.5,0.177722456,0.404958678,0,22/03/2022,50m,5,20
276,0.001,0.60959596,0.504857294,0.062549065,0.070975388,0.5,0.177722456,0.404958678,2,22/03/2022,50m,5,20
277,0.001,0.578325758,0.455983423,0.091094311,0.110076732,0.5,0.177722456,0.389830508,0,19/04/2022,50m,5,20
278,0.001,0.351439755,0.192822009,0.102777399,0.124849883,0.416666667,0.368479286,0.282051282,3,19/04/2022,50m,5,20
279,0.001,0.619792929,0.510447882,0.079387014,0.094812054,0.416666667,0.608374247,0.328,0,05/04/2022,50m,5,20
280,0.001,0.643393939,0.538356242,0.043744234,0.04937948,0.416666667,0.608374247,0.328,4,05/04/2022,50m,5,20
281,0.001,0.273677028,0.088603945,0.077820701,0.095399766,0.194444444,0.907845224,-0.006750241,0,26/05/2022,15-30-50m,5,20
282,0.001,0.270580283,0.08682316,0.079869755,0.099820399,0.25,0.704577294,0.037623762,3,26/05/2022,15-30-50m,5,20
283,0.001,0.311244949,0.13282681,0.116875104,0.141741669,0.5,0.177722456,0.327102804,0,26/05/2022,50m,5,20
284,0.001,0.255424242,0.060944391,0.106095154,0.130992289,0.166666667,0.946048574,0,3,26/05/2022,50m,5,20
285,0.001,0.289863636,0.10972318,0.098490813,0.117696095,0.25,0.609324992,0.084745763,0,26/05/2022,15m,5,20
286,0.001,0.379393939,0.218219211,0.126214387,0.153629833,0.166666667,0.84161824,-0.034482759,3,26/05/2022,15m,5,20
287,0.001,0.181929293,-0.030417745,0.099983034,0.121541527,0.166666667,0.946048574,0.024390244,0,26/05/2022,30m,5,20
288,0.001,0.244343434,0.045986631,0.094699687,0.120130238,0.166666667,0.946048574,0,3,26/05/2022,30m,5,20
289,0.001,0.495999312,0.370311297,0.108419802,0.134992888,0.583333333,0.000523093,0.466666667,0,14/02/2022,15-30m,5,20
290,0.001,0.394902821,0.244123966,0.101337701,0.125084306,0.541666667,0.002094047,0.417218543,3,14/02/2022,15-30m,5,20
291,0.001,0.591141414,0.484976138,0.13288044,0.169494183,0.666666667,0.00278151,0.582608696,0,14/02/2022,15m,5,20
292,0.001,0.381338384,0.225183625,0.111876396,0.140784587,0.5,0.054402232,0.345454545,3,14/02/2022,15m,5,20
293,0.001,0.481313131,0.343233082,0.123223866,0.154454858,0.5,0.054402232,0.389830508,0,14/02/2022,30m,5,20
294,0.001,0.350174603,0.185876226,0.104582028,0.133497876,0.333333333,0.351221383,0.157894737,3,14/02/2022,30m,5,20
295,0.001,0.346297828,0.181374466,0.085922227,0.106900833,0.416666667,0.13187863,0.286624204,0,03/02/2022,15-30m,5,20
296,0.001,0.349469458,0.184001608,0.09874391,0.122789544,0.333333333,0.399806108,0.179487179,3,03/02/2022,15-30m,5,20
297,0.001,0.429333333,0.282877659,0.096043699,0.119501424,0.5,0.054402232,0.368421053,0,03/02/2022,30m,5,20
298,0.001,0.417527778,0.267307053,0.112431614,0.136628907,0.25,0.609324992,0.1,5,03/02/2022,30m,5,20
299,0.001,0.519239899,0.379861174,0.108860836,0.133677446,0.416666667,0.608374247,0.322580645,0,03/02/2022,15m,5,20
300,0.001,0.55349531,0.425793319,0.115266092,0.143446087,0.416666667,0.608374247,0.322580645,3,03/02/2022,15m,5,20
301,0.001,0.354911616,0.18906719,0.104314277,0.128657011,0.5,0.177722456,0.373913043,0,03/05/2022,50m,5,20
302,0.001,0.324318182,0.152418573,0.09388395,0.115976963,0.166666667,0.946048574,0.047619048,3,03/05/2022,50m,5,20
303,0.001,0.290115337,0.107174688,0.09095356,0.113525505,0.083333333,0.997230336,-0.060240964,0,19/01/2022,15-30m,5,20
304,0.001,0.320541869,0.147332737,0.09150269,0.114717045,0.166666667,0.949356821,-0.002087683,4,19/01/2022,15-30m,5,20
305,0.001,0.388262987,0.226644828,0.13052356,0.158145297,0.333333333,0.606925322,0.2,0,19/01/2022,30m,5,20
306,0.001,0.293847042,0.119311288,0.117969548,0.141209225,0.25,0.818877354,0.076923077,4,19/01/2022,30m,5,20
307,0.001,0.373290404,0.219181036,0.140306963,0.174568317,0.75,0.020559498,0.657142857,0,19/01/2022,15m,5,20
308,0.001,0.269426768,0.090655179,0.104017812,0.130388218,0.75,0.020559498,0.647058824,4,19/01/2022,15m,5,20
309,0.001,0.663023613,0.577400243,0.084173303,0.105561517,0.791666667,5.73E-07,0.730337079,0,09/03/2022,15-30m,5,20
310,0.001,0.662495651,0.577353041,0.092770315,0.115785738,0.666666667,0.000157148,0.578947368,3,09/03/2022,15-30m,5,20
311,0.001,0.524328283,0.406389728,0.102281379,0.126465254,0.666666667,0.018758432,0.567567568,0,09/03/2022,15m,5,20
312,0.001,0.53459596,0.418754928,0.069374588,0.082282226,0.666666667,0.018758432,0.567567568,2,09/03/2022,15m,5,20
313,0.001,0.563607504,0.442819987,0.101900493,0.119946579,0.666666667,0.018758432,0.593220339,0,09/03/2022,30m,5,20
314,0.001,0.638112554,0.536745772,0.055702134,0.061009059,0.583333333,0.06644764,0.5,2,09/03/2022,30m,5,20
315,0.001,0.297391414,0.108460961,0.098979149,0.11830774,0,1,-0.252173913,0,02/06/2022,50m,5,20
316,0.001,0.193262626,-0.021467196,0.086770931,0.110639662,0.166666667,0.946048574,-0.016949153,2,02/06/2022,50m,5,20
317,0.001,0.681588578,0.586564975,0.067548138,0.078059527,0.25,0.932866946,0.181818182,0,22/03/2022,50m,5,20
318,0.001,0.658992424,0.557152975,0.076393396,0.090879173,0.25,0.932866946,0.181818182,2,22/03/2022,50m,5,20
319,0.001,0.515964646,0.390090483,0.138506935,0.173317359,0.416666667,0.368479286,0.263157895,0,19/04/2022,50m,5,20
320,0.001,0.409187951,0.266100861,0.104983441,0.125162459,0.583333333,0.06644764,0.433962264,3,19/04/2022,50m,5,20
321,0.001,0.738551227,0.6675922,0.10373585,0.127667029,0.75,0.003855555,0.675675676,0,05/04/2022,50m,5,20
322,0.001,0.780715368,0.720730421,0.083074455,0.105025392,0.75,0.003855555,0.669724771,3,05/04/2022,50m,5,20
323,0.001,0.256486499,0.070103139,0.075653725,0.094509078,0.194444444,0.907845224,-0.016553067,0,26/05/2022,15-30-50m,5,20
324,0.001,0.249926108,0.062305722,0.068623046,0.086075637,0.333333333,0.282139574,0.154598826,3,26/05/2022,15-30-50m,5,20
325,0.001,0.272760462,0.084715352,0.119551142,0.150069559,0.25,0.818877354,0.068965517,0,26/05/2022,50m,5,20
326,0.001,0.2668943,0.078843664,0.116226188,0.146619881,0.166666667,0.946048574,-0.081081081,3,26/05/2022,50m,5,20
327,0.001,0.325416667,0.15691941,0.109408515,0.136337085,0,1,-0.210084034,0,26/05/2022,15m,5,20
328,0.001,0.236361111,0.043156656,0.098351304,0.120393197,0.166666667,0.84161824,-0.008403361,3,26/05/2022,15m,5,20
329,0.001,0.170290404,-0.038658585,0.098653142,0.120393431,0.416666667,0.368479286,0.243243243,0,26/05/2022,30m,5,20
330,0.001,0.262497475,0.067461975,0.104961384,0.12689871,0.083333333,0.992292653,-0.1,3,26/05/2022,30m,5,20
331,0.001,0.47303224,0.338706866,0.100492269,0.125937718,0.625,0.011328464,0.489361702,0,14/02/2022,15-30m,5,20
332,0.001,0.448587302,0.310574976,0.10641047,0.132627124,0.416666667,0.410155335,0.263157895,4,14/02/2022,15-30m,5,20
333,0.001,0.634416667,0.542163775,0.111421351,0.138923989,0.75,0.000391662,0.681415929,0,14/02/2022,15m,5,20
334,0.001,0.438694444,0.299567549,0.095433077,0.117521542,0.666666667,0.00278151,0.58974359,3,14/02/2022,15m,5,20
335,0.001,0.501277778,0.363573042,0.132464378,0.167066738,0.583333333,0.189264302,0.516129032,0,14/02/2022,30m,5,20
336,0.001,0.345189394,0.165322469,0.129491424,0.160791659,0.333333333,0.808403993,0.225806452,3,14/02/2022,30m,5,20
337,0.001,0.347164996,0.181688779,0.092727759,0.116998861,0.375,0.405533926,0.212253829,0,03/02/2022,15-30m,5,20
338,0.001,0.351119465,0.187857211,0.091346146,0.114531772,0.375,0.405533926,0.220779221,3,03/02/2022,15-30m,5,20
339,0.001,0.385916667,0.226323412,0.092978149,0.116636433,0.5,0.379768823,0.320754717,0,03/02/2022,30m,5,20
340,0.001,0.376656566,0.203236442,0.124937745,0.151863561,0.333333333,0.808403993,0.135135135,4,03/02/2022,30m,5,20
341,0.001,0.494444444,0.364245279,0.130937962,0.163720163,0.5,0.054402232,0.389830508,0,03/02/2022,15m,5,20
342,0.001,0.505583333,0.379856179,0.140149996,0.170380281,0.5,0.054402232,0.389830508,3,03/02/2022,15m,5,20
343,0.001,0.356156566,0.192116517,0.102952656,0.123886482,0.416666667,0.157643676,0.256637168,0,03/05/2022,50m,5,20
344,0.001,0.326513709,0.157200958,0.119636534,0.148490868,0.25,0.609324992,0.084745763,3,03/05/2022,50m,5,20
345,0.001,0.271064115,0.086624627,0.073864092,0.093570599,0.333333333,0.399806108,0.194968553,0,19/01/2022,15-30m,5,20
346,0.001,0.310105681,0.136270693,0.084338317,0.104754776,0.458333333,0.06193796,0.317286652,4,19/01/2022,15-30m,5,20
347,0.001,0.388527778,0.235998234,0.131552367,0.163583992,0.25,0.818877354,0.060869565,0,19/01/2022,30m,5,20
348,0.001,0.295962121,0.107151929,0.109481883,0.132562033,0.333333333,0.606925322,0.232,4,19/01/2022,30m,5,20
349,0.001,0.409007576,0.248224201,0.136974151,0.165956868,0.416666667,0.157643676,0.3,0,19/01/2022,15m,5,20
350,0.001,0.460941919,0.312966734,0.12564561,0.158858395,0.416666667,0.157643676,0.317073171,4,19/01/2022,15m,5,20
351,0.001,0.684231338,0.6043773,0.091080037,0.11359092,0.666666667,0.000157148,0.586206897,0,09/03/2022,15-30m,5,20
352,0.001,0.65865131,0.57280214,0.083473956,0.103773309,0.75,4.54E-06,0.680709534,3,09/03/2022,15-30m,5,20
353,0.001,0.515138889,0.393675571,0.089872829,0.109642284,0.666666667,0.00278151,0.582608696,0,09/03/2022,15m,5,20
354,0.001,0.526888889,0.409164304,0.072305141,0.089336388,0.583333333,0.014252782,0.47826087,3,09/03/2022,15m,5,20
355,0.001,0.585911616,0.472758751,0.066260042,0.08134032,0.333333333,0.606925322,0.20661157,0,09/03/2022,30m,5,20
356,0.001,0.601643939,0.493369957,0.061410917,0.073451787,0.416666667,0.368479286,0.3,2,09/03/2022,30m,5,20
357,0.001,0.30520202,0.116917945,0.08497855,0.105243445,0.166666667,0.985141386,0.024390244,0,02/06/2022,50m,5,20
358,0.001,0.188484848,-0.033367326,0.088724742,0.112411197,0.166666667,0.985141386,0.0625,2,02/06/2022,50m,5,20
359,0.001,0.613502525,0.516608786,0.12303786,0.150076524,0.666666667,0.018758432,0.578947368,0,22/03/2022,50m,5,20
360,0.001,0.607116162,0.508855436,0.110533167,0.134923092,0.666666667,0.018758432,0.571428571,2,22/03/2022,50m,5,20
361,0.001,0.622164141,0.522447639,0.111647233,0.140907298,0.666666667,0.018758432,0.6,0,19/04/2022,50m,5,20
362,0.001,0.483606061,0.347615445,0.0925592,0.111223921,0.333333333,0.606925322,0.172413793,3,19/04/2022,50m,5,20
363,0.001,0.778111111,0.721389556,0.095660684,0.118117281,0.75,0.000391662,0.692307692,0,05/04/2022,50m,5,20
364,0.001,0.77325,0.715524242,0.081624506,0.100608381,0.75,0.000391662,0.692307692,4,05/04/2022,50m,5,20
365,0.001,0.235930381,0.040107071,0.070112338,0.087929652,0.333333333,0.562372037,0.158714703,0,26/05/2022,15-30-50m,5,20
366,0.001,0.25753621,0.070135569,0.073644626,0.093771936,0.194444444,0.978497126,-0.018536585,3,26/05/2022,15-30-50m,5,20
367,0.001,0.390868687,0.238605493,0.117498253,0.148882066,0.25,0.609324992,0.044247788,0,26/05/2022,50m,5,20
368,0.001,0.201075036,-0.003509282,0.106190818,0.131241331,0,1,-0.263157895,3,26/05/2022,50m,5,20
369,0.001,0.286616162,0.1107017,0.097507486,0.119459268,0.166666667,0.946048574,-0.081081081,0,26/05/2022,15m,5,20
370,0.001,0.25215404,0.067609479,0.096081006,0.118468545,0.166666667,0.946048574,0.008264463,3,26/05/2022,15m,5,20
371,0.001,0.190280664,-0.023933346,0.106591826,0.131463727,0.166666667,0.946048574,-0.025641026,0,26/05/2022,30m,5,20
372,0.001,0.268972222,0.071478418,0.095155304,0.115075197,0,1,-0.051094891,3,26/05/2022,30m,5,20
373,0.001,0.442971792,0.302714028,0.106131569,0.13253063,0.583333333,0.000523093,0.479392625,0,14/02/2022,15-30m,5,20
374,0.001,0.420607327,0.275127916,0.107732222,0.134572808,0.458333333,0.021338242,0.317286652,3,14/02/2022,15-30m,5,20
375,0.001,0.552694444,0.443913498,0.103284578,0.127255184,0.666666667,0.00278151,0.578947368,0,14/02/2022,15m,5,20
376,0.001,0.474416667,0.344267452,0.100757277,0.125505781,0.416666667,0.157643676,0.269565217,3,14/02/2022,15m,5,20
377,0.001,0.417308081,0.268137425,0.118334054,0.146517237,0.666666667,0.072628882,0.555555556,0,14/02/2022,30m,5,20
378,0.001,0.323550505,0.157793039,0.11705852,0.141639417,0.166666667,0.985141386,0.0625,3,14/02/2022,30m,5,20
379,0.001,0.302209347,0.121483186,0.09971709,0.12300428,0.416666667,0.577315052,0.198090692,0,03/02/2022,15-30m,5,20
380,0.001,0.293783749,0.113922686,0.097324965,0.123147762,0.583333333,0.074629505,0.389312977,3,03/02/2022,15-30m,5,20
381,0.001,0.339590909,0.162703119,0.091042749,0.117866699,0.416666667,0.368479286,0.288135593,0,03/02/2022,30m,5,20
382,0.001,0.243977273,0.050662724,0.112830638,0.141071079,0.5,0.177722456,0.368421053,4,03/02/2022,30m,5,20
383,0.001,0.507462121,0.382190813,0.11301266,0.146685388,0.333333333,0.606925322,0.225806452,0,03/02/2022,15m,5,20
384,0.001,0.502573232,0.380176567,0.115596823,0.142499276,0.5,0.177722456,0.345454545,3,03/02/2022,15m,5,20
385,0.001,0.437929293,0.283978765,0.101390284,0.125814273,0.333333333,0.808403993,0.157894737,0,03/05/2022,50m,5,20
386,0.001,0.331353535,0.171546735,0.111914782,0.14623824,0.416666667,0.608374247,0.256637168,3,03/05/2022,50m,5,20
387,0.001,0.288657439,0.106291091,0.097622231,0.124997223,0.291666667,0.73681787,0.101321586,0,19/01/2022,15-30m,5,20
388,0.001,0.286087605,0.104546935,0.082462362,0.104193758,0.416666667,0.25383488,0.264770241,4,19/01/2022,15-30m,5,20
389,0.001,0.369361111,0.211235239,0.119281827,0.147586835,0.416666667,0.157643676,0.282051282,0,19/01/2022,30m,5,20
390,0.001,0.2665,0.084034011,0.087976536,0.10878612,0.416666667,0.157643676,0.288135593,4,19/01/2022,30m,5,20
391,0.001,0.392007576,0.222829709,0.12234889,0.150159841,0,1,-0.152,0,19/01/2022,15m,5,20
392,0.001,0.424035354,0.260181751,0.10581211,0.130820601,0,1,-0.152,4,19/01/2022,15m,5,20
393,0.001,0.614921053,0.515802518,0.08150479,0.101824097,0.833333333,5.51E-06,0.783295711,0,09/03/2022,15-30m,5,20
394,0.001,0.701631579,0.624699506,0.083909933,0.105104515,0.708333333,0.000950169,0.630769231,3,09/03/2022,15-30m,5,20
395,0.001,0.526353535,0.409473444,0.086767758,0.104886389,0.5,0.177722456,0.379310345,0,09/03/2022,15m,5,20
396,0.001,0.50140404,0.382572306,0.077689613,0.093084714,0.75,0.003855555,0.669724771,2,09/03/2022,15m,5,20
397,0.001,0.576647547,0.459288803,0.09128743,0.108728741,0.416666667,0.368479286,0.3,0,09/03/2022,30m,5,20
398,0.001,0.625802309,0.521288445,0.076430276,0.087110395,0.416666667,0.368479286,0.333333333,2,09/03/2022,30m,5,20
399,0.001,0.267170996,0.081367241,0.094914908,0.115868581,0.333333333,0.606925322,0.111111111,0,02/06/2022,50m,5,20
400,0.001,0.175388528,-0.025440182,0.096936776,0.119420021,0.25,0.818877354,0.1,2,02/06/2022,50m,5,20
401,0.001,0.600267677,0.485500345,0.077939482,0.09688966,0.5,0.612792969,0.409836066,0,22/03/2022,50m,5,20
402,0.001,0.621151515,0.511299737,0.06267213,0.081006896,0.416666667,0.806152344,0.305785124,2,22/03/2022,50m,5,20
403,0.001,0.67225,0.590115126,0.07368849,0.090522314,0.666666667,0.00278151,0.582608696,0,19/04/2022,50m,5,20
404,0.001,0.442388889,0.298690012,0.095442358,0.11858633,0.5,0.054402232,0.384615385,3,19/04/2022,50m,5,20
405,0.001,0.74175,0.670713335,0.124005226,0.153301694,0.666666667,0.018758432,0.596638655,0,05/04/2022,50m,5,20
406,0.001,0.74969733,0.680832876,0.115196272,0.142278982,0.666666667,0.018758432,0.596638655,4,05/04/2022,50m,5,20
407,0.001,0.296425659,0.11941955,0.076500649,0.095859974,0.111111111,0.995799048,-0.105566219,0,26/05/2022,15-30-50m,5,20
408,0.001,0.265423738,0.080499162,0.066959669,0.084195808,0.277777778,0.562939325,0.09214355,3,26/05/2022,15-30-50m,5,20
409,0.001,0.339083333,0.175198133,0.14104016,0.172406047,0.25,0.609324992,0.068965517,0,26/05/2022,50m,5,20
410,0.001,0.243305556,0.057208789,0.101350999,0.123519711,0.25,0.609324992,0.060869565,3,26/05/2022,50m,5,20
411,0.001,0.201563131,-0.009999676,0.105360185,0.129230277,0.166666667,0.84161824,-0.034482759,0,26/05/2022,15m,5,20
412,0.001,0.330681818,0.166097647,0.130116189,0.160509746,0.166666667,0.84161824,-0.081081081,3,26/05/2022,15m,5,20
413,0.001,0.212777778,0.009041177,0.11135741,0.139630243,0.083333333,0.992292653,-0.128205128,0,26/05/2022,30m,5,20
414,0.001,0.325722222,0.14123848,0.11164634,0.133349186,0,1,-0.133858268,3,26/05/2022,30m,5,20
415,0.001,0.41858971,0.272147357,0.103938397,0.129233577,0.541666667,0.008934271,0.426086957,0,14/02/2022,15-30m,5,20
416,0.001,0.400233255,0.249072689,0.089724237,0.112260855,0.583333333,0.002719681,0.464285714,4,14/02/2022,15-30m,5,20
417,0.001,0.582574675,0.469452562,0.072048047,0.089783103,0.416666667,0.368479286,0.305785124,0,14/02/2022,15m,5,20
418,0.001,0.505164141,0.369030081,0.095544585,0.119182222,0.25,0.818877354,0.044247788,3,14/02/2022,15m,5,20
419,0.001,0.475805556,0.34353125,0.164367463,0.204759834,0.583333333,0.014252782,0.469026549,0,14/02/2022,30m,5,20
420,0.001,0.309111111,0.137214143,0.108127073,0.137911768,0.333333333,0.351221383,0.172413793,3,14/02/2022,30m,5,20
