"","Accuracy_train","Kappa_train","AccuracySD_train","KappaSD_train","Accuracy_test","AccuracyPValue_test","Kappa_test","PC","date","alt","k","repetitions"
"211",0.6475,0.554570568773836,0.205485587327497,0.252380963684258,0.666666666666667,0.072628881875895,0.547169811320755,0,"2022-02-14","15m",10,10
"212",0.4425,0.291050087905018,0.173437792274352,0.208962690243515,0.333333333333333,0.808403992861572,0.219512195121951,3,"2022-02-14","15m",10,10
"213",0.459,0.323245421245421,0.174856362408542,0.211933063572057,0.416666666666667,0.368479285565096,0.3,0,"2022-02-14","30m",10,10
"214",0.259,0.0693131868131868,0.17398769258691,0.215489447497698,0.416666666666667,0.368479285565096,0.3,3,"2022-02-14","30m",10,10
"215",0.71,0.634038461538462,0.111464085804543,0.138645399500578,0.333333333333333,0.606925321907793,0.142857142857143,0,"2022-02-14","15-30m",10,10
"216",0.531,0.415606227106227,0.205576302529295,0.248059893351713,0.5,0.177722456490937,0.357142857142857,4,"2022-02-14","15-30m",10,10
"217",0.391333333333333,0.237411123963756,0.197678445149611,0.248485919973714,0.416666666666667,0.368479285565096,0.243243243243243,0,"2022-01-19","30m",10,10
"218",0.396666666666667,0.245032053387226,0.167857697200753,0.206460073291853,0.333333333333333,0.606925321907793,0.2,4,"2022-01-19","30m",10,10
"219",0.4525,0.30973822376454,0.157284315111274,0.197027751743101,0.416666666666667,0.608374246704568,0.184466019417476,0,"2022-01-19","15m",10,10
"220",0.29752380952381,0.130576409846614,0.172803899962183,0.200835775224866,0.25,0.93286694602593,0.0608695652173913,4,"2022-01-19","15m",10,10
"221",0.428666666666667,0.281290703549324,0.168825745771982,0.210828386820278,0.0833333333333333,0.998447607529623,-0.0819672131147541,0,"2022-01-19","15-30m",10,10
"222",0.3695,0.226122498040375,0.154706466927181,0.187253865793695,0.333333333333333,0.808403992861572,0.0679611650485436,6,"2022-01-19","15-30m",10,10
"223",0.587666666666667,0.479734432234432,0.170833764473464,0.214999490149665,0.333333333333333,0.351221382617951,0.179487179487179,0,"2022-02-03","15m",10,10
"224",0.604166666666667,0.505095238095238,0.194370476551564,0.239693292230759,0.416666666666667,0.157643675804138,0.275862068965517,3,"2022-02-03","15m",10,10
"225",0.490714285714286,0.350758098857917,0.158373878652473,0.199114089221316,0.5,0.177722456490937,0.320754716981132,0,"2022-02-03","30m",10,10
"226",0.296142857142857,0.115011133335936,0.140435943721403,0.17352871626007,0.25,0.818877354212415,0,4,"2022-02-03","30m",10,10
"227",0.628166666666667,0.530314477496692,0.206049025471774,0.257548713397292,0.5,0.177722456490937,0.327102803738318,0,"2022-02-03","15-30m",10,10
"228",0.431,0.282836040405273,0.15346758871382,0.18997197251717,0.5,0.177722456490937,0.373913043478261,6,"2022-02-03","15-30m",10,10
"229",0.638333333333333,0.535500825971414,0.144492998832331,0.178854849300024,0.25,0.93286694602593,0.169230769230769,0,"2022-03-09","15m",10,10
"230",0.711,0.629767650650004,0.105946114249552,0.131066923145992,0.416666666666667,0.608374246704568,0.305785123966942,2,"2022-03-09","15m",10,10
"231",0.573619047619048,0.453155516537869,0.131484414874228,0.16400317678439,0.583333333333333,0.0664476395310109,0.482758620689655,0,"2022-03-09","30m",10,10
"232",0.630690476190476,0.526087498613387,0.0930809669103795,0.11222050399653,0.583333333333333,0.0664476395310109,0.491525423728814,2,"2022-03-09","30m",10,10
"233",0.627952380952381,0.522632985663171,0.101043378356844,0.120813484771101,0.583333333333333,0.0664476395310109,0.491525423728814,0,"2022-03-09","15-30m",10,10
"234",0.624285714285714,0.519685229781579,0.0978402332344824,0.116582591915609,0.583333333333333,0.0664476395310109,0.491525423728814,3,"2022-03-09","15-30m",10,10
"235",0.259833333333333,0.0542319957040426,0.13620837588436,0.172367837729323,0.0833333333333333,0.992292653370741,-0.11864406779661,0,"2022-06-02","50m",10,10
"236",0.143333333333333,-0.0675444583319396,0.152163595581948,0.180118226846142,0.166666666666667,0.946048573595187,-0.0909090909090909,2,"2022-06-02","50m",10,10
"237",0.167833333333333,-0.0452582417582418,0.14973330200191,0.185640340056744,0.25,0.818877354212415,0.1,0,"2022-05-26","15m",10,10
"238",0.266333333333333,0.0769510574383138,0.148561754288449,0.187916959133824,0.0833333333333333,0.992292653370741,-0.0645161290322581,3,"2022-05-26","15m",10,10
"239",0.4025,0.243841784989858,0.202639360534202,0.251637227638922,0.416666666666667,0.608374246704568,0.317073170731707,0,"2022-05-26","50m",10,10
"240",0.211595238095238,0.00650653406715554,0.165283428859389,0.201840726186593,0.333333333333333,0.808403992861572,0.179487179487179,3,"2022-05-26","50m",10,10
"241",0.1635,-0.050230117734655,0.143971545230782,0.177165612125479,0.25,0.609324991703033,0.114754098360656,0,"2022-05-26","30m",10,10
"242",0.207333333333333,-0.00214793393740763,0.149753257591852,0.183966763204188,0.25,0.609324991703033,0.129032258064516,3,"2022-05-26","30m",10,10
"243",0.261166666666667,0.0722375762471044,0.181526990445998,0.229773141650686,0.166666666666667,0.841618239879608,-0.00840336134453782,0,"2022-05-26","15-30-50m",10,10
"244",0.229166666666667,0.036927881055163,0.168414655157529,0.206431183475534,0.25,0.609324991703033,0.114754098360656,5,"2022-05-26","15-30-50m",10,10
"245",0.575428571428571,0.453922117466582,0.0942431677243875,0.118272836249149,0.583333333333333,0.0664476395310109,0.428571428571429,0,"2022-03-22","50m",10,10
"246",0.5585,0.438272643018346,0.12396586818907,0.143938290780239,0.583333333333333,0.0664476395310109,0.428571428571429,2,"2022-03-22","50m",10,10
"247",0.688833333333333,0.604376131531304,0.16543407854319,0.208981119146245,0.75,0.000391662120819092,0.68695652173913,0,"2022-04-19","50m",10,10
"248",0.35,0.184735947960086,0.146489026184107,0.179471185565139,0.416666666666667,0.157643675804138,0.263157894736842,3,"2022-04-19","50m",10,10
"249",0.567809523809524,0.43438167104421,0.17092025540869,0.214664232887809,0.25,0.93286694602593,0.2,0,"2022-04-05","50m",10,10
"250",0.599214285714286,0.473353921501995,0.135418424289161,0.169166080900501,0.25,0.93286694602593,0.2,4,"2022-04-05","50m",10,10
"251",0.3705,0.211590279790077,0.146486248842298,0.179693889057111,0.5,0.177722456490937,0.333333333333333,0,"2022-05-03","50m",10,10
