,cp,Accuracy_train,Kappa_train,AccuracySD_train,KappaSD_train,Accuracy_test,AccuracyPValue_test,Kappa_test,PC,date,alt,k,repetitions
78,0.001,0.228406205,0.035350059,0.115276291,0.146869844,0.25,0.609324992,0.018181818,3,26/05/2022,30m,5,10
79,0.001,0.497947368,0.371211957,0.124944773,0.156379613,0.5,0.067658779,0.357142857,0,14/02/2022,15-30m,5,10
80,0.001,0.41,0.259294396,0.090314805,0.113847914,0.5,0.067658779,0.345454545,4,14/02/2022,15-30m,5,10
81,0.001,0.601525253,0.496064969,0.149914672,0.189326829,0.416666667,0.368479286,0.31147541,0,14/02/2022,15m,5,10
82,0.001,0.509606061,0.38403481,0.128881458,0.162755747,0.5,0.177722456,0.384615385,3,14/02/2022,15m,5,10
83,0.001,0.542419192,0.425200801,0.147986627,0.179676096,0.583333333,0.06644764,0.459459459,0,14/02/2022,30m,5,10
84,0.001,0.278106061,0.094169588,0.103749261,0.120544141,0.416666667,0.368479286,0.3,3,14/02/2022,30m,5,10
85,0.001,0.318625043,0.148515369,0.101759703,0.1269692,0.458333333,0.021338242,0.31277533,0,03/02/2022,15-30m,5,10
86,0.001,0.282090815,0.104324586,0.084169106,0.107177442,0.166666667,0.884981629,-0.045751634,4,03/02/2022,15-30m,5,10
87,0.001,0.469555556,0.338398704,0.087684873,0.107814717,0.5,0.054402232,0.373913043,0,03/02/2022,30m,5,10
88,0.001,0.385222222,0.23103892,0.140307315,0.169388912,0.25,0.609324992,0.076923077,4,03/02/2022,30m,5,10
89,0.001,0.493722222,0.363200451,0.12664241,0.158921247,0.75,0.000391662,0.689655172,0,03/02/2022,15m,5,10
90,0.001,0.418111111,0.26961693,0.130436985,0.163656683,0.416666667,0.157643676,0.269565217,3,03/02/2022,15m,5,10
91,0.001,0.463555556,0.328674491,0.118910821,0.146823698,0.25,0.818877354,0.035714286,0,03/05/2022,50m,5,10
92,0.001,0.427555556,0.286368673,0.13367756,0.166026637,0.416666667,0.368479286,0.25,3,03/05/2022,50m,5,10
93,0.001,0.277685046,0.098145468,0.09185017,0.112588077,0.333333333,0.399806108,0.135135135,0,19/01/2022,15-30m,5,10
94,0.001,0.278379282,0.097134755,0.096929797,0.119821398,0.416666667,0.13187863,0.289640592,4,19/01/2022,15-30m,5,10
95,0.001,0.314045455,0.136373503,0.135878929,0.169599744,0.333333333,0.606925322,0.2,0,19/01/2022,30m,5,10
96,0.001,0.326717893,0.152447633,0.11169891,0.131504891,0.416666667,0.368479286,0.317073171,4,19/01/2022,30m,5,10
97,0.001,0.420116162,0.262411722,0.124272458,0.158788199,0.5,0.177722456,0.384615385,0,19/01/2022,15m,5,10
98,0.001,0.400429293,0.243973989,0.117088244,0.140488234,0.333333333,0.606925322,0.179487179,4,19/01/2022,15m,5,10
99,0.001,0.685409357,0.60632649,0.110319275,0.138162418,0.625,0.000111652,0.523178808,0,09/03/2022,15-30m,5,10
100,0.001,0.647842105,0.558966902,0.074518998,0.09362092,0.791666667,4.00E-08,0.736263736,3,09/03/2022,15-30m,5,10
101,0.001,0.528444444,0.406086211,0.080442214,0.102321238,0.583333333,0.014252782,0.491525424,0,09/03/2022,15m,5,10
102,0.001,0.546,0.434070579,0.070686534,0.086372489,0.583333333,0.014252782,0.473684211,2,09/03/2022,15m,5,10
103,0.001,0.545,0.426555611,0.099357028,0.120557184,0.5,0.054402232,0.4,0,09/03/2022,30m,5,10
104,0.001,0.622333333,0.523390476,0.040069384,0.045547623,0.5,0.054402232,0.4,2,09/03/2022,30m,5,10
105,0.001,0.263333333,0.080659074,0.109565497,0.133604323,0.25,0.609324992,0.068965517,0,02/06/2022,50m,5,10
106,0.001,0.313666667,0.142483847,0.127511109,0.156612046,0.166666667,0.84161824,-0.043478261,2,02/06/2022,50m,5,10
107,0.001,0.535444444,0.409036984,0.127722744,0.153667559,0.583333333,0.189264302,0.417475728,0,22/03/2022,50m,5,10
108,0.001,0.576883838,0.460467511,0.108277058,0.128332915,0.583333333,0.189264302,0.417475728,2,22/03/2022,50m,5,10
109,0.001,0.689358586,0.602805382,0.160989908,0.202547308,0.583333333,0.189264302,0.516129032,0,19/04/2022,50m,5,10
110,0.001,0.504580808,0.363298273,0.117889034,0.14192477,0.25,0.932866946,0.162790698,3,19/04/2022,50m,5,10
111,0.001,0.680747475,0.59986858,0.107564065,0.13168274,0.75,0.020559498,0.632653061,0,05/04/2022,50m,5,10
112,0.001,0.743111111,0.677092789,0.10809799,0.131243841,0.75,0.020559498,0.625,4,05/04/2022,50m,5,10
113,0.001,0.260446451,0.07081562,0.069827964,0.088745504,0.277777778,0.810334741,0.11026616,0,26/05/2022,15-30-50m,5,10
114,0.001,0.23824886,0.045688512,0.070942319,0.091213482,0.222222222,0.948638453,0.00099108,3,26/05/2022,15-30-50m,5,10
115,0.001,0.339949495,0.163680012,0.131097813,0.155033279,0.166666667,0.946048574,0.032258065,0,26/05/2022,50m,5,10
116,0.001,0.227212121,0.018866855,0.113329593,0.153953095,0,1,-0.170731707,3,26/05/2022,50m,5,10
117,0.001,0.326060606,0.143254382,0.143266582,0.172948824,0.083333333,0.998447608,-0.039370079,0,26/05/2022,15m,5,10
118,0.001,0.238479798,0.032036798,0.116591479,0.143833121,0.166666667,0.985141386,0.04,3,26/05/2022,15m,5,10
119,0.001,0.142436508,-0.074286027,0.09684819,0.118263408,0.166666667,0.946048574,0,0,26/05/2022,30m,5,10
120,0.001,0.273616883,0.076356121,0.111117634,0.129593297,0.25,0.818877354,0.136,3,26/05/2022,30m,5,10
121,0.001,0.441430635,0.299661264,0.099060926,0.124720344,0.583333333,0.002719681,0.496855346,0,14/02/2022,15-30m,5,10
122,0.001,0.456995872,0.319670971,0.094094821,0.118050662,0.541666667,0.008934271,0.394495413,3,14/02/2022,15-30m,5,10
123,0.001,0.618020202,0.514648656,0.089631035,0.110628638,0.5,0.379768823,0.404958678,0,14/02/2022,15m,5,10
124,0.001,0.519151515,0.387613809,0.1060336,0.13200038,0.25,0.932866946,0.107438017,3,14/02/2022,15m,5,10
125,0.001,0.488247475,0.357437215,0.079980482,0.101590944,0.5,0.177722456,0.345454545,0,14/02/2022,30m,5,10
126,0.001,0.307843434,0.126935829,0.121555041,0.151121291,0.166666667,0.946048574,0.008264463,3,14/02/2022,30m,5,10
127,0.001,0.382797828,0.225447606,0.102700281,0.128459608,0.208333333,0.975651668,0.031847134,0,03/02/2022,15-30m,5,10
128,0.001,0.365710109,0.205350681,0.106725823,0.130009658,0.375,0.57646776,0.183673469,3,03/02/2022,15-30m,5,10
129,0.001,0.45160101,0.308779483,0.10344638,0.133329326,0.5,0.177722456,0.379310345,0,03/02/2022,30m,5,10
130,0.001,0.359873737,0.202337186,0.107810681,0.13145141,0.5,0.177722456,0.333333333,4,03/02/2022,30m,5,10
131,0.001,0.549505051,0.437852336,0.113048399,0.139788238,0.416666667,0.157643676,0.236363636,0,03/02/2022,15m,5,10
132,0.001,0.476041126,0.342754661,0.102593785,0.12511267,0.333333333,0.351221383,0.157894737,3,03/02/2022,15m,5,10
133,0.001,0.418060606,0.265547616,0.095926801,0.119275345,0.333333333,0.606925322,0.135135135,0,03/05/2022,50m,5,10
134,0.001,0.300287879,0.114602298,0.124047462,0.150445045,0.583333333,0.06644764,0.459459459,3,03/05/2022,50m,5,10
135,0.001,0.314573099,0.142187859,0.088673892,0.110733855,0.291666667,0.392587662,0.131914894,0,19/01/2022,15-30m,5,10
136,0.001,0.427046784,0.283158588,0.101285029,0.126190784,0.208333333,0.753351559,0.025641026,4,19/01/2022,15-30m,5,10
137,0.001,0.368,0.209161363,0.105072988,0.12503486,0.333333333,0.606925322,0.165217391,0,19/01/2022,30m,5,10
138,0.001,0.333065657,0.159959299,0.099153802,0.122047382,0.083333333,0.992292653,-0.073170732,4,19/01/2022,30m,5,10
139,0.001,0.394128427,0.237605283,0.135318665,0.165531797,0.416666667,0.157643676,0.305785124,0,19/01/2022,15m,5,10
140,0.001,0.417090188,0.261195522,0.115598321,0.141371308,0.333333333,0.351221383,0.2,4,19/01/2022,15m,5,10
141,0.001,0.670403361,0.587551246,0.099349259,0.12437816,0.583333333,0.000523093,0.457013575,0,09/03/2022,15-30m,5,10
142,0.001,0.73952204,0.673400567,0.079903971,0.100010992,0.5,0.00719965,0.365638767,3,09/03/2022,15-30m,5,10
143,0.001,0.500959596,0.377673124,0.082867994,0.099934241,0.5,0.054402232,0.373913043,0,09/03/2022,15m,5,10
144,0.001,0.536832612,0.42349238,0.071673978,0.084887071,0.5,0.054402232,0.373913043,2,09/03/2022,15m,5,10
145,0.001,0.543787879,0.422284012,0.088085059,0.110263095,0.583333333,0.189264302,0.473684211,0,09/03/2022,30m,5,10
146,0.001,0.583828283,0.473796815,0.070969727,0.085040247,0.583333333,0.189264302,0.473684211,2,09/03/2022,30m,5,10
147,0.001,0.287207071,0.103743235,0.09733563,0.121880272,0.083333333,0.998447608,-0.047619048,0,02/06/2022,50m,5,10
148,0.001,0.194161616,-0.023889399,0.095278311,0.115461872,0.083333333,0.998447608,-0.073170732,2,02/06/2022,50m,5,10
149,0.001,0.722277778,0.652860844,0.096048011,0.118623811,0.75,0.003855555,0.681415929,0,22/03/2022,50m,5,10
150,0.001,0.760565657,0.699458183,0.081032375,0.099669042,0.75,0.003855555,0.681415929,2,22/03/2022,50m,5,10
151,0.001,0.726752525,0.653265504,0.108471046,0.136229299,0.583333333,0.06644764,0.495798319,0,19/04/2022,50m,5,10
152,0.001,0.503651515,0.370924084,0.090194851,0.11120722,0.25,0.818877354,0.149606299,3,19/04/2022,50m,5,10
153,0.001,0.6315,0.530780801,0.100429944,0.124047526,0.333333333,0.808403993,0.244094488,0,05/04/2022,50m,5,10
154,0.001,0.646469697,0.549624564,0.098619483,0.120908285,0.333333333,0.808403993,0.244094488,4,05/04/2022,50m,5,10
155,0.001,0.250405765,0.062487779,0.078747228,0.097920966,0.222222222,0.564888654,0.028901734,0,26/05/2022,15-30-50m,5,10
156,0.001,0.290476205,0.111533772,0.074609544,0.092983361,0.138888889,0.926812521,-0.062857143,3,26/05/2022,15-30-50m,5,10
157,0.001,0.298964646,0.115850755,0.112254456,0.135886312,0.25,0.609324992,0.060869565,0,26/05/2022,50m,5,10
158,0.001,0.203008658,0.007645624,0.088560839,0.108537819,0.083333333,0.968323648,-0.157894737,3,26/05/2022,50m,5,10
159,0.001,0.250247475,0.058729067,0.116560853,0.137404798,0.166666667,0.946048574,-0.008403361,0,26/05/2022,15m,5,10
160,0.001,0.227746032,0.026320128,0.091293916,0.108906389,0.166666667,0.946048574,0.047619048,3,26/05/2022,15m,5,10
161,0.001,0.236792929,0.04230586,0.104285614,0.133975217,0.166666667,0.946048574,0,0,26/05/2022,30m,5,10
162,0.001,0.179313131,-0.033795929,0.111179502,0.134739662,0.25,0.818877354,0.052631579,3,26/05/2022,30m,5,10
163,0.001,0.515791292,0.392867569,0.105862272,0.133704905,0.333333333,0.399806108,0.177730193,0,14/02/2022,15-30m,5,10
164,0.001,0.392509607,0.237064979,0.098234431,0.123006934,0.666666667,0.000157148,0.578947368,3,14/02/2022,15-30m,5,10
165,0.001,0.525444444,0.403732767,0.137770469,0.174916323,0.75,0.000391662,0.684210526,0,14/02/2022,15m,5,10
166,0.001,0.448090909,0.306581287,0.169360835,0.210492143,0.583333333,0.014252782,0.5,3,14/02/2022,15m,5,10
167,0.001,0.447666667,0.311365464,0.099965058,0.11608301,0.583333333,0.06644764,0.469026549,0,14/02/2022,30m,5,10
168,0.001,0.3339329,0.158364005,0.113749765,0.141160217,0.416666667,0.368479286,0.243243243,3,14/02/2022,30m,5,10
169,0.001,0.341183744,0.174555689,0.094162308,0.117371969,0.416666667,0.410155335,0.254988914,0,03/02/2022,15-30m,5,10
170,0.001,0.314129638,0.138722593,0.093409876,0.117716315,0.5,0.146172159,0.369803063,3,03/02/2022,15-30m,5,10
171,0.001,0.523252525,0.391572302,0.105371615,0.133746542,0.333333333,0.808403993,0.213114754,0,03/02/2022,30m,5,10
172,0.001,0.402,0.240705499,0.099232659,0.123220935,0.25,0.932866946,-0.018867925,4,03/02/2022,30m,5,10
173,0.001,0.451550505,0.310089338,0.107221902,0.130913472,0.583333333,0.06644764,0.487179487,0,03/02/2022,15m,5,10
174,0.001,0.457484848,0.32012119,0.110536239,0.135577025,0.416666667,0.368479286,0.288135593,3,03/02/2022,15m,5,10
175,0.001,0.457656566,0.308897891,0.093245998,0.117430933,0.25,0.932866946,0.136,0,03/05/2022,50m,5,10
176,0.001,0.352464646,0.178745578,0.110245765,0.137131967,0.333333333,0.808403993,0.238095238,3,03/05/2022,50m,5,10
177,0.001,0.327369109,0.158267479,0.090289325,0.113119095,0.5,0.00719965,0.377969762,0,19/01/2022,15-30m,5,10
178,0.001,0.3020258,0.126935886,0.103427449,0.126651116,0.25,0.577844798,0.044247788,4,19/01/2022,15-30m,5,10
179,0.001,0.354090909,0.188057642,0.150127831,0.181111862,0.333333333,0.808403993,0.20661157,0,19/01/2022,30m,5,10
180,0.001,0.281464646,0.102017813,0.10068074,0.127703391,0.333333333,0.808403993,0.20661157,4,19/01/2022,30m,5,10
181,0.001,0.385888889,0.237885549,0.115661963,0.141504573,0.416666667,0.157643676,0.256637168,0,19/01/2022,15m,5,10
182,0.001,0.355944444,0.19450097,0.142548178,0.179378358,0.5,0.054402232,0.357142857,4,19/01/2022,15m,5,10
183,0.001,0.678253133,0.597434513,0.095283783,0.118755083,0.583333333,0.002719681,0.492600423,0,09/03/2022,15-30m,5,10
184,0.001,0.736619736,0.670547067,0.098243858,0.122234437,0.541666667,0.008934271,0.433476395,3,09/03/2022,15-30m,5,10
185,0.001,0.527924242,0.40627719,0.082685479,0.098909799,0.416666667,0.368479286,0.305785124,0,09/03/2022,15m,5,10
186,0.001,0.518378788,0.391664429,0.079929928,0.097479106,0.666666667,0.018758432,0.571428571,2,09/03/2022,15m,5,10
187,0.001,0.556720058,0.43908536,0.095089818,0.1165104,0.583333333,0.014252782,0.449541284,0,09/03/2022,30m,5,10
188,0.001,0.581681818,0.470691104,0.070364766,0.081674999,0.666666667,0.00278151,0.575221239,2,09/03/2022,30m,5,10
189,0.001,0.293929293,0.108396272,0.108977399,0.132420411,0,1,-0.180327869,0,02/06/2022,50m,5,10
190,0.001,0.218818182,0.017203385,0.101118928,0.12146967,0.25,0.818877354,0.107438017,2,02/06/2022,50m,5,10
191,0.001,0.522070707,0.401358426,0.079937201,0.100036915,0.666666667,0.00278151,0.567567568,0,22/03/2022,50m,5,10
192,0.001,0.566242424,0.454719879,0.046977217,0.057444362,0.583333333,0.014252782,0.459459459,2,22/03/2022,50m,5,10
193,0.001,0.535833333,0.421475966,0.105606638,0.127726444,0.5,0.054402232,0.373913043,0,19/04/2022,50m,5,10
194,0.001,0.404444444,0.251735902,0.112059445,0.136164178,0.5,0.054402232,0.362831858,3,19/04/2022,50m,5,10
195,0.001,0.824510101,0.777292431,0.066799812,0.082853986,0.416666667,0.608374247,0.269565217,0,05/04/2022,50m,5,10
196,0.001,0.807505051,0.755830076,0.081424274,0.100334566,0.5,0.379768823,0.362831858,3,05/04/2022,50m,5,10
197,0.001,0.257627364,0.070875748,0.067982615,0.084679606,0.25,0.704577294,0.090739008,0,26/05/2022,15-30-50m,5,10
198,0.001,0.294889978,0.11568842,0.091009298,0.113600192,0.277777778,0.562939325,0.088607595,3,26/05/2022,15-30-50m,5,10
199,0.001,0.297426407,0.116705889,0.1040806,0.118637324,0.166666667,0.946048574,0.0625,0,26/05/2022,50m,5,10
200,0.001,0.186559885,-0.02679685,0.118933432,0.149460658,0.333333333,0.606925322,0.172413793,3,26/05/2022,50m,5,10
201,0.001,0.256979798,0.064884465,0.120668809,0.149642162,0.25,0.818877354,0.12195122,0,26/05/2022,15m,5,10
202,0.001,0.190434343,-0.018310321,0.110245802,0.140950522,0.166666667,0.946048574,0.016393443,3,26/05/2022,15m,5,10
203,0.001,0.220808081,0.026274374,0.12008836,0.152251765,0.166666667,0.946048574,-0.142857143,0,26/05/2022,30m,5,10
204,0.001,0.245282828,0.047007051,0.089708663,0.115938245,0.25,0.818877354,0.060869565,3,26/05/2022,30m,5,10
205,0.001,0.425577277,0.278965552,0.085754445,0.107768253,0.625,0.000709078,0.52,0,14/02/2022,15-30m,5,10
206,0.001,0.421916458,0.275577455,0.099065496,0.122792945,0.583333333,0.002719681,0.464285714,4,14/02/2022,15-30m,5,10
207,0.001,0.59319697,0.489285411,0.142588883,0.175907322,0.583333333,0.014252782,0.482758621,0,14/02/2022,15m,5,10
208,0.001,0.365651515,0.204620926,0.115252627,0.14476922,0.583333333,0.014252782,0.482758621,3,14/02/2022,15m,5,10
209,0.001,0.431378788,0.291189653,0.112207522,0.140887711,0.5,0.177722456,0.327102804,0,14/02/2022,30m,5,10
210,0.001,0.339212121,0.182246787,0.133525829,0.160342997,0.166666667,0.946048574,-0.090909091,3,14/02/2022,30m,5,10
211,0.001,0.367570593,0.209165607,0.086681695,0.10682757,0.416666667,0.054664922,0.272727273,0,03/02/2022,15-30m,5,10
212,0.001,0.331695071,0.164533125,0.092543985,0.115858697,0.416666667,0.054664922,0.267973856,3,03/02/2022,15-30m,5,10
213,0.001,0.474388889,0.340044322,0.11659973,0.137512296,0.25,0.609324992,0.084745763,0,03/02/2022,30m,5,10
214,0.001,0.394714286,0.245200263,0.106636139,0.137355477,0.25,0.609324992,0.035714286,4,03/02/2022,30m,5,10
215,0.001,0.575378788,0.464425968,0.118662252,0.14405482,0.416666667,0.368479286,0.25,0,03/02/2022,15m,5,10
216,0.001,0.469106061,0.334887965,0.155444343,0.188940488,0.583333333,0.06644764,0.428571429,3,03/02/2022,15m,5,10
217,0.001,0.408368687,0.246161798,0.124168713,0.159052573,0.333333333,0.606925322,0.186440678,0,03/05/2022,50m,5,10
218,0.001,0.311580808,0.134178359,0.12483887,0.152192597,0.333333333,0.606925322,0.213114754,3,03/05/2022,50m,5,10
219,0.001,0.308792963,0.133041974,0.080912367,0.098394652,0.291666667,0.73681787,0.13559322,0,19/01/2022,15-30m,5,10
220,0.001,0.351167527,0.188638882,0.09237738,0.117070291,0.458333333,0.140060596,0.306666667,4,19/01/2022,15-30m,5,10
221,0.001,0.373237374,0.209459234,0.119503984,0.143352742,0.333333333,0.808403993,0.03030303,0,19/01/2022,30m,5,10
222,0.001,0.430636364,0.281517822,0.162947128,0.206266894,0,1,-0.190082645,4,19/01/2022,30m,5,10
223,0.001,0.492070707,0.344617734,0.124710309,0.158599149,0.416666667,0.368479286,0.305785124,0,19/01/2022,15m,5,10
224,0.001,0.379742424,0.213062821,0.128238998,0.158182182,0.333333333,0.606925322,0.213114754,4,19/01/2022,15m,5,10
225,0.001,0.709935673,0.636310424,0.105915426,0.132446262,0.583333333,0.000523093,0.473684211,0,09/03/2022,15-30m,5,10
226,0.001,0.728005848,0.660159967,0.098373265,0.122785336,0.625,0.000111652,0.524229075,3,09/03/2022,15-30m,5,10
227,0.001,0.591560606,0.479769698,0.083354477,0.101555431,0.416666667,0.368479286,0.31147541,0,09/03/2022,15m,5,10
228,0.001,0.581686869,0.467486982,0.099805983,0.121430299,0.416666667,0.368479286,0.322580645,2,09/03/2022,15m,5,10
229,0.001,0.525909091,0.390195038,0.099410233,0.124291379,0.25,0.818877354,0.114754098,0,09/03/2022,30m,5,10
230,0.001,0.559484848,0.435007403,0.0999634,0.122879244,0.583333333,0.06644764,0.454545455,2,09/03/2022,30m,5,10
231,0.001,0.234813853,0.035315679,0.099903536,0.128162572,0,1,-0.090909091,0,02/06/2022,50m,5,10
232,0.001,0.28730303,0.104174304,0.124878781,0.150131408,0.083333333,0.968323648,-0.073170732,2,02/06/2022,50m,5,10
233,0.001,0.591484848,0.485099019,0.056163375,0.066506179,0.583333333,0.06644764,0.473684211,0,22/03/2022,50m,5,10
234,0.001,0.600075758,0.494694694,0.060933037,0.068838596,0.5,0.177722456,0.379310345,3,22/03/2022,50m,5,10
235,0.001,0.550247475,0.435276003,0.151703093,0.187569722,0.75,0.000391662,0.686956522,0,19/04/2022,50m,5,10
236,0.001,0.414484848,0.26514013,0.113559982,0.135396345,0.333333333,0.351221383,0.193277311,3,19/04/2022,50m,5,10
237,0.001,0.634348485,0.539847466,0.12662852,0.157800002,0.583333333,0.014252782,0.473684211,0,05/04/2022,50m,5,10
238,0.001,0.741934343,0.673692587,0.115207913,0.143156508,0.75,0.000391662,0.689655172,4,05/04/2022,50m,5,10
239,0.001,0.232314991,0.035543031,0.073820507,0.091076248,0.194444444,0.990821572,0.025210084,0,26/05/2022,15-30-50m,5,10
240,0.001,0.252016597,0.061739489,0.072485181,0.091419723,0.333333333,0.694114022,0.160349854,3,26/05/2022,15-30-50m,5,10
241,0.001,0.252535354,0.061866596,0.122180486,0.139592737,0.416666667,0.608374247,0.243243243,0,26/05/2022,50m,5,10
242,0.001,0.194883838,-0.002363382,0.0846348,0.096811552,0.333333333,0.808403993,0.157894737,3,26/05/2022,50m,5,10
243,0.001,0.316196248,0.134479051,0.144485096,0.172214086,0.166666667,0.946048574,0.069767442,0,26/05/2022,15m,5,10
244,0.001,0.247045455,0.047115319,0.109689459,0.132827247,0.083333333,0.992292653,-0.178571429,3,26/05/2022,15m,5,10
245,0.001,0.192277778,-0.008489191,0.091196123,0.112143729,0.083333333,0.968323648,-0.137931034,0,26/05/2022,30m,5,10
246,0.001,0.259,0.07720729,0.108279625,0.132821688,0.083333333,0.968323648,-0.128205128,3,26/05/2022,30m,5,10
247,0.001,0.470799499,0.336872547,0.090469156,0.111717128,0.375,0.405533926,0.208791209,0,14/02/2022,15-30m,5,10
248,0.001,0.465518306,0.330843602,0.104336839,0.129401078,0.458333333,0.140060596,0.298876404,3,14/02/2022,15-30m,5,10
249,0.001,0.49640404,0.371302471,0.118041967,0.140367838,0.5,0.177722456,0.379310345,0,14/02/2022,15m,5,10
250,0.001,0.447651515,0.302558564,0.145815396,0.180284784,0.5,0.177722456,0.4,3,14/02/2022,15m,5,10
251,0.001,0.388984848,0.238451561,0.089000658,0.105929441,0.5,0.177722456,0.351351351,0,14/02/2022,30m,5,10
252,0.001,0.356156566,0.196958379,0.126131068,0.156410295,0.166666667,0.946048574,0.069767442,3,14/02/2022,30m,5,10
253,0.001,0.359590987,0.19695748,0.086372739,0.1059493,0.333333333,0.233795831,0.150442478,0,03/02/2022,15-30m,5,10
254,0.001,0.320786132,0.15039004,0.09369905,0.11615184,0.291666667,0.392587662,0.111111111,3,03/02/2022,15-30m,5,10
255,0.001,0.502146465,0.364341269,0.078565089,0.098021953,0.166666667,0.946048574,-0.025641026,0,03/02/2022,30m,5,10
256,0.001,0.447737374,0.300996683,0.1092799,0.130488437,0.166666667,0.946048574,-0.025641026,5,03/02/2022,30m,5,10
257,0.001,0.631060606,0.529466332,0.133602979,0.168291867,0.25,0.932866946,0.092436975,0,03/02/2022,15m,5,10
258,0.001,0.60080303,0.49054465,0.135239288,0.171004445,0.25,0.932866946,0.092436975,3,03/02/2022,15m,5,10
259,0.001,0.406217893,0.24559453,0.122108338,0.149407703,0.333333333,0.808403993,0.058823529,0,03/05/2022,50m,5,10
260,0.001,0.276212843,0.083323699,0.104399773,0.137523588,0.5,0.379768823,0.345454545,3,03/05/2022,50m,5,10
261,0.001,0.264121922,0.079397191,0.088991187,0.112341273,0.333333333,0.576195352,0.194968553,0,19/01/2022,15-30m,5,10
262,0.001,0.328509116,0.159960561,0.088267659,0.110135095,0.416666667,0.25383488,0.280513919,4,19/01/2022,15-30m,5,10
263,0.001,0.346358586,0.16395999,0.106250751,0.139775221,0.333333333,0.927001953,0.010309278,0,19/01/2022,30m,5,10
264,0.001,0.48019697,0.331193636,0.090782613,0.111838555,0,1,-0.006993007,4,19/01/2022,30m,5,10
265,0.001,0.365777778,0.203929762,0.110059422,0.139438072,0.25,0.818877354,0.1,0,19/01/2022,15m,5,10
266,0.001,0.464444444,0.328778328,0.092799467,0.116641368,0.416666667,0.368479286,0.25,4,19/01/2022,15m,5,10
267,0.001,0.658185084,0.571919283,0.092165021,0.114715595,0.625,0.011328464,0.516778523,0,09/03/2022,15-30m,5,10
268,0.001,0.727300676,0.65769063,0.083551618,0.104464589,0.583333333,0.030727145,0.470198675,3,09/03/2022,15-30m,5,10
269,0.001,0.610494949,0.506143092,0.072873594,0.087718678,0.333333333,0.606925322,0.2,0,09/03/2022,15m,5,10
270,0.001,0.620318182,0.517010952,0.061091712,0.070914166,0.416666667,0.368479286,0.317073171,2,09/03/2022,15m,5,10
271,0.001,0.587636364,0.46707053,0.070289002,0.090207494,0.416666667,0.806152344,0.363636364,0,09/03/2022,30m,5,10
272,0.001,0.625959596,0.518989289,0.060310642,0.07418922,0.416666667,0.806152344,0.363636364,2,09/03/2022,30m,5,10
273,0.001,0.279944444,0.091081237,0.093562205,0.115214299,0.166666667,0.84161824,-0.071428571,0,02/06/2022,50m,5,10
274,0.001,0.267676768,0.076503271,0.113118348,0.135390733,0.083333333,0.968323648,-0.090909091,2,02/06/2022,50m,5,10
275,0.001,0.587161616,0.47347376,0.079110561,0.100040398,0.416666667,0.368479286,0.263157895,0,22/03/2022,50m,5,10
276,0.001,0.612720058,0.507559191,0.053213244,0.062050137,0.416666667,0.368479286,0.263157895,2,22/03/2022,50m,5,10
277,0.001,0.688111111,0.610421119,0.09263479,0.113346904,0.583333333,0.014252782,0.473684211,0,19/04/2022,50m,5,10
278,0.001,0.469055556,0.335883667,0.087037859,0.108319362,0.416666667,0.157643676,0.263157895,3,19/04/2022,50m,5,10
279,0.001,0.788555556,0.733952217,0.060423466,0.075649167,0.75,0.000391662,0.689655172,0,05/04/2022,50m,5,10
280,0.001,0.809388889,0.760239914,0.046467186,0.058378106,0.75,0.000391662,0.692307692,4,05/04/2022,50m,5,10
281,0.001,0.237825362,0.045762024,0.074775183,0.092657,0.222222222,0.822946169,0.044549763,0,26/05/2022,15-30-50m,5,10
282,0.001,0.237315271,0.044022119,0.072436708,0.090889466,0.277777778,0.562939325,0.081452404,3,26/05/2022,15-30-50m,5,10
283,0.001,0.31210101,0.13531623,0.13030955,0.156531508,0.5,0.177722456,0.379310345,0,26/05/2022,50m,5,10
284,0.001,0.252186869,0.061061324,0.110517692,0.142687252,0.166666667,0.946048574,-0.034482759,3,26/05/2022,50m,5,10
285,0.001,0.255782828,0.046206011,0.119041172,0.145696456,0.25,0.980712891,0.114754098,0,26/05/2022,15m,5,10
286,0.001,0.27979798,0.089537437,0.109992826,0.132118362,0.083333333,0.999755859,-0.128205128,3,26/05/2022,15m,5,10
287,0.001,0.185914141,-0.039670817,0.133554795,0.163374351,0.25,0.980712891,0.149606299,0,26/05/2022,30m,5,10
288,0.001,0.220111111,-8.11E-05,0.109193286,0.141010685,0.25,0.980712891,0.169230769,3,26/05/2022,30m,5,10
289,0.001,0.439496241,0.295218128,0.106907395,0.133396132,0.416666667,0.13187863,0.291139241,0,14/02/2022,15-30m,5,10
290,0.001,0.433757728,0.290416854,0.115778362,0.146649871,0.666666667,0.000157148,0.584415584,4,14/02/2022,15-30m,5,10
291,0.001,0.751580808,0.687181604,0.122725712,0.153149799,0.333333333,0.606925322,0.172413793,0,14/02/2022,15m,5,10
