,cp,Accuracy_train,Kappa_train,AccuracySD_train,KappaSD_train,Accuracy_test,AccuracyPValue_test,Kappa_test,PC,date,alt,k,repetitions
353,0.001,0.734607143,0.663811971,0.179677929,0.225345313,NA,NA,NA,0,09/03/2022,15m,10,10
354,0.001,0.754884921,0.691127243,0.15271858,0.190145257,NA,NA,NA,2,09/03/2022,15m,10,10
355,0.001,0.733293651,0.663897677,0.189736733,0.238443858,NA,NA,NA,0,09/03/2022,30m,10,10
356,0.001,0.770623016,0.708942444,0.150555351,0.190391507,NA,NA,NA,2,09/03/2022,30m,10,10
357,0.001,0.159785714,-0.042307376,0.133631433,0.164041915,NA,NA,NA,0,02/06/2022,50m,10,10
358,0.001,0.179797619,-0.030612134,0.140157927,0.179034077,NA,NA,NA,2,02/06/2022,50m,10,10
359,0.001,0.86675,0.831123302,0.094828704,0.119395499,NA,NA,NA,0,22/03/2022,50m,10,10
360,0.001,0.845071429,0.804178679,0.133239894,0.167005382,NA,NA,NA,2,22/03/2022,50m,10,10
361,0.001,0.680706349,0.601032496,0.123510436,0.151148413,NA,NA,NA,0,19/04/2022,50m,10,10
362,0.001,0.500619048,0.376200461,0.154501713,0.19016121,NA,NA,NA,3,19/04/2022,50m,10,10
363,0.001,0.779829365,0.721558226,0.133713203,0.167948706,NA,NA,NA,0,05/04/2022,50m,10,10
364,0.001,0.710603175,0.634976158,0.12783081,0.159390437,NA,NA,NA,4,05/04/2022,50m,10,10
365,0.001,0.279397532,0.100125098,0.088344203,0.109781733,NA,NA,NA,0,26/05/2022,15-30-50m,10,10
366,0.001,0.287605005,0.11133378,0.112740215,0.139871697,NA,NA,NA,3,26/05/2022,15-30-50m,10,10
367,0.001,0.343928571,0.180543012,0.165901019,0.205646857,NA,NA,NA,0,26/05/2022,50m,10,10
368,0.001,0.170619048,-0.036774322,0.130325347,0.158969844,NA,NA,NA,3,26/05/2022,50m,10,10
369,0.001,0.195126984,0.001872775,0.129625471,0.155186381,NA,NA,NA,0,26/05/2022,15m,10,10
370,0.001,0.165666667,-0.041236914,0.108438233,0.133922044,NA,NA,NA,3,26/05/2022,15m,10,10
371,0.001,0.212829365,0.025854156,0.161198422,0.194006943,NA,NA,NA,0,26/05/2022,30m,10,10
372,0.001,0.23531746,0.050821489,0.124155069,0.152393324,NA,NA,NA,3,26/05/2022,30m,10,10
373,0.001,0.515945721,0.394236749,0.134718729,0.166535024,NA,NA,NA,0,14/02/2022,15-30m,10,10
374,0.001,0.468670163,0.333314491,0.12703746,0.158375022,NA,NA,NA,3,14/02/2022,15-30m,10,10
375,0.001,0.652896825,0.568836664,0.156400915,0.189310971,NA,NA,NA,0,14/02/2022,15m,10,10
376,0.001,0.565666667,0.454987474,0.171719574,0.213080465,NA,NA,NA,3,14/02/2022,15m,10,10
377,0.001,0.590535714,0.484480024,0.175117828,0.216050541,NA,NA,NA,0,14/02/2022,30m,10,10
378,0.001,0.30734127,0.133705187,0.166832,0.206925917,NA,NA,NA,3,14/02/2022,30m,10,10
379,0.001,0.380718448,0.225376513,0.132097122,0.164511579,NA,NA,NA,0,03/02/2022,15-30m,10,10
380,0.001,0.394464535,0.241637333,0.120130758,0.149785582,NA,NA,NA,3,03/02/2022,15-30m,10,10
381,0.001,0.451892857,0.314471744,0.165078853,0.202697914,NA,NA,NA,0,03/02/2022,30m,10,10
382,0.001,0.296583333,0.12674157,0.172153438,0.211722973,NA,NA,NA,4,03/02/2022,30m,10,10
383,0.001,0.57506746,0.464763658,0.200833501,0.253670915,NA,NA,NA,0,03/02/2022,15m,10,10
384,0.001,0.548857143,0.435968144,0.185949389,0.228978696,NA,NA,NA,3,03/02/2022,15m,10,10
385,0.001,0.356071429,0.195365984,0.120827306,0.146223846,NA,NA,NA,0,03/05/2022,50m,10,10
386,0.001,0.461535714,0.325383017,0.221916966,0.273756258,NA,NA,NA,3,03/05/2022,50m,10,10
387,0.001,0.346671828,0.185793613,0.116547315,0.142470336,NA,NA,NA,0,19/01/2022,15-30m,10,10
388,0.001,0.352914918,0.190632845,0.102728557,0.128501764,NA,NA,NA,4,19/01/2022,15-30m,10,10
389,0.001,0.327595238,0.164485235,0.148059571,0.183871142,NA,NA,NA,0,19/01/2022,30m,10,10
390,0.001,0.370142857,0.210928606,0.172944353,0.213888127,NA,NA,NA,4,19/01/2022,30m,10,10
391,0.001,0.482761905,0.349697111,0.180347547,0.227821529,NA,NA,NA,0,19/01/2022,15m,10,10
392,0.001,0.409206349,0.258171682,0.184650546,0.232895905,NA,NA,NA,4,19/01/2022,15m,10,10
393,0.001,0.662696637,0.577600766,0.121385109,0.150532791,NA,NA,NA,0,09/03/2022,15-30m,10,10
394,0.001,0.64546287,0.555623442,0.099845644,0.124168697,NA,NA,NA,3,09/03/2022,15-30m,10,10
395,0.001,0.73702381,0.667457262,0.168969989,0.21213311,NA,NA,NA,0,09/03/2022,15m,10,10
396,0.001,0.741595238,0.674379249,0.16704938,0.208642897,NA,NA,NA,2,09/03/2022,15m,10,10
397,0.001,0.743,0.674374103,0.164792274,0.208841536,NA,NA,NA,0,09/03/2022,30m,10,10
398,0.001,0.786928571,0.731031118,0.176042293,0.221224695,NA,NA,NA,2,09/03/2022,30m,10,10
399,0.001,0.148301587,-0.06128425,0.117997022,0.147695787,NA,NA,NA,0,02/06/2022,50m,10,10
400,0.001,0.170559524,-0.025227589,0.136725247,0.161719934,NA,NA,NA,2,02/06/2022,50m,10,10
401,0.001,0.865948413,0.830820669,0.120244037,0.150566394,NA,NA,NA,0,22/03/2022,50m,10,10
402,0.001,0.855333333,0.816476782,0.120967501,0.153157951,NA,NA,NA,2,22/03/2022,50m,10,10
403,0.001,0.681178571,0.602909599,0.101067491,0.123178765,NA,NA,NA,0,19/04/2022,50m,10,10
404,0.001,0.488400794,0.361241825,0.158570545,0.195756946,NA,NA,NA,3,19/04/2022,50m,10,10
405,0.001,0.781845238,0.726551056,0.140247567,0.173246126,NA,NA,NA,0,05/04/2022,50m,10,10
406,0.001,0.719988095,0.646579241,0.115502444,0.142222706,NA,NA,NA,4,05/04/2022,50m,10,10
407,0.001,0.277432147,0.097839595,0.09393237,0.11788188,NA,NA,NA,0,26/05/2022,15-30-50m,10,10
408,0.001,0.29475344,0.118671347,0.106209316,0.132561791,NA,NA,NA,3,26/05/2022,15-30-50m,10,10
409,0.001,0.361809524,0.194727439,0.180635314,0.228201273,NA,NA,NA,0,26/05/2022,50m,10,10
410,0.001,0.179142857,-0.019903562,0.128969362,0.156079261,NA,NA,NA,3,26/05/2022,50m,10,10
411,0.001,0.204154762,0.01142346,0.148197007,0.178551041,NA,NA,NA,0,26/05/2022,15m,10,10
412,0.001,0.166321429,-0.041111977,0.132542631,0.166601225,NA,NA,NA,3,26/05/2022,15m,10,10
413,0.001,0.212428571,0.021017586,0.153965122,0.191048073,NA,NA,NA,0,26/05/2022,30m,10,10
414,0.001,0.240142857,0.05771696,0.140107117,0.17149406,NA,NA,NA,3,26/05/2022,30m,10,10
415,0.001,0.518167166,0.396168275,0.131990417,0.163722647,NA,NA,NA,0,14/02/2022,15-30m,10,10
416,0.001,0.47386014,0.340257241,0.122801277,0.153922518,NA,NA,NA,3,14/02/2022,15-30m,10,10
417,0.001,0.638166667,0.548408465,0.138070856,0.169780347,NA,NA,NA,0,14/02/2022,15m,10,10
418,0.001,0.582607143,0.47561976,0.194206564,0.240231034,NA,NA,NA,3,14/02/2022,15m,10,10
419,0.001,0.57052381,0.462535386,0.179751522,0.222619152,NA,NA,NA,0,14/02/2022,30m,10,10
420,0.001,0.320428571,0.152291182,0.155598041,0.192442337,NA,NA,NA,3,14/02/2022,30m,10,10
